文件名,编,分编,章,节,内容
贵州省人力资源市场条例,,,第一章 总 则,,第一条 为促进人力资源的合理配置规范人力资源市场活动维护劳动者、用人单位和人力资源服务机构的合法权益根据有关法律、法规的规定结合本省实际制定本条例。
贵州省人力资源市场条例,,,第一章 总 则,,第二条 本条例所称人力资源市场是指人力资源供给方与需求方遵循市场规律通过市场服务实现人力资源合理配置的活动及场所。本条例所称人力资源服务机构是指为人力资源供给方和需求方提供就业择业、人力资源开发配置以及相关服务的组织。
贵州省人力资源市场条例,,,第一章 总 则,,第三条 本省行政区域内通过人力资源市场进行的求职招聘、人力资源服务机构提供的相关服务以及人力资源市场监督管理等活动适用本条例。
贵州省人力资源市场条例,,,第一章 总 则,,第四条 人力资源市场活动应当遵循公开、平等、自愿、诚信的原则。
贵州省人力资源市场条例,,,第一章 总 则,,第五条 县级以上人民政府应当根据经济社会发展需要统筹规划采取措施培育、发展人力资源市场建立规范、灵活的人力资源市场。
贵州省人力资源市场条例,,,第一章 总 则,,第六条 县级以上人民政府人力资源社会保障行政部门负责本行政区域内人力资源市场的监督管理工作。市场监管、财政、发展改革、税务、商务、公安等部门按照各自职责做好人力资源市场监督管理工作。
贵州省人力资源市场条例,,,第二章 人力资源市场建设,,第七条 县级以上人民政府应当加大人力资源市场建设的投入推进人力资源市场的信息化、专业化、产业化建设引导人力资源服务行业规范发展。鼓励社会力量参与人力资源市场建设。
贵州省人力资源市场条例,,,第二章 人力资源市场建设,,第八条 县级以上人民政府人力资源社会保障行政部门按照人力资源社会保障信息化建设的统一规划、标准和规范建立完善人力资源市场信息网络及相关设施完善人力资源供求信息统计和发布制度。
贵州省人力资源市场条例,,,第二章 人力资源市场建设,,第九条 县级以上人民政府人力资源社会保障行政部门应当积极推进人力资源服务行业标准化工作建立健全人力资源服务标准化体系逐步扩大服务标准覆盖范围。
贵州省人力资源市场条例,,,第二章 人力资源市场建设,,第十条 县级以上人民政府人力资源社会保障行政部门应当建立人力资源市场应急管理制度制定人力资源市场突发事件应急预案预防和减少危害确保人力资源市场的安全。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十一条 经营性人力资源服务机构从事职业中介活动的应当具备以下条件资金
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十二条 经营性人力资源服务机构从事职业中介活动的应当依法向所在地县级以上人民政府人力资源社会保障行政部门申请行政许可提交下列材料资源服务从业培训的专职工作人员的证明。县级以上人民政府人力资源社会保障行政部门应当自经营性人力资源服务机构从事职业中介活动申请之日起 20 日内作出决定。对符合条件的颁发人力资源服务许可证对不符合条件的作出不予批准的书面决定并说明理由。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十三条 县级以上人民政府鼓励人力资源服务机构承担公益性就业服务项目并按照规定给予补贴。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十四条 境外企业和其他经济组织拟在本省行政区域内从事人力资源服务活动的按照国家有关规定办理。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十五条 人力资源服务机构可以开展下列业务人力资源服务机构经营劳务派遣业务应当向人力资源社会保障行政部门依法申请行政许可。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十六条 人力资源服务机构举办现场招聘会应当制定组织实施办法、应急预案和安全保卫工作方案核实参加招聘会的招聘单位及其招聘简章的真实性、合法性提前将招聘会信息向社会公布并对招聘中的各项活动进行管理。联合举办的联办单位应当共同签订联办合作协议书。举办大型现场招聘会应当符合《大型群众性活动安全管理条例》等法律、法规的规定。举办网络招聘会的应当在有关部门批准的网站上进行并制定组织方案、安全方案和突发事件应急预案。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十七条 经营性人力资源服务机构变更名称、场所、法定代表人或者终止经营活动的应当自变更登记或者注销登记办理完毕之日起 15 日内书面报告所在地县级以上人民政府人力资源社会保障行政部门。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十八条 人力资源服务机构在职业介绍活动中应当如实向用人单位和求职者介绍相关情况要求双方提供真实、有效证件维护用人单位和求职者的合法权益。
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第十九条 人力资源服务机构在业务活动中不得有下列行为诱等方式进行非法中介活动序的职业介绍活动提供职业中介服务或者向求职者收取押金
贵州省人力资源市场条例,,,第三章 人力资源服务机构,,第二十条 县级以上人民政府设立的公益性人力资源服务机构按照国家有关规定从事相关业务。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十一条 用人单位招聘人员应当如实公布单位基本情况、拟招聘人员的条件、数量、岗位、薪酬及社会保障等信息。应当向求职者提供平等的就业择业机会和公平的就业条件。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十二条 用人单位和人力资源服务机构有义务采取措施对求职者的个人资料、信息保密未经求职者本人同意用人单位或者人力资源服务机构不得向第三方透露求职者的个人资料、信息也不得使用求职者为求职而提供的技术、智力成果。用人单位应当根据求职者的要求按照约定的时间向其反馈是否聘用的情况。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十三条 用人单位不得发布虚假的人员招聘信息不得以诋毁其他用人单位名誉或者采取商业贿赂等不正当手段招聘人员。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十四条 用人单位招聘涉及公共安全、人身健康、生命财产安全等特殊工作的人员应当从持有相应资格证书的人员中聘用。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十五条 凡年满 16 周岁有劳动能力和就业愿望的求职者可以通过人力资源服务机构、人力资源信息网络、招聘洽谈会等渠道求职。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十六条 求职者求职时应当如实向人力资源服务机构或者用人单位提供个人基本情况以及应聘岗位要求的专业知识、技能水平、工作经历等情况。
贵州省人力资源市场条例,,,第四章 招聘与应聘,,第二十七条 用人单位确定聘用求职者的应当与求职者签订劳动合同并按照国家有关规定办理社会保险等相关手续。
贵州省人力资源市场条例,,,第五章 监督管理,,第二十八条 县级以上人民政府人力资源社会保障行政部门应当健全人力资源市场监管体系完善监管制度加强监管队伍建设加强对人力资源服务机构和人力资源市场活动的监督检查。
贵州省人力资源市场条例,,,第五章 监督管理,,第二十九条 县级以上人民政府人力资源社会保障行政部门在监督检查中有权采取下列措施料并作出解释和说明关情况和资料
贵州省人力资源市场条例,,,第五章 监督管理,,第三十条 县级以上人民政府人力资源社会保障行政部门应当建立举报投诉制度公布举报投诉电话。
贵州省人力资源市场条例,,,第五章 监督管理,,第三十一条 人力资源服务机构可以依法成立行业协会。行业协会应当依照法律、法规及其章程开展活动加强行业自律规范职业道德促进公平竞争提高服务质量维护行业成员的合法权益。
贵州省人力资源市场条例,,,第五章 监督管理,,第三十二条 人力资源服务行业协会应当在行业内部构建诚信服务体系倡导诚信经营对在诚信服务、优质服务和公益性服务等方面表现突出的人力资源服务机构和个人可以根据国家有关规定给予表彰和奖励对不守诚信、信誉不良的机构和个人应当提出劝告并通过适当形式予以公布。
贵州省人力资源市场条例,,,第六章 法律责任,,第三十三条 经营性人力资源服务机构未经许可擅自从事职业中介活动的由县级以上人民政府人力资源社会保障行政部门予以关闭或者责令停止从事职业中介活动有违法所得的没收违法所得并处 1 万元以上 5 万元以下罚款。
贵州省人力资源市场条例,,,第六章 法律责任,,第三十四条 违反本条例第十九条第一项至第八项的由县级以上人民政府人力资源社会保障行政部门或者其他主管部门责令改正有违法所得的没收违法所得并处以 1 万元以上 5 万元以下罚款情节严重的吊销其人力资源服务许可证。违反本条例第十九条第九项人力资源服务机构扣押求职者的居民身份证等证件的由县级以上人民政府人力资源社会保障行政部门责令限期退还求职者并依照有关法律规定给予处罚向求职者收取押金的责令限期退还求职者并处以每人 500 元以上 2000 元以下罚款。
贵州省人力资源市场条例,,,第六章 法律责任,,第三十五条 违反本条例第二十二条第一款、第二十三条规定的由县级以上人民政府人力资源社会保障行政部门予以警告情节严重的可处以 3000 元以上 3 万元以下罚款。
贵州省人力资源市场条例,,,第六章 法律责任,,第三十六条 违反本条例规定侵害求职者或者用人单位合法权益造成财产损失或者其他损害的依法承担法律责任。
贵州省人力资源市场条例,,,第六章 法律责任,,第三十七条 县级以上人民政府人力资源社会保障行政部门和其他国家机关工作人员违反本条例规定在人力资源市场管理中玩忽职守、滥用职权、徇私舞弊尚不构成犯罪的依法给予行政处分。
贵州省人力资源市场条例,,,第七章 附 则,,第三十八条 本条例自 2014 年 1 月 1 日起施行。1996 年 11月 29 日贵州省第八届人民代表大会常务委员会第二十五次会议通过的《贵州省劳动力市场管理条例》和 2005 年 5 月 27 日贵州省第十届人民代表大会常务委员会第十五次会议通过的《贵州省人才市场条例》同时废止。
