文件名,编,分编,章,节,内容
河北省测绘地理信息条例,,,第一章 总 则,,第一条 为了加强测绘地理信息管理服务全省经济建设和社会发展、国防建设和生态保护维护国家地理信息安全根据《中华人民共和国测绘法》等有关法律、行政法规结合本省实际制定本条例。
河北省测绘地理信息条例,,,第一章 总 则,,第二条 在本省行政区域内从事测绘活动、使用测绘成果、提供地理信息服务应当遵守本条例。本条例所称地理信息是指自然地理要素或者地表人工设施的形状、大小、空间位置及其属性等信息测绘是指对地理信息进行测定、采集、表述以及对获取的数据、信息、成果进行加工处理和提供服务的活动测绘成果是指通过测绘形成的记录和描述地理信息的数据、信息、图件以及相关的技术资料。
河北省测绘地理信息条例,,,第一章 总 则,,第三条 县级以上人民政府应当加强对测绘地理信息工作的领导促进测绘地理信息资源共享推动军民融合维护测绘地理信息安全并将基础测绘工作所需经费列入本级财政预算。
河北省测绘地理信息条例,,,第一章 总 则,,第四条 县级以上人民政府自然资源主管部门负责本行政区域测绘地理信息工作的统一监督管理。县级以上人民政府民政、住房城乡建设、水行政等其他有关部门按照本级人民政府规定的职责分工负责本部门有关的测绘地理信息工作。
河北省测绘地理信息条例,,,第一章 总 则,,第五条 从事测绘活动应当使用国家规定的测绘基准和测绘系统执行国家和本省规定的测绘技术规范和标准。
河北省测绘地理信息条例,,,第一章 总 则,,第六条 县级以上人民政府自然资源主管部门应当运用信息化手段增强测绘地理信息资源保障能力推进北斗卫星导航系统规模化应用加强与遥感技术融合应用提升自主可控测绘技术应用能力和水平促进测绘地理信息整合集成和成果应用。鼓励有关单位和个人进行测绘地理信息科技创新和标准化研究。
河北省测绘地理信息条例,,,第一章 总 则,,第七条 省人民政府自然资源主管部门应当加强与北京市、天津市及其他周边省、自治区人民政府自然资源主管部门工作协同推动区域内地图编制、应急保障、基础测绘、北斗卫星导航系统应用、城市国土空间监测等方面的合作促进区域内测绘地理信息资源共享利用。
河北省测绘地理信息条例,,,第一章 总 则,,第八条 各级人民政府和有关部门应当加强公民国家版图意识和地理信息安全宣传教育。新闻媒体应当开展国家版图意识的宣传。教育行政部门、学校应当将国家版图意识教育纳入中小学教学内容加强爱国主义教育。
河北省测绘地理信息条例,,,第二章 基础测绘与其他测绘,,第九条 县级以上人民政府自然资源主管部门会同其他有关部门根据国家和上一级人民政府的基础测绘规划和实际情况组织编制本行政区域的基础测绘规划报本级人民政府批准后组织实施。县级以上人民政府发展改革部门会同自然资源主管部门根据本行政区域的基础测绘规划编制基础测绘年度计划。基础测绘规划未经法定程序不得修改。
河北省测绘地理信息条例,,,第二章 基础测绘与其他测绘,,第十条 下列基础测绘项目由省人民政府自然资源主管部门负责组织实施网等空间定位网的建立与复测数字化产品的测制与更新台等的建设、维护与更新础测绘项目。
