文件名,编,分编,章,节,内容
昆明市松华坝水库保护条例,,,第一章 总则,,第一条 为了加强松华坝水库的保护防止水体污染保障居民饮用水安全和身体健康根据《中华人民共和国水法》、《中华人民共和国水污染防治法》、《云南省实施〈中华人民共和国水法〉办法》等法律、法规结合本市实际制定本条例。
昆明市松华坝水库保护条例,,,第一章 总则,,第二条 松华坝水库径流区 6298 平方公里及水库枢纽工程为松华坝水库水源保护区以下简称水源保护区范围。
昆明市松华坝水库保护条例,,,第一章 总则,,第三条 在水源保护区从事活动的单位和个人应当遵守本条例。
昆明市松华坝水库保护条例,,,第一章 总则,,第四条 水源保护区的保护和管理遵循统一规划、保护优先、预防为主、防治结合的原则实行领导责任制、过错追究制、贡献奖励制。
昆明市松华坝水库保护条例,,,第一章 总则,,第五条 市人民政府应当将水源保护纳入国民经济和社会发展规划建立水源保护投入机制和补偿机制加大对水源保护区的扶持力度加强基础设施建设改善人民群众的生产、生活条件。
昆明市松华坝水库保护条例,,,第一章 总则,,第六条 市水行政主管部门负责水源保护区的管理和监督市环境保护行政主管部门负责水源保护区水污染防治的管理和监督。水源保护区管理机构负责日常的保护和管理。市级有关行政主管部门盘龙区、嵩明县人民政府及其有关部门按各自职责共同做好水源保护区的保护和污染防治工作。
昆明市松华坝水库保护条例,,,第一章 总则,,第七条 对保护水源有显著成绩和贡献的单位和个人由县级以上人民政府和市级有关行政主管部门给予表彰和奖励。
昆明市松华坝水库保护条例,,,第二章 水源保护区划定,,第八条 水源保护区范围按照水域功能和防护要求划分为一、二、三级保护区沿地表外延 200 米的水域和陆域内冷水河、牧羊河河道上口线两侧沿地表外延 100 米的区域内
昆明市松华坝水库保护条例,,,第二章 水源保护区划定,,第九条 水源保护区的地理界线由市环境保护行政主管部门会同盘龙区、嵩明县人民政府及市级有关部门提出按法定程序批准后实施并由市水行政主管部门按分级保护的地理界线设置界桩、界碑等警示标志。
昆明市松华坝水库保护条例,,,第二章 水源保护区划定,,第十条 水源保护区水质按照国家《地表水环境质量标准》执行。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十一条 在三级保护区内禁止下列行为目护水源有关的植被质监测、环境监测等设施
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十二条 在二级保护区内除遵守第十一条规定外还禁止下列行为的建设项目石油类、高毒高残留农药等危险物品的车辆进入
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十三条 在一级保护区内除遵守第十一、第十二条规定外还禁止下列行为畜禽及其他废弃物器具禽
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十四条 在二、三级保护区内现已设置排污口的建设项目污染物排放应当符合国家《污水综合排放标准》规定。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十五条 按照水域功能水质标准和防护要求对进入水源保护区的外来人员及车辆实行有效控制。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十六条 水源保护区实行封山育林、退耕还林、林分改造发展水源涵养林和水土保持林增强森林植被涵养水源功能防治水土流失改善生态环境。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十七条 水源保护区发展生态农业推广平衡施肥和生物防治技术提倡施用生物肥、有机肥和生物农药。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十八条 直接从水源保护区取水的单位和个人应当依法向水行政主管部门申请领取取水许可证并按规定缴纳水资源费。
昆明市松华坝水库保护条例,,,第三章 水源保护,,第十九条 市人民政府及盘龙区、嵩明县人民政府应当设立水源保护财政专户统筹专项资金建立稳定的投入机制和能源替代、医疗保险、生活补助、生态保护等补偿机制。应当提取一定比例的水资源费扶持水源保护区群众的生产和生活。具体办法由市人民政府制定。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十条 市人民政府应当制定水源保护专项规划领导水源保护区保护和污染防治工作引导二、三级保护区农户调整产业结构有计划地组织劳动力转移安排一级保护区农户易地安置。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十一条 盘龙区、嵩明县人民政府在水源保护区管理中履行下列职责的领导落实领导责任制保护水源护实施方案、综合整治方案及保护管理配套办法并组织实施辖区有关部门落实责任制度的具体情况实施方案做好水源保护区生活污水和垃圾处理设施的建设和管理工作防止污染水源府的统一安排有计划地组织实施一级保护区农户的搬迁工作并妥善安排其生产生活
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十二条 市水行政主管部门在水源保护区管理中履行下列职责民政府批准后负责监督实施和防洪预案管理。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十三条 市环境保护行政主管部门在水源保护区管理中履行下列职责方案并指导和监督实施保护区建设项目的环境管理和监督工作染纠纷和事故和完善水源保护区水体水质监测网络汇总监测资料定期向市人民政府报告水质情况发现重点污染物排放总量超过控制指标或者水质未达到饮用水水源水质标准的提出防治污染的对策措施及时向市人民政府报告。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十四条 水源保护区管理机构履行下列职责的违法行为。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十五条 市林业、农业行政主管部门按照水源保护专项规划和本条例第十六条、第十七条的规定制定具体的实施方案并负责指导、监督和实施。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十六条 有关行政主管部门对在水源保护区的建设项目从严控制依法审批加强日常监督管理工作。对按规定可以在水源保护区建设的项目其规划选址、定点应当有市水、环境保护行政主管部门的审核意见重大项目应当举行听证会。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十七条 市水、环境保护行政主管部门与其他有关行政主管部门建立信息通报制度和定期联系制度建立执法联动机制。
昆明市松华坝水库保护条例,,,第四章 管理与监督,,第二十八条 环境保护行政主管部门对造成或者可能造成水源保护区水体污染的单位和个人按照谁污染谁治理的原则监督其治理。
