文件名,编,分编,章,节,内容
福建省私营企业工会若干规定,,,,,第一条 为维护私营企业劳动者合法权益建立协调稳定的劳动关系促进企业发展根据有关法律、法规结合本省实际制定本规定。
福建省私营企业工会若干规定,,,,,第二条 本省行政区域内的私营企业适用本规定。
福建省私营企业工会若干规定,,,,,第三条 私营企业工会代表本企业职工的利益依法维护本企业职工的合法权益。私营企业职工依法参加和组织工会的权利受国家法律保护。企业应当为工会开展活动提供必要的物质条件和时间保证。
福建省私营企业工会若干规定,,,,,第四条 私营企业职工十人以上的建立基层工会组织不足十人的建立工会小组。若干个私营企业工会小组可以组成联合基层工会。工会小组、基层工会、联合基层工会的建立应当依法报请上一级工会批准。
福建省私营企业工会若干规定,,,,,第五条 私营企业工会可以在地方总工会指导下组成区域性或者行业性的私营企业工会联合会。
福建省私营企业工会若干规定,,,,,第六条 私营企业工会应当依法积极开展活动参与协调本企业劳动关系维护职工的合法权益支持企业搞好生产经营。
福建省私营企业工会若干规定,,,,,第七条 私营企业工会帮助、指导职工与企业签订劳动合同代表职工与企业就劳动条件、劳动报酬和劳动时间等标准通过平等协商订立集体合同。私营企业工会联合会或者联合基层工会可以与相对应的企业签订区域性或者行业性的集体合同。
福建省私营企业工会若干规定,,,,,第八条 私营企业基层工会、联合基层工会、工会联合会的主席、副主席、委员及工会小组长依照工会章程民主选举产生。经民主选举产生的工会主席、副主席、委员及工会小组长缺额时应当及时补选空缺时间不得超过三个月。
福建省私营企业工会若干规定,,,,,第九条 私营企业职工总数二百人以上的可以设专职工会主席。工会专职工作人员的人数职工总数一千人以下的按照不低于职工总数千分之三的比例配备职工总数一千人以上的每增加一千人增配一名工会专职工作人员。具体人数由工会与企业协商确定。
福建省私营企业工会若干规定,,,,,第十条 私营企业专职工会主席的工资和福利待遇可以比照企业副总经理或者副厂长的标准执行非专职的工会主席、副主席可以由企业按月发给工会职务补贴。
福建省私营企业工会若干规定,,,,,第十一条 私营企业工会主席、副主席、委员以及职工不足十人的私营企业工会小组长与企业订立的劳动合同应当明确载明保护其履行职责所必须的条款若担任上述职务前已订立劳动合同则应当补充载入类似条款。在其任职期间不得因其依法行使职权而受到打击报复除本人有严重过错或者违法行为外企业不得解除其劳动合同。私营企业工会主席、副主席及职工不足十人的私营企业工会小组长不得在本企业劳动争议仲裁中担任企业一方代理人。
福建省私营企业工会若干规定,,,,,第十二条 私营企业应当在开业投产一年之内组建工会并依法每月按企业全部职工实际工资总额的百分之二拨缴工会经费。未按照规定拨缴或者逾期拨缴工会经费的按《福建省实施〈中华人民共和国工会法〉办法》执行。
福建省私营企业工会若干规定,,,,,第十三条 有下列情形之一的上级地方总工会应当与企业协商解决协商无效的工会或者有关当事人有权向政府主管部门举报、控告请求解决或者依法申请仲裁提起诉讼纠正的主席、副主席、委员及工会小组长劳动合同的作人员依法行使职权进行打击报复的
福建省私营企业工会若干规定,,,,,第十四条 本规定由各级地方总工会和产业工会监督实施。
福建省私营企业工会若干规定,,,,,第十五条 本规定自公布之日起施行。
