文件名,编,分编,章,节,内容
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第一条 为了加强和规范本市各级人民代表大会常务委员会以下简称人大常委会对司法工作的监督促进严格执法和公正司法根据宪法、法律和法规的有关规定结合本市实际制定本条例。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二条 本条例所称司法工作是指本市各级人民法院、人民检察院和人民政府的公安机关、国家安全机关、司法行政机关以下统称司法机关的执法活动及其相关工作。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第三条 人大常委会监督司法工作应当以事实为依据以法律为准绳集体行使职权不直接办理案件。人大常委会支持司法机关依法行使职权维护司法机关正确的判决、裁定、决定及其他执法行为。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第四条 人大常委会对公安机关、国家安全机关和司法行政机关司法工作重大事项监督的决定、意见由同级人民政府组织实施和办理。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第五条 人大常委会监督司法工作重大事项由人大常委会会议决定重要的日常工作由人大常委会主任会议处理具体工作由内务司法工作委员会和相关工作机构办理。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第六条 人大常委会对司法机关的以下工作实施监督表大会及其常务委员会的决议、决定情况建议、批评、意见的情况织合法权益的情况命的司法机关工作人员履行职责的情况
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第七条 人大常委会会议听取和审议司法工作的报告必要时可以作出相应的决议、决定。人大常委会会议在审议报告时其组成人员可以提出询问被询问机关负责人应当到会回答询问听取意见。人大常委会主任会议听取司法工作的专题汇报并可以提出建议和意见对重大事项提请人大常委会会议审议。人大常委会会议和主任会议提出的意见司法机关应当认真办理并报告办理情况。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第八条 人大常委会会议期间其组成人员可以依法提出对司法机关的质询案。质询案由人大常委会主任会议决定交由受质询机关在人大常委会会议上答复人大常委会组成人员半数以上对答复不满意的可以要求受质询机关再次答复。必要时人大常委会会议可以就质询的问题作出决定由受质询机关执行。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第九条 人大常委会对司法工作中的特定问题可以依法组织调查委员会进行调查并可以根据调查报告作出相应的决议。在调查委员会调查情况时有关国家机关、社会团体、企业事业单位和公民应当提供真实情况和材料。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十条 人大常委会组织人大代表对司法工作进行视察和执法检查并提出建议和意见。人大常委会会议可以听取视察和执法检查情况报告必要时作出相应的决议、决定。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十一条 人大常委会对本级人大代表提出的有关司法工作的建议、批评和意见分别交有关司法机关。有关司法机关应当认真办理。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十二条 人大常委会组织本级人大代表对司法工作进行评议。被评议机关应当根据代表提出的评议意见切实改进工作及时报告处理情况并答复代表。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十三条 人大常委会可以组织对本级人民代表大会及其常务委员会选举、任命的司法机关工作人员进行任前法律知识考试。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十四条 人大常委会对本辖区内有重大影响、群众反映强烈或者其他应当监督的案件可以根据情况作出以下处理情况的汇报向司法机关工作人员了解案情调阅案件卷宗及相关材料向司法机关提出建议和意见要求限期报告办理结果必要时提请人大常委会主任会议讨论。专题汇报组织调查小组调查向司法机关提出建议和意见责成司法机关限期办理并报告结果必要时提请人大常委会会议审议。出决定责成司法机关报告案件办理情况组织特定问题调查委员会进行调查发出监督意见书。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十五条 人大常委会受理公民、法人和其他组织对司法机关及其工作人员的申诉、控告和检举并根据情况交司法机关直接处理或者转交司法机关处理并要求在两个月内报告处理结果不能按期处理完毕的应当说明情况。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十六条 人民法院、人民检察院制定的规范性文件应当及时报送同级人大常委会备案。人大常委会发现司法机关制定的规范性文件与宪法、法律、法规以及人民代表大会及其常务委员会的决议、决定相抵触的应当责成其及时纠正。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十七条 司法机关的工作计划总结、重要工作情况等材料应当及时报送同级人大常委会。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十八条 对于下列案件司法机关应当及时向同级人大常委会报告审判依法应当报告的案件命的国家工作人员的犯罪案件
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第十九条 司法机关召开重要会议和组织重大活动应当报告同级人大常委会。人大常委会根据情况派员出席或者列席。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二十条 司法机关在依法履行职责中遭到非法干涉、阻挠、抗拒的可以向同级人大常委会报告。人民检察院在履行法律监督职责中发现重大的违法事项应当报告同级人大常委会。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二十一条 人大常委会对于秉公执法并在执法工作中有显著成绩的司法机关工作人员可以决定授予地方荣誉称号。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二十二条 司法机关及其工作人员拒绝、妨碍人大常委会依法监督的同级人大常委会可以分别情况作出以下处理职务的决定
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二十三条 人大常委会在监督司法工作中发现司法机关工作人员违反法律、法规滥用职权、玩忽职守的可以依照第二十二条的规定分别作出处理构成犯罪的由司法机关依法追究刑事责任。
无锡市各级人民代表大会常务委员会监督司法工作条例,,,,,第二十四条 本条例自１９９９年８月１日起施行。
