文件名,编,分编,章,节,内容
浙江省陆生野生动物保护条例,,,第一章 总则,,第一条 为保护和拯救珍贵、濒危陆生野生动物保护、发展和合理利用陆生野生动物资源维护生态环境根据《中华人民共和国野生动物保护法》和有关法律、法规结合本省实际制定本条例。
浙江省陆生野生动物保护条例,,,第一章 总则,,第二条 在本省行政区域内从事陆生野生动物的保护、猎捕、驯养繁殖、开发利用、科学研究等活动必须遵守本条例。
浙江省陆生野生动物保护条例,,,第一章 总则,,第三条 本条例规定保护的陆生野生动物是指国家重点保护、省重点保护陆生野生动物以及其他有益的或者有重要经济、科学研究价值的陆生野生动物以下简称一般保护陆生野生动物。
浙江省陆生野生动物保护条例,,,第一章 总则,,第四条 陆生野生动物资源属于国家所有。对陆生野生动物管理实行加强资源保护、积极驯养繁殖、合理开发利用的方针1鼓励开展陆生野生动物科学研究。对在陆生野生动物资源保护、宣传教育、科学研究、驯养繁殖和开发利用等方面作出显著成绩的单位和个人县级以上地方各级人民政府应当给予表彰、奖励。
浙江省陆生野生动物保护条例,,,第一章 总则,,第五条 各级人民政府应当加强对陆生野生动物资源的管理制定保护、发展和合理利用陆生野生动物资源的规划和措施将保护、发展和合理利用陆生野生动物资源纳入国民经济和社会发展计划。县级以上地方各级人民政府应当将保护、管理陆生野生动物的经费列入同级财政预算。
浙江省陆生野生动物保护条例,,,第一章 总则,,第六条 各级人民政府及其有关部门应当加强保护陆生野生动物资源及有关法律、法规的宣传教育工作增强公民保护陆生野生动物的法律意识。每年四月为全省陆生野生动物保护宣传月四月十日至十六日为全省爱鸟周。
浙江省陆生野生动物保护条例,,,第一章 总则,,第七条 省、市地、县市、区林业行政主管部门主管本行政区域内陆生野生动物的保护管理工作。公安、工商、财政、物价、建设、铁路、邮政、旅游、交通、民航、环保、海关、医药、卫生、外贸、农业、教育等部门应当积极配合、协助陆生野生动物行政主管部门共同做好陆生野生动物保护管理工作。各级野生动物保护协会应当充分发挥在陆生野生动物保护和宣传教育、对外交流等工作中的作用。
浙江省陆生野生动物保护条例,,,第二章 保护管理,,第八条 省重点保护陆生野生动物名录及其调整由省陆生野生动物行政主管部门拟定报省人民政府批准公布。省一般保护陆生野生动物名录及其调整由省陆生野生动物行政主管部门制定并公布。
浙江省陆生野生动物保护条例,,,第二章 保护管理,,第九条 从外省引进的地方重点保护及其他有益或者有重要经济、科学研究价值的陆生野生动物经省陆生野生动物行政主管部门核准为本省重点保护或者一般保护陆生野生动物的其保护管理按本条例规定执行。从国外引进的陆生野生动物的保护管理按国家有关规定执行。
浙江省陆生野生动物保护条例,,,第二章 保护管理,,第十条 陆生野生动物行政主管部门应当定期组织开展陆生野生动物资源调查建立陆生野生动物资源档案制定陆生野生动物资源保护、发展和合理利用规划的实施方案。
