文件名,编,分编,章,节,内容
湖南省森林公园条例,,,,,第一条 为了规范森林公园管理有效保护和合理利用森林风景资源发展森林生态旅游传播森林生态文化促进生态文明建设根据有关法律、行政法规结合本省实际制定本条例。
湖南省森林公园条例,,,,,第二条 本省行政区域内森林公园的设立、保护、利用和监督管理适用本条例。本条例所称森林公园是指森林风景资源具有一定规模和质量经依法批准可供人们游览、康养、休闲和进行科学文化体育教育活动的区域。
湖南省森林公园条例,,,,,第三条 森林公园是国家生态建设和自然保护的重要组成部分。森林公园的建设和保护属于社会公益事业。森林公园管理实行科学规划、严格保护、合理利用、可持续发展的原则。
湖南省森林公园条例,,,,,第四条 县级以上人民政府应当加强对本行政区域内森林公园工作的领导将森林公园事业纳入国民经济和社会发展规划协调解决森林公园建设、保护、利用和管理中的重大事项。对政府投资建设的森林公园其资源保护、基础设施建设等所需经费按照有关预算管理规定给予财政支持对社会主体投资建设的森林公园可以由有关人民政府给予适当补助或者奖励。
湖南省森林公园条例,,,,,第五条 省人民政府林业主管部门应当会同有关部门开展森林风景资源普查编制和实施全省森林公园发展规划采取措施推动森林公园事业发展。县级以上人民政府林业主管部门负责本行政区域内森林公园的监督管理。县级以上人民政府财政、自然资源、生态环境、住房和城乡建设、交通运输、水利、文化和旅游、民族宗教等有关部门按照各自职责做好森林公园的有关监督管理工作。
湖南省森林公园条例,,,,,第六条 森林公园应当依法设立管理组织负责森林公园的规划、建设、经营和管理。
湖南省森林公园条例,,,,,第七条 森林公园分为国家级森林公园、省级森林公园、县级森林公园。国家级森林公园的设立按照国家有关规定执行。森林、林木、林地的所有者或者使用者可以申请设立森林公园。未经批准不得擅自设立森林公园。森林公园内非国家所有的森林、林木和林地的所有者或者使用者可以以入股、联营、租赁等形式参与森林公园的建设和经营。
湖南省森林公园条例,,,,,第八条 申请设立省级、县级森林公园应当具备下列条件达到国家标准二级以上县级森林公园面积五十公顷以上森林风景资源质量达到国家标准三级以上保护管理人员。在城市或者城市周边设立森林公园的可以适当放宽面积、森林覆盖率条件。
湖南省森林公园条例,,,,,第九条 申请设立省级、县级森林公园应当提交下列材料料理人员配置等情况的说明材料。
湖南省森林公园条例,,,,,第十条 设立省级、县级森林公园应当向同级人民政府林业主管部门提出申请。林业主管部门应当会同有关部门组织论证提出审查意见报同级人民政府审批。
湖南省森林公园条例,,,,,第十一条 森林公园批准设立后由审批机关向社会公布并报上一级人民政府林业主管部门备案。
湖南省森林公园条例,,,,,第十二条 森林公园经批准设立后森林公园管理组织应当在十八个月内编制完成森林公园总体规划。森林公园经批准合并或者改变经营范围的应当自批准之日起十二个月内完成总体规划修编工作。森林公园总体规划应当与城乡规划、土地利用总体规划、环境保护规划、旅游发展规划等相衔接并依法进行环境影响评价。森林公园总体规划根据实际需要可以增编分区规划和详细规划。受森林公园管理组织委托编制森林公园总体规划的设计单位应当具有相应的资质。
湖南省森林公园条例,,,,,第十三条 省级森林公园总体规划报省人民政府林业主管部门审批县级森林公园总体规划报县级人民政府林业主管部门审批并报上一级林业主管部门备案。森林公园总体规划编制完成后应当自批准之日起十五日内向社会公开。在森林公园总体规划批准前不得在森林公园建设永久性设施。
湖南省森林公园条例,,,,,第十四条 森林公园总体规划的规划期一般为十年。因特殊情况需要修订森林公园总体规划的应当报原审批机关批准。
湖南省森林公园条例,,,,,第十五条 森林公园内的单位和个人应当遵守森林公园总体规划。因设立森林公园或者调整森林公园总体规划对有关单位和个人造成经济损失的应当依法给予补偿。
湖南省森林公园条例,,,,,第十六条 森林公园管理组织应当在森林公园边界适当位置设立界桩或者其他标志。
湖南省森林公园条例,,,,,第十七条 森林公园的建设应当符合森林公园总体规划。建设项目的定点和设计方案应当按照规定报有关部门审批。
湖南省森林公园条例,,,,,第十八条 严格控制建设项目使用森林公园林地。确需占用和征收林地的应当避免或者减少对森林风景、生态环境以及旅游活动的影响并依法办理林地使用审批手续。
湖南省森林公园条例,,,,,第十九条 森林公园内的林木除经依法批准进行抚育性或者更新性采伐外禁止采伐。
湖南省森林公园条例,,,,,第二十条 森林公园管理组织应当对森林公园范围内的森林风景资源、珍稀植物、古树名木和生物多样性进行调查建立保护管理档案并制定相应的保护措施。森林公园内的野生动物、水资源、文物和宗教设施按照有关法律法规予以保护和管理。
湖南省森林公园条例,,,,,第二十一条 森林公园管理组织应当加强森林防火宣传教育配备护林人员消除火灾隐患设置防火通道并在重点防火地带设立防火标志配备防火设施。森林公园管理组织应当与相邻单位建立护林联防组织订立护林防火公约划定护林防火责任区。
湖南省森林公园条例,,,,,第二十二条 森林公园管理组织应当对林业有害生物进行无公害防治。
湖南省森林公园条例,,,,,第二十三条 森林公园管理组织应当完善服务设施提高服务质量改善游览条件设置游览标志。森林公园管理组织应当加强安全管理在危险地段设立安全防护设施和警示标志。森林公园的游览、游乐、住宿和交通等设施应当符合国家规定的技术标准。森林公园内从事观光游览等经营服务的车辆、船舶应当采用清洁能源按照规定配备安全设施。
湖南省森林公园条例,,,,,第二十四条 森林公园管理组织应当制定安全事故、气象灾害、地质灾害等突发事件应急预案并报森林公园所在地人民政府及其林业主管部门备案。
湖南省森林公园条例,,,,,第二十五条 森林公园管理组织应当提供科普宣传品和解说服务向游客宣传生态文化知识。
湖南省森林公园条例,,,,,第二十六条 在森林公园内采集标本、拍摄影视作品、举办大型活动、设置张贴大型商业广告应当经森林公园管理组织同意经有关部门批准并报当地人民政府林业主管部门备案。
湖南省森林公园条例,,,,,第二十七条 森林公园管理组织应当根据总体规划确定的游客容量安排旅游活动不得超过最大游客容量接待游客。
湖南省森林公园条例,,,,,第二十八条 森林公园内的自然景观、景物允许游客摄影、摄像。任何单位和个人不得圈占摄影、摄像位置向摄影、摄像的游客收取费用。
湖南省森林公园条例,,,,,第二十九条 在森林公园内禁止下列行为工程设施填堵自然水系墓、毁林开垦、毁损溶洞资源等破坏景观、植被和地形地貌的域生火烧烤、焚烧香烛、燃放烟花爆竹
湖南省森林公园条例,,,,,第三十条 进入森林公园的游客应当自觉遵守森林公园规章制度服从工作人员的管理不得有下列行为性活动
