文件名,编,分编,章,节,内容
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第一条 为加强建筑市场管理维护建筑市场秩序保护建设工程经营活动当事人的合法权益根据国家有关法律、法规结合本自治区实际制定本条例。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第二条 本条例所称建筑市场是指对建设工程实施阶段从报建、勘察、设计、施工、设备采购、竣工验收以及保修全过程中的发包、承包、中介服务等建设工程经营活动及其场所。本条例所称建设工程是指土木工程、建筑装饰装修、设备和金属结构安装、管道线路敷设等工程。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第三条 在本自治区行政区域内从事建设工程经营活动的单位和个人必须遵守本条例。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第四条 县级以上建设行政主管部门统一管理本行政区域内的建筑市场。工业、交通、水利等有关行政主管部门应当按照本条例的规定协助建设行政主管部门做好专业工程的建筑市场管理工作。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第五条 工商、物价、审计、财政、金融等部门按照各自职责配合建设行政主管部门做好建筑市场的监督管理工作。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第六条 从事建设工程经营活动必须遵循公平、等价有偿、诚实信用的原则。禁止任何单位和个人滥用职权干预或者垄断建筑市场等不正当竞争行为。
广西壮族自治区建筑市场管理条例,,,第一章 总则,,第七条 从事建设工程经营活动的单位和个人必须根据国家和自治区有关规定取得资质资格证书及营业执照后方可从事建设工程经营活动。
广西壮族自治区建筑市场管理条例,,,第二章 发包管理,,第八条 发包建设工程应当具备下列条件付责任不具备前款第三项规定条件的应当委托具有相应资质条件的单位代理。
广西壮族自治区建筑市场管理条例,,,第二章 发包管理,,第九条 建设工程勘察、设计发包应当具备下列条件
广西壮族自治区建筑市场管理条例,,,第二章 发包管理,,第十条 建设工程施工发包除应当具备第九条规定的条件外还应当具备下列条件证、建设工程规划许可证
广西壮族自治区建筑市场管理条例,,,第二章 发包管理,,第十一条 符合发包条件的建设工程由发包方依照《广西壮族自治区实施〈中华人民共和国招标投标法〉办法》规定的方式发包择优确定资质等级符合建设工程要求的承包方。发包方不得以承包方垫资施工作为发包条件。
广西壮族自治区建筑市场管理条例,,,第二章 发包管理,,第十二条 发包方可以将建设工程的勘察、设计、施工、设备采购发包给一个总承包单位也可以将勘察、设计、施工、设备采购或者群体工程的单位工程分别发包发包方不得将一个单位工程肢解发包。
