文件名,编,分编,章,节,内容
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第一条 为了保护非物质文化遗产继承和弘扬民族优秀传统文化促进经济发展和社会进步根据《中华人民共和国民族区域自治法》、《中华人民共和国非物质文化遗产法》等有关法律法规结合自治县实际制定本条例。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第二条 自治县行政区域内的非物质文化遗产的保护和管理适用本条例。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第三条 本条例所称的非物质文化遗产是指下列自治县境内各族人民世代相传并视为其文化遗产组成部分的各种传统文化表现形式以及与之相关的实物和场所等文学以及作为其载体的语言统节庆念画等传统工艺的制作技艺的建造技术
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第四条 自治县非物质文化遗产保护工作坚持政府主导、社会参与、保护为主、抢救第一、科学管理、合理利用、传承发展的原则。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第五条 自治县人民政府应当制定非物质文化遗产保护规划将非物质文化遗产保护工作纳入国民经济和社会发展规划所需经费列入本级财政预算。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第一章 总 则,,第六条 自治县人民政府文化主管部门负责本行政区域内的非物质文化遗产保护工作履行以下职责实施档案、数据库查活动实施监督和管理自治县人民政府发展与改革、财政、民族事务、宗教、旅游、住房城乡建设、环境保护、档案、教育和科技等有关部门应当在各自职责范围内与文化主管部门协同做好非物质文化遗产保护和管理工作。乡镇人民政府在上级有关业务部门的指导下负责本行政区域内非物质文化遗产的保护和管理工作。村居委会应当协助乡镇人民政府做好本区域内的非物质文化遗产保护工作。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第七条 非物质文化遗产保护专项经费主要用于下列事项遗产的实物和资料建立档案和数据库目名录保护责任单位依法开展传承、传播活动民族民俗博物机构开展非物质文化遗产的整理、研究、学术交流和非物质文化遗产代表性项目的宣传、展示和个人
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第八条 鼓励和支持公民、法人和其他组织依法参与非物质文化遗产保护工作。公民、法人和其他组织开展非物质文化遗产考察、研究等活动应当遵守法律、法规尊重当地民族风俗习惯。鼓励和支持境外组织和个人在自治县行政区域内依法开展非物质文化遗产保护的合作和交流活动。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第九条 自治县人民政府文化主管部门应当对非物质文化遗产代表性项目实行逐级申报、分级管理。定期对本行政区域内的非物质文化遗产进行普查、确认、登记、记录对纳入非物质文化遗产保护名录的代表性项目制定具体的保护措施对新纳入的非物质文化遗产项目及时公告。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十条 对濒临消失的非物质文化遗产项目自治县人民政府文化主管部门应当制定抢救性保护方案在专家指导下及时采取措施实施抢救性保护尽量保持非物质文化遗产的真实性和整体性。项目所在地的乡镇人民政府应当协助文化主管部门做好抢救性保护工作。抢救性保护措施包括记录、整理筑物、构筑物及其附属物划出保护范围作出标志说明封存或者隔离保护有坍塌、毁损危险的相关建筑物、构筑物并及时修缮、加固
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十一条 任何单位和个人不得在非物质文化遗产保护项目的保护范围内进行保护工程外的其他建设工程。任何单位和个人不得擅自迁移、拆除划入保护范围的非物质文化遗产保护项目所涉及的建筑物、构筑物及其附属物。确因特殊情况需要迁移、拆除的应当征求自治县人民政府文化主管部门意见报自治县人民政府或者原项目认定单位批准。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十二条 非物质文化遗产代表性项目中珍贵的传统技艺、工艺流程、制作材料等需要保密的可以实行保密制度采取保密措施。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十三条 自治县人民政府文化主管部门及其指定的相关机构可以依法接受公民、法人和其他社会组织捐赠的非物质文化遗产实物和资料受赠的相关实物、资料属国家所有任何单位和个人不得侵占。自治县人民政府文化主管部门及其指定的相关机构对征集、收购或者受赠的非物质文化遗产实物、资料应当妥善保护和管理。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十四条 单位和个人合法拥有的非物质文化遗产实物、资料等其所有权受法律保护。自治县人民政府文化主管部门及相关机构在收集属于个人和其他社会组织所有的非物质文化遗产实物、资料时应当以自愿为原则并依法给予补偿。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十五条 经批准到本行政区域内进行非物质文化遗产学术性考察与研究的境外组织或者个人应当向自治县人民政府文化主管部门备案并在调查结束后向自治县人民政府文化主管部门提交调查报告副本和调查中取得的实物图片、资料复制件。对于限制摄影、录音、录像的非物质文化遗产实物和资料未经自治县人民政府文化主管部门同意不得摄影、录音、录像。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十六条 自治县人民政府文化主管部门应当对从事非物质文化遗产保护工作的有关管理人员、专业技术人员进行培训。鼓励和支持高等院校、研究机构、职业教育机构在自治县开展非物质文化遗产保护的研究和专门人才培养。鼓励和支持中、小学校将本地优秀的非物质文化遗产项目内容纳入素质教育。自治县人民政府对在非物质文化遗产保护、保存工作中做出突出贡献的单位和个人应当给予奖励。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第二章 保护和管理,,第十七条 图书馆、文化馆、博物馆、科技馆、档案馆等公共文化机构和非物质文化遗产学术研究机构等应当根据各自业务范围开展非物质文化遗产的整理、研究、学术交流和非物质文化遗产代表性项目的宣传、展示。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第十八条 自治县非物质文化遗产代表性项目的代表性传承人、项目保护责任单位由自治县人民政府文化主管部门认定和确定。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第十九条 符合下列条件的公民可以申请或者被推荐为非物质文化遗产代表性项目的代表性传承人表现形态或者传统技艺
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十条 非物质文化遗产代表性项目的代表性传承人享有下列权利等活动的实物、场所、原始资料等
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十一条 非物质文化遗产代表性项目的代表性传承人应当履行下列义务原始资料等相关活动非物质文化遗产代表性项目的代表性传承人无正当理由不履行规定义务的自治县人民政府文化主管部门可以取消其代表性传承人资格重新认定该项目的代表性传承人丧失传承能力的自治县人民政府文化主管部门可以重新认定该项目的代表性传承人。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十二条 列入非物质文化遗产代表性项目名录的项目自治县人民政府文化主管部门应当确定相应的项目保护责任单位。项目保护责任单位应当具备以下条件活动的场所及条件容和表现形式有独特之处料
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十三条 项目保护责任单位应当履行下列职责
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十四条 自治县人民政府文化主管部门应当每两年对非物质文化遗产代表性项目的保护情况进行一次评估对代表性项目的代表性传承人进行考评。对因各种原因确已消失的项目经专家论证后应当从名录中注销并公告。公告期限不得少于60日。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十五条 自治县人民政府应当鼓励和支持有关公民、法人和社会组织在有效保护的前提下合理利用非物质文化遗产资源艺品、蜡染工艺品、布依族服饰、苗族服饰等商品统音乐、舞蹈、曲艺、美术、绘画所等。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第三章 传承和传播,,第二十六条 自治县人民政府应当科学规划非物质文化遗产生态保护区有计划地建设民族特色风情小镇、民族特色村庄和布依族、苗族文化产业开发示范园建立民族博物馆、民族文化传习所等非物质文化遗产展示、传承设施和机构。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第四章 法律责任,,第二十七条 国家机关工作人员在非物质文化遗产保护工作中玩忽职守、滥用职权、徇私舞弊致使非物质文化遗产珍贵实物、资料等受损毁或者流失造成严重后果尚不构成犯罪的依法给予行政处分。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第四章 法律责任,,第二十八条 违反本条例规定在申报非物质文化遗产代表性项目、代表性传承人过程中弄虚作假的由自治县人民政府文化主管部门给予警告被列入非物质文化遗产代表性项目名录或者取得代表性传承人资格的由自治县人民政府文化主管部门予以撤销责令返还项目保护经费或者传承补贴处以1000元以上1万元以下罚款有违法所得的没收违法所得。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第四章 法律责任,,第二十九条 项目保护责任单位不履行职责的由自治县人民政府文化主管部门责令限期改正造成非物质文化遗产项目实物、资料损毁或者灭失尚不构成犯罪的对项目保护责任单位和直接责任人处以1万元以上3万元以下罚款。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第四章 法律责任,,第三十条 未经同意对限制摄影、录音、录像的非物质文化遗产实物和资料摄影、录音、录像的由自治县人民政府文化主管部门责令改正、给予警告。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第四章 法律责任,,第三十一条 违反本条例的其他行为法律、法规有处罚规定的从其规定。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第五章 附 则,,第三十二条 自治县人民政府可以根据本条例制定实施细则。
镇宁布依族苗族自治县非物质文化遗产保护条例,,,第五章 附 则,,第三十三条 本条例自2016年7月1日起施行。
