文件名,编,分编,章,节,内容
陕西省清真食品生产经营管理条例,,,,,第一条 为了尊重食用清真食品的少数民族的饮食习俗规范清真食品生产经营和管理活动促进清真食品业发展增进民族团结、社会和谐根据有关法律、行政法规结合本省实际制定本条例。
陕西省清真食品生产经营管理条例,,,,,第二条 本条例所称清真食品是指按照回、维吾尔、保安、东乡、哈萨克、撒拉、塔塔尔、乌兹别克、塔吉克、柯尔克孜等少数民族以下简称回族等少数民族的清真饮食习俗生产经营的食品。
陕西省清真食品生产经营管理条例,,,,,第三条 本条例适用于本省行政区域内清真食品生产经营及其监督管理活动。机关、企业、事业单位内部设立的清真食堂依照本条例的有关规定执行。
陕西省清真食品生产经营管理条例,,,,,第四条 各民族都有保持和改革本民族风俗习惯的自由。全1社会都应当尊重回族等少数民族的清真饮食习俗。对于违反本条例的行为任何单位和个人都有权向民族事务行政主管部门及有关行政主管部门举报受理举报的部门应当及时处理。
陕西省清真食品生产经营管理条例,,,,,第五条 县级以上人民政府应当鼓励发展清真食品业研制具有地方特色的清真食品重点扶持名牌老字号清真食品生产经营企业和个体工商户并根据国家规定在清真食品产业化方面给予投资、税收、信贷等方面优惠。回族等少数民族人口聚居的市、县人民政府应当将清真食品生产经营网点建设纳入城乡建设总体规划。
陕西省清真食品生产经营管理条例,,,,,第六条 省人民政府应当将清真食品监督管理工作经费纳入财政预算设区的市、县市、区人民政府根据工作需要设立清真食品监督管理工作专项经费。
陕西省清真食品生产经营管理条例,,,,,第七条 县级以上人民政府民族事务行政主管部门负责本条例的实施。县级以上人民政府工商、卫生、质量技术监督、商务、食品药品监督、检疫等部门和机构依照各自职责做好与清真食品生产经营相关的监督管理工作。
陕西省清真食品生产经营管理条例,,,,,第八条 民族事务、文化、新闻出版部门以及大众传媒应当加强有关法律、法规和回族等少数民族清真饮食习俗的宣传增进各民族之间的相互了解和尊重。生产经营清真食品的企业和个体工商户应当对员工进行有关生产操作特殊要求和禁忌事项的培训教育。
陕西省清真食品生产经营管理条例,,,,,第九条 从事清真食品生产经营的企业应当符合下列条件加工生产器械、计量器具、检验设备、储存容器、运输工具等少数民族员工所占比例不得低于 15族等少数民族公民回族等少数民族员工所占比例不得低于30应当是回族等少数民族公民
陕西省清真食品生产经营管理条例,,,,,第十条 从事清真食品生产经营的个体工商户应当符合下列条件3应当是回族等少数民族公民所
陕西省清真食品生产经营管理条例,,,,,第十一条 清真食品生产经营企业和个体工商户应当在其字号、招牌、产品包装上显著标明清真标志。经依法成立的清真食品认证机构认证后清真食品生产经营企业可以在产品的包装、广告上使用清真认证标识。非清真食品生产经营企业和个体工商户不得使用清真标志、标识或者发布清真食品广告。
陕西省清真食品生产经营管理条例,,,,,第十二条 生产经营清真食品应当符合国家有关食品安全、卫生管理的法律、法规规定及标准。生产经营清真食品的企业和个体工商户采购的制成品、原料、辅料应当符合清真要求。从外地购进的制成品、原料、辅料应当附有清真的有效证明。
陕西省清真食品生产经营管理条例,,,,,第十三条 从事清真肉食业生产经营的企业和个体工商户按照清真饮食习俗屠宰畜禽或者加工、制作的清真肉食品应当依法接受检疫、检验。清真用畜禽实行定点屠宰。省人民政府应当根据本省实际情况制定清真用畜禽定点屠宰厂场的设置规划由市、县人民政府根据设置规划组织实施。
陕西省清真食品生产经营管理条例,,,,,第十四条 集贸市场、商场、超市、宾馆饭店等场所经营清真食品的应当设置清真食品专用区域或者专用柜台、摊位经营清真食品的人员不得与经营非清真食品的人员混岗。
陕西省清真食品生产经营管理条例,,,,,第十五条 清真食品生产经营场所内不得携带、食用清真禁忌食品。
陕西省清真食品生产经营管理条例,,,,,第十六条 县级以上民族事务行政主管部门有权对清真食品生产经营企业和个体工商户进行监督检查查验从业人员和生产经营活动的相关资料被检查单位和个人应当予以配合。执法部门及其工作人员不得泄露清真食品生产经营者的商业秘密。
陕西省清真食品生产经营管理条例,,,,,第十七条 县级以上民族事务行政主管部门可以聘请清真食品社会监督员协助对清真食品生产经营活动进行监督。清真食品社会监督员的管理办法由省民族事务行政主管部门规定。
陕西省清真食品生产经营管理条例,,,,,第十八条 违反本条例第九条、第十条、第十二条第二款、第十三条第一款规定的由县级以上民族事务行政主管部门责令限期改正逾期未改正的对企业处五千元以上五万元以下罚款对个体工商户处五百元以上五千元以下罚款情节严重的由工5商行政管理部门依法吊销营业执照。对不符合清真食品要求的制成品、原料、辅料由县级以上民族事务行政主管部门监督处理。
陕西省清真食品生产经营管理条例,,,,,第十九条 违反本条例第十一条第三款规定的由县级以上民族事务行政主管部门没收违法所得对企业处一万元以上十万元以下罚款对个体工商户处一千元以上一万元以下罚款对不符合清真要求的产品及其包装依法处理。
陕西省清真食品生产经营管理条例,,,,,第二十条 违反本条例第十四条规定的由县级以上民族事务行政主管部门责令限期改正对企业处一千元以上五千元以下罚款对个体工商户处二百元以上一千元以下罚款。
陕西省清真食品生产经营管理条例,,,,,第二十一条 违反本条例第十五条规定的由县级以上民族事务行政主管部门责令改正拒不改正的处五十元以上二百元以下罚款。
陕西省清真食品生产经营管理条例,,,,,第二十二条 对个人罚款三千元以上、对企业罚款二万元以上的实施处罚的机关应当告知当事人有要求举行听证的权利。
陕西省清真食品生产经营管理条例,,,,,第二十三条 违反本条例规定的其他行为法律、法规已有处罚规定的从其规定。
陕西省清真食品生产经营管理条例,,,,,第二十四条 民族事务行政主管部门和有关部门及其执法人员滥用职权、玩忽职守、徇私舞弊的依法给予行政处分构成犯罪的依法追究刑事责任。
陕西省清真食品生产经营管理条例,,,,,第二十五条 本条例自 2007 年 1 月 1 日起施行。7
