文件名,编,分编,章,节,内容
宜宾市违法建设治理条例,,,第一章 总 则,,第一条 为了依法治理违法建设维护国土空间规划建设秩序改善人居环境根据《中华人民共和国城乡规划法》《四川省城乡规划条例《》四川省人民代表大会常务委员会关于制止和查处违法建设的决定》等法律、法规结合宜宾市实际制定本条例。
宜宾市违法建设治理条例,,,第一章 总 则,,第二条 本条例适用于本市城市、镇、乡和村规划区内违法建设的防控和查处等治理活动。违反土地管理、林地、水利、道路交通、自然保护地等法律、法规进行建设的由有关部门依照相关法律、法规处理。
宜宾市违法建设治理条例,,,第一章 总 则,,第三条 本条例所称违法建设是指违反国土空间规划有关法律、法规规定建设的行为和建筑物、构筑物包括下列情形许可证的规定进行建设的许可证的规定进行建设的建设的
宜宾市违法建设治理条例,,,第一章 总 则,,第四条 违法建设治理应当遵循源头防控、属地管理、分类处置、综合治理的原则。
宜宾市违法建设治理条例,,,第一章 总 则,,第五条 市、县级人民政府统一领导和组织本行政区域内违法建设治理工作建立健全协调机制研究解决违法建设治理工作中的重大问题。市、县级人民政府自然资源主管部门负责本行政区域违法建设治理工作的指导、协调、监督以及城市、镇规划区内违法建设查处工作。市、县级人民政府其他有关部门按照法定职责承担违法建设治理相关工作。乡镇人民政府负责本辖区内违法建设的防控以及乡、村规划区内违法建设查处工作。街道办事处负责本辖区内违法建设的防控并配合违法建设查处相关工作。市、县级人民政府自然资源主管部门和乡镇人民政府以下统称查处机关可以依法委托符合条件的组织开展相关行政执法。
宜宾市违法建设治理条例,,,第一章 总 则,,第六条 查处机关应当充分利用卫星遥感监测、航拍、电子监控等技术手段依法开展违法建设防控和查处等相关工作。
宜宾市违法建设治理条例,,,第一章 总 则,,第七条 市、县级人民政府及其有关部门、乡镇人民政府、街道办事处、新闻媒体应当加强国土空间规划法律、法规宣传教育提高全社会的守法意识。市、县级人民政府应当充分利用新闻发布等制度依法向社会公布违法建设治理开展情况。新闻媒体应当加强违法建设及其查处情况的舆论监督。
宜宾市违法建设治理条例,,,第一章 总 则,,第八条 市、县级人民政府应当将违法建设治理工作经费纳入本级预算。
宜宾市违法建设治理条例,,,第二章 源头防控,,第九条 任何单位和个人都应当遵守经依法批准并公布的国土空间规划服从规划管理不得进行违法建设。
宜宾市违法建设治理条例,,,第二章 源头防控,,第十条 市、县级人民政府自然资源主管部门应当依法审查建设工程设计方案定期更新发布规划管理技术规定强化违法建设源头管控。市、县级人民政府住房城乡建设主管部门应当依法监督管理施工图审查机构按照建设工程设计方案审查施工图。
宜宾市违法建设治理条例,,,第二章 源头防控,,第十一条 房地产开发企业、房地产经纪机构发布销售广告和宣传资料不得含有利用建筑区划内的绿地、露台平台、屋顶等公共区域进行建设或者可以擅自改变房屋结构等虚假或者引人误解的内容。房地产经纪机构受托提供经纪服务时应当查看建筑物权属证书或者文件。无相应权属证书或者文件的不得提供房地产经纪服务。
宜宾市违法建设治理条例,,,第二章 源头防控,,第十二条 房屋所有权人、使用人实施装饰装修活动应当遵守有关法律、法规、规章等规定。房屋所有权人、使用人实施装饰装修前应当告知物业服务企业或者房屋管理机构并办理相关手续。装饰装修企业、个人明知是违法建设的不得施工。
宜宾市违法建设治理条例,,,第二章 源头防控,,第十三条 物业服务企业应当建立物业服务区域建设施工、装修改造等事项登记制度告知装饰装修禁止行为和注意事项加强对物业服务区域内建设施工、装修改造活动的日常巡查及时采取合理措施劝阻、制止违法建设并向查处机关及时报告。物业服务企业应当配合查处机关的查处工作拒绝违法建设施工人员、施工设备和原料材料进入物业服务区域。鼓励业主委员会依照法律、法规以及管理规约参与本小区违法建设治理活动。
宜宾市违法建设治理条例,,,第二章 源头防控,,第十四条 乡镇人民政府和街道办事处应当建立违法建设地域责任制和日常巡查制度落实片区责任。村居民委员会等组织在本片区区域内发现违法建设的应当予以劝阻并及时报告查处机关。
