文件名,编,分编,章,节,内容
崇左市经营性露天烧烤管理规定,,,,,第一条 为规范经营性露天烧烤管理防治大气污染维护城市市容环境卫生根据《中华人民共和国大气污染防治法》《城市市容和环境卫生管理条例》《广西壮族自治区食品小作坊小餐饮和食品摊贩管理条例》等法律、法规结合本市实际制定本规定。
崇左市经营性露天烧烤管理规定,,,,,第二条 本规定适用于本市行政区域内城市建成区、县级人民政府所在地镇建成区以及开发区等实行城市化管理区域的露天烧烤经营活动及相关监督管理。
崇左市经营性露天烧烤管理规定,,,,,第三条 城市管理综合执法部门负责组织实施本规定并具体负责对露天烧烤经营活动实施监督管理。生态环境、市场监督管理、公安、自然资源、住房城乡建设等部门应当在各自的职责范围内负责与露天烧烤经营活动有关的监督管理工作。镇人民政府、街道办事处协助有关部门做好辖区内与露天烧烤经营活动管理相关的工作。
崇左市经营性露天烧烤管理规定,,,,,第四条 县级人民政府应当设置露天烧烤经营区域合理划定露天烧烤经营区域、经营时段。划定露天烧烤经营区域、经营时段应当符合环境保护要求并公开征求公众意见向社会公布。任何单位和个人不得在县级人民政府划定的区域、时段外从事露天烧烤经营活动或者为露天烧烤经营活动提供场地。
崇左市经营性露天烧烤管理规定,,,,,第五条 县级人民政府应当在划定的露天烧烤经营区域配置必要的用电、给排水、消防、卫生、排污和垃圾分类收集等设施。
崇左市经营性露天烧烤管理规定,,,,,第六条 在县级人民政府划定的露天烧烤经营区域内从事露天烧烤经营活动的经营者应当遵守下列规定或者采取其他油烟净化措施使油烟达标排放等倒入下水道维护台账记录健康证明生安全相关规定哗不随地吐痰、便溺、乱扔垃圾
崇左市经营性露天烧烤管理规定,,,,,第七条 污染天气预警期间市、县级人民政府应当依据污染天气的预警等级根据应急需要采取停止所有露天烧烤活动的应急措施。
崇左市经营性露天烧烤管理规定,,,,,第八条 城市管理综合执法部门应当建立日常巡查制度对露天烧烤经营场地、时间和油烟净化设施安装、使用、清洗、维护等经营活动实施监督检查。
崇左市经营性露天烧烤管理规定,,,,,第九条 任何单位和个人有权对露天烧烤经营活动违法行为进行投诉、举报。城市管理综合执法部门应当会同生态环境、市场监督管理、公安、自然资源、住房城乡建设等部门建立执法联动机制及时查处露天烧烤经营活动违法行为。
崇左市经营性露天烧烤管理规定,,,,,第十条 违反本规定第四条第二款、第六条第一项、第三项规定的由市、县级城市管理综合执法部门按照以下规定予以处罚烧烤经营活动或者为露天烧烤经营活动提供场地的责令改正没收烧烤工具和违法所得并处五百元以上二万元以下的罚款烟净化设施或者未采取其他油烟净化措施超过排放标准排放油烟的责令改正处五千元以上五万元以下罚款拒不改正的责令停业整治处二百元以上一千元以下的罚款。
崇左市经营性露天烧烤管理规定,,,,,第十一条 城市管理综合执法部门和其他有关行政管理部门及其工作人员在露天烧烤经营活动管理工作中有下列行为之一的由所在单位或者上级主管部门、监察机关责令改正情节严重的对直接负责的主管人员和其他直接责任人员依法给予处分依法查处的止、处罚或者不依法查处的
崇左市经营性露天烧烤管理规定,,,,,第十二条 违反本规定的行为法律、法规已有法律责任规定的从其规定。
崇左市经营性露天烧烤管理规定,,,,,第十三条 本规定自 2022 年 7 月 1 日起施行。
