文件名,编,分编,章,节,内容
上海市水产养殖保护规定,,,第一章 总则,,第一条 为了保护水产养殖保障水产养殖者的合法权益发展水产事业满足人民需要根据宪法和有关法律结合本市的具体情况制定本规定。
上海市水产养殖保护规定,,,第一章 总则,,第二条 本规定适用于本市管辖范围内的渔业水域。本规定所称的渔业水域是指鱼类、虾蟹类、贝类的产卵场、索饵场、越冬场、洄游通道和养殖或增殖鱼类、虾蟹类、贝类、藻类以及其他水生植物的水域。渔业水域内有经济价值的水生动物和植物及其亲体、幼体、卵子、孢子、种子等均按本规定加以保护。
上海市水产养殖保护规定,,,第一章 总则,,第三条 本市渔业行政管理部门负责组织各级水产、渔政监督管理机构实施本规定。本市公安、工商行政管理、环境保护、农业、水利、港航监督等部门应协同实施本规定。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第四条 本市管辖的渔业水域各级人民政府应统筹兼顾合理安排综合利用加强管理。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第五条 凡已由单位或个人经营的渔业水域和划给渔业专业队作为生产、生活基地的渔业水域确认其使用权。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第六条 凡尚未利用的渔业水域由市、区人民政府按照职权根据地理条件、面积大小和历史状况因地制宜划分使用范围。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第七条 渔业水域实行分级经营业队经营也可组织专业户经营包或由个人承包。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第八条 市、区人民政府应根据本规定第四条、第五条、第六条的规定核发养殖使用证确认使用权。跨区的渔业水域由有关区商定后核发养殖使用证。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第九条 依法划定的渔业水域的使用权受法律保护任何单位和个人不得侵犯。禁止任何人在划定的渔业水域偷、抢水产品。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第十条 凡领取养殖使用证的应按市渔业行政管理部门规定适时放养水产苗种不得闲置。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第十一条 凡在允许捕捞的渔业水域从事捕捞作业的应向渔业行政管理部门申请领取捕捞许可证。领取捕捞许可证的应按规定缴纳水产资源增殖保护费。无捕捞许可证的一律不得从事捕捞作业。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第十二条 在渔业水域内设置渔箔、渔簖等生产设施不得影响引水、排水和航道畅通。
上海市水产养殖保护规定,,,第二章 渔业水域的利用和管理,,第十三条 填没属市管商品鱼生产基地的精养鱼塘须经市渔业行政管理部门批准填没其他精养鱼塘等渔业水域须经区人民政府批准按规定支付有关费用后方得进行。征用属市管商品鱼生产基地的精养鱼塘须经市渔业行政管理部门同意征用其他精养鱼塘等渔业水域须经区人民政府同意。
上海市水产养殖保护规定,,,第三章 水产资源的繁殖保护,,第十四条 市、区人民政府应鼓励、支持单位和个人对水产资源的繁殖保护。禁止捕杀鱼类、虾蟹类、贝类等的苗种、幼体和繁殖期的亲体。
上海市水产养殖保护规定,,,第三章 水产资源的繁殖保护,,第十五条 因养殖和其他特殊需要必须捕捞沿江、沿海的蟹苗、鳗苗等资源的须经市渔业行政管理部门批准由所在区人民政府统一组织捕捞合理利用未经批准的一律不得捕捞。
上海市水产养殖保护规定,,,第三章 水产资源的繁殖保护,,第十六条 水闸应根据需要建造过鱼设施或适时开闸纳苗以利鱼、蟹洄游。
上海市水产养殖保护规定,,,第三章 水产资源的繁殖保护,,第十七条 捕捞作业不得破坏水产资源。取缔鱼鹰禁止使用破坏水产资源的捕捞工具和捕捞方法。
上海市水产养殖保护规定,,,第三章 水产资源的繁殖保护,,第十八条 任何单位和个人不得污染渔业水域破坏水产资源。因防疫或防治病虫害须在渔业水域内投注药物的应事先与渔政监督管理机构协商兼顾水产资源的繁殖保护采取措施防止损害水产资源。
上海市水产养殖保护规定,,,第四章 渔政监督管理机构,,第十九条 市应设立渔政监督管理机构。区、乡根据需要设立渔政监督管理机构。渔政监督管理机构的职权是 维护国家和水产经营者的合法权益监督检查渔业法律、法规的贯彻执行负责对水产资源的保护和管理维护渔业生产秩序处理渔业生产纠纷等。
上海市水产养殖保护规定,,,第四章 渔政监督管理机构,,第二十条 各级渔政监督管理机构的渔政检查员由市渔政监督管理机构统一考核发给渔政检查员证。渔政检查员在执行任务时必须统一标志出示渔政检查员证件秉公执法。被检查的单位和个人应服从检查。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十一条 对保护水产资源有显著成绩的单位和个人以及检举、制止破坏水产资源行为的有功人员区人民政府或市渔业行政管理部门应给予表彰、奖励。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十二条 凡违反本规定有关条款的由渔政监督管理机构按下列规定处理应予赔偿适时放养水产苗种或者不按市渔业行政管理部门规定的数量放养水产苗种的注销其养殖使用证的予以没收失渔获物及捕捞工具已出售的追缴非法所得并处罚款共和国渔业法》第四十一条的相关规定进行处罚捕捞的按照《中华人民共和国渔业法》第三十八条的相关规定进行处罚并责令其限期治理处以罚款。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十三条 凡未经许可进入养殖经营者的水域垂钓的应赔偿损失由渔政监督管理机构追回渔获物不听劝阻的处以罚款。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十四条 渔政监督管理机构对正在进行的违反渔业法规的行为应立即予以制止并可采取必要的措施。渔政监督管理机构对违法行为进行处罚时应将处罚决定书送达当事人执行。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十五条 渔政监督管理人员玩忽职守、徇私舞弊的应由渔政监督管理机构给予行政处分。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十六条 凡违反本规定应按《中华人民共和国治安管理处罚法》处罚的由公安机关依法处理。违反本规定情节严重构成犯罪的由司法机关依法追究刑事责任。
上海市水产养殖保护规定,,,第五章 奖励与处罚,,第二十七条 当事人对渔业行政管理部门或者其所属的渔政监督管理机构作出的行政处罚决定不服的可以依照《中华人民共和国行政复议法》或者《中华人民共和国行政诉讼法》的规定申请行政复议或者提起行政诉讼。
上海市水产养殖保护规定,,,第六章 附则,,第二十八条 本规定经上海市人民代表大会常务委员会修订自 1989 年 3 月 1 日起施行。
