文件名,编,分编,章,节,内容
海南省实施宪法宣誓制度办法,,,,,第一条 根据《全国人民代表大会常务委员会关于实行宪法宣誓制度的决定》结合本省实际制定本办法。
海南省实施宪法宣誓制度办法,,,,,第二条 本省各级人民代表大会及县级以上人民代表大会常务委员会选举或者决定任命的国家工作人员以及各级人民政府、监察委员会、人民法院、人民检察院任命的国家工作人员在就职时应当公开进行宪法宣誓。
海南省实施宪法宣誓制度办法,,,,,第三条 宣誓誓词如下我宣誓忠于中华人民共和国宪法维护宪法权威履行法定职责忠于祖国、忠于人民恪尽职守、廉洁奉公接受人民监督为建设富强民主文明和谐美丽的社会主义现代化强国努力奋斗
海南省实施宪法宣誓制度办法,,,,,第四条 县级以上人民代表大会选举的本级人民代表大会常务委员会主任、副主任、秘书长、委员人民政府省长、副省长市长、副市长县长、副县长区长、副区长监察委员会主任人民法院院长以及通过的本级人民代表大会专门委员会主任委员、副主任委员、委员在依照法定程序产生后进行宪法宣誓。宣誓仪式由本级人民代表大会会议主席团组织。乡、民族乡、镇人民代表大会选举的人民代表大会主席、副主席人民政府乡长、副乡长镇长、副镇长以及通过的人民代表大会代表资格审查委员会主任委员、副主任委员、委员在依照法定程序产生后进行宪法宣誓。宣誓仪式由乡、民族乡、镇人民代表大会会议主席团组织。县级以上人民代表大会选举的人民检察院检察长待上一级人民代表大会常务委员会批准后进行宪法宣誓。宣誓仪式由本级人民代表大会常务委员会主任会议组织。
海南省实施宪法宣誓制度办法,,,,,第五条 县级以上人民代表大会闭会期间本级人民代表大会常务委员会任命的本级人民代表大会专门委员会个别副主任委员和部分委员决定任命的本级人民政府个别副省长、副市长、副县长、副区长在依照法定程序产生后进行宪法宣誓。宣誓仪式由本级人民代表大会常务委员会主任会议组织。
海南省实施宪法宣誓制度办法,,,,,第六条 县级以上人民代表大会常务委员会任命或者决定任命的本级人民代表大会常务委员会副秘书长各工作委员会主任、副主任、委员各办事机构主任、副主任人民政府秘书长、厅长、主任、局长监察委员会副主任、委员人民法院副院长人民检察院副检察长以及通过的代表资格审查委员会主任委员、副主任委员、委员在依照法定程序产生后进行宪法宣誓。宣誓仪式由本级人民代表大会常务委员会主任会议组织。
海南省实施宪法宣誓制度办法,,,,,第七条 县级以上人民代表大会常务委员会任命的本级人民法院审判委员会委员、庭长、副庭长、审判员本级人民检察院检察委员会委员、检察员在依照法定程序产生后进行宪法宣誓。宣誓仪式由本级人民法院、人民检察院分别组织。
海南省实施宪法宣誓制度办法,,,,,第八条 省人民代表大会常务委员会决定任命的省第一、第二中级人民法院院长以及省人民检察院第一、第二分院检察长在依照法定程序产生后进行宪法宣誓。宣誓仪式由省人民代表大会常务委员会主任会议组织。省人民代表大会常务委员会决定任命的洋浦经济开发区监察委员会主任、省洋浦经济开发区人民法院院长、海南洋浦经济开发区人民检察院检察长任命的洋浦经济开发区监察委员会副主任、委员省第一、第二中级人民法院以及省洋浦经济开发区人民法院副院长、审判委员会委员、庭长、副庭长、审判员省人民检察院第一、第二分院以及海南洋浦经济开发区人民检察院副检察长、检察委员会委员、检察员在依照法定程序产生后进行宪法宣誓。宣誓仪式由省监察委员会、省高级人民法院、省人民检察院分别组织。
海南省实施宪法宣誓制度办法,,,,,第九条 海口市人民代表大会常务委员会决定任命的海口海事法院院长在依照法定程序产生后进行宪法宣誓。宣誓仪式由海口市人民代表大会常务委员会主任会议组织。海口市人民代表大会常务委员会任命的海口海事法院副院长、审判委员会委员、庭长、副庭长、审判员在依照法定程序产生后进行宪法宣誓。宣誓仪式由海口海事法院组织。三亚市人民代表大会常务委员会决定任命的三亚市城郊人民法院院长和三亚市城郊人民检察院检察长在依照法定程序产生后进行宪法宣誓。宣誓仪式由三亚市人民代表大会常务委员会主任会议组织。三亚市人民代表大会常务委员会任命的三亚市城郊人民法院副院长、审判委员会委员、庭长、副庭长、审判员三亚市城郊人民检察院副检察长、检察委员会委员、检察员在依照法定程序产生后进行宪法宣誓。宣誓仪式由三亚市中级人民法院、三亚市人民检察院分别组织。三沙市人民代表大会常务委员会决定任命的三沙市三沙群岛人民法院院长和三沙市三沙群岛人民检察院检察长在依照法定程序产生后进行宪法宣誓。宣誓仪式由三沙市人民代表大会常务委员会主任会议组织。三沙市人民代表大会常务委员会任命的三沙市三沙群岛人民法院副院长、审判委员会委员、庭长、副庭长、审判员三沙市三沙群岛人民检察院副检察长、检察委员会委员、检察员在依照法定程序产生后进行宪法宣誓。宣誓仪式由三沙市中级人民法院、三沙市人民检察院分别组织。
海南省实施宪法宣誓制度办法,,,,,第十条 各级人民政府、监察委员会、人民法院、人民检察院任命的国家工作人员在就职时进行宪法宣誓。宣誓仪式由任命机关组织。
海南省实施宪法宣誓制度办法,,,,,第十一条 宣誓仪式根据情况可以采取单独宣誓或者集体宣誓的形式。单独宣誓时宣誓人应当左手抚按《中华人民共和国宪法》右手举拳拳心朝前置于耳旁诵读誓词。集体宣誓时由一人领誓领誓人左手抚按《中华人民共和国宪法》右手举拳拳心朝前置于耳旁领诵誓词其他宣誓人整齐排列右手举拳拳心朝前置于耳旁跟诵誓词。宣誓场所应当庄重、严肃悬挂中华人民共和国国旗或者国徽。宣誓仪式应当奏唱中华人民共和国国歌。宣誓人应当着正装或者制服。
海南省实施宪法宣誓制度办法,,,,,第十二条 负责组织宣誓仪式的机关可以根据本办法并结合实际情况对宣誓的具体事项作出规定。
海南省实施宪法宣誓制度办法,,,,,第十三条 本办法自公布之日起施行。
