文件名,编,分编,章,节,内容
云南省查处窃电行为条例,,,,,第一条 为了维护供用电秩序和社会公共安全预防和打击窃电行为保障电网经营企业、电力供应企业以下统称供电企业和电力用户的合法权益根据《中华人民共和国电力法》和有关法律、法规结合本省实际制定本条例。
云南省查处窃电行为条例,,,,,第二条 县级以上人民政府经济贸易行政主管部门是电力行政管理部门负责本行政区域内查处窃电行为的监督管理工作。公安、工商、质量技术监督等部门按照各自的职责配合电力行政管理部门依法维护供用电秩序查处、制止窃电行为。
云南省查处窃电行为条例,,,,,第三条 禁止任何单位和个人以任何方式窃电。禁止胁迫、指使、教唆、协助他人窃电或者向他人传授窃电方法。禁止生产、销售、提供、使用窃电装置。
云南省查处窃电行为条例,,,,,第四条 鼓励单位和个人维护供用电秩序举报窃电行为。对举报窃电的应当给予保密经查证举报的窃电行为属实的供电企业应当对举报者予以奖励。
云南省查处窃电行为条例,,,,,第五条 以非法占用电能为目的实施下列不计或者少计电量行为的属于窃电行为用电计量装置用电不准或者失效
云南省查处窃电行为条例,,,,,第六条 窃电时间能够查明的窃电量按照下列方法确定额定容量乘以窃电时间计算流值所对应的容量乘以窃电时间计算。在高电压上窃电的计算窃电量还应当乘以相应的倍率。
云南省查处窃电行为条例,,,,,第七条 窃电时间难以查明的窃电量按照下列方法确定品产量相乘加上其他辅助用电量再减去抄见电量见电量的差额计算量。按照前款规定仍不能确定的窃电时间至少按180日计算但最多不超过 365 日生产经营用户每日至少按 12 小时计算其他用户每日按 6 小时计算。
云南省查处窃电行为条例,,,,,第八条 确定窃电金额的电价标准按照国家或者省核定的当时当地的电价标准执行。
云南省查处窃电行为条例,,,,,第九条 供电企业依法配备的用电检查人员应当按划定的供电营业区范围维护正常供用电秩序进行用电检查。用电检查人员进行用电检查查处窃电行为时不得少于两人并须先出示工作证和用电检查证。被检查的用户不得拒绝。检查中发现窃电行为应予处罚时供电企业应当报告电力行政管理部门由电力行政管理部门依照本条例第十二条的规定处理。
云南省查处窃电行为条例,,,,,第十条 用电检查人员检查中发现用户涉嫌窃电的可以采取下列措施
云南省查处窃电行为条例,,,,,第十一条 经现场检查确认用户窃电的供电企业应当予以制止向其发出《制止窃电通知书》并可以中止供电同时应当报请电力行政管理部门依法处理。但是中止供电会导致用户生产设备造成重大损害或者给社会公共利益造成损害的除外。在对窃电者中止供电时不得影响其他用户正常用电。窃电者按所窃电量补交电费并承担违约责任后供电企业即应当恢复供电。用户对中止供电有异议的可以自被中止供电之日起 15 日内向电力行政管理部门投诉电力行政管理部门应当自接到投诉之日起 7 日内依法处理。
云南省查处窃电行为条例,,,,,第十二条 对供电企业报送或者其他部门移送处理的窃电案件电力行政管理部门应当在 30 日内按下列规定处理定
云南省查处窃电行为条例,,,,,第十三条 电力用户被窃电的由窃电行为发生地的供电企业依照本条例的有关规定负责查处并由电力行政管理部门依照本条例第十四条的规定对窃电者予以处罚构成犯罪的依法追究刑事责任。
云南省查处窃电行为条例,,,,,第十四条 窃电行为不构成犯罪的由电力行政管理部门责令窃电者停止违法行为、向供电企业交清电费并处所窃电量的电费一倍以上五倍以下的罚款。单位窃电的除依照前款规定处理外还应当由其上级主管部门或者行政监察机关对直接负责的主管人员和其他直接责任人员给予行政处分。
云南省查处窃电行为条例,,,,,第十五条 违反本条例第三条第二款规定胁迫、指使、教唆、协助他人窃电或者向他人传授窃电方法不构成犯罪的由电力行政管理部门责令停止违法行为没收违法所得并处二千元以上一万元以下的罚款。违反本条例第三条第三款规定生产、销售、提供窃电装置的由电力行政管理部门或者有关部门责令停止违法行为没收违法所得、窃电装置和生产窃电装置的设备并处一万元以上五万元以下的罚款。
云南省查处窃电行为条例,,,,,第十六条 因窃电行为造成供用电设施损坏、导致发生大面积停电事故或者他人人身伤亡、财产损害的窃电者应当依法承担民事责任。构成犯罪的依法追究刑事责任。
云南省查处窃电行为条例,,,,,第十七条 拒绝、阻碍用电检查人员依法执行职务的由公安机关依照治安管理处罚条例予以处罚构成犯罪的依法追究刑事责任。
云南省查处窃电行为条例,,,,,第十八条 电力行政管理部门、供电企业在查处窃电行为工作中违法行使职权给当事人的合法权益造成损害的应当依法承担赔偿责任。电力行政执法人员和用电检查人员在查处窃电行为工作中玩忽职守、滥用职权、徇私舞弊的依法给予行政处分造成民事损害的依法承担赔偿责任构成犯罪的依法追究刑事责任。
云南省查处窃电行为条例,,,,,第十九条 本条例自 2001 年 1 月 1 日起施行。
