文件名,编,分编,章,节,内容
忻州市家政服务条例,,,第一章 总 则,,第一条 为了规范家政服务活动维护家政服务各方的合法权益促进家政服务业健康发展根据有关法律、法规规定结合本市实际制定本条例。
忻州市家政服务条例,,,第一章 总 则,,第二条 本市行政区域内的家政服务以及相关活动适用本条例。
忻州市家政服务条例,,,第一章 总 则,,第三条 本条例所称家政服务是指以家庭为服务对象由家政服务机构指派、介绍或者家政服务消费者自行雇用的家政服务人员进入消费者住所或者在消费者指定场所提供照护、保洁、烹饪等满足家庭日常生活需求的有偿服务活动。
忻州市家政服务条例,,,第一章 总 则,,第四条 家政服务活动应当遵循平等自愿、诚实守信、安全便利的原则。家政服务业的管理应当遵循促进行业发展、监管和服务相结合、平等保护各方合法权益的原则。
忻州市家政服务条例,,,第一章 总 则,,第五条 市、县市、区人民政府应当加强对家政服务业管理工作的领导将家政服务业纳入本级国民经济和社会发展规划并给予相应支持。市、县市、区人民政府商务主管部门负责本行政区域内家政服务业监督管理工作。市、县市、区人民政府人力资源和社会保障部门负责本行政区域内家政服务技能培训、就业创业、品牌创建、劳动权益保障等工作。市、县市、区人民政府市场监督管理部门负责本行政区域内家政服务价格违法行为查处等工作。市、县市、区人民政府卫生健康主管部门负责根据家政服务需要确定不同类别家政服务人员的体检项目和标准以及其他相关工作。市、县市、区人民政府发展改革、教育、公安、民政、财政等有关部门应当依据各自职责加强分工协作做好家政服务业相关促进和管理工作。工会、共产主义青年团、妇女联合会等组织应当协助做好家政服务业相关促进工作。
忻州市家政服务条例,,,第二章 家政服务机构,,第六条 家政服务机构可以采用员工制、中介制或者其他合法用工模式。员工制家政服务机构是指与家政服务人员建立劳动关系统一安排家政服务人员为家政服务消费者提供服务直接支付家政服务人员劳动报酬并对其进行持续培训管理的家政服务机构。中介制家政服务机构是指以中介人身份为家政服务消费者和家政服务人员提供家政服务信息的机构。
忻州市家政服务条例,,,第二章 家政服务机构,,第七条 家政服务机构应当在其经营场所、网站等显著位置公示相关证照、服务项目、收费标准和投诉监督电话等信息。
忻州市家政服务条例,,,第二章 家政服务机构,,第八条 家政服务机构招用家政服务人员或者为家政服务人员介绍家政服务工作应当履行下列义务务评价、服务纠纷及其处理情况相关信息诉
忻州市家政服务条例,,,第二章 家政服务机构,,第九条 家政服务机构不得有下列行为者服务及其他损害家政服务人员合法权益证件材料人员的隐私和个人信息事家政服务绍家政服务人员家政服务人员从事家政服务
忻州市家政服务条例,,,第三章 家政服务人员,,第十条 从事家政服务活动人员应当具备下列条件服务的知识技能机构出具的体检健康证
忻州市家政服务条例,,,第三章 家政服务人员,,第十一条 家政服务人员有权了解家政服务内容有权要求家政服务机构提供职业技能培训及心理咨询辅导。家政服务人员有休息和取得报酬的权利休息时间、休息补偿方式和报酬数额可以依法协商确定并在家政服务合同、劳动合同或者服务协议中明确。
忻州市家政服务条例,,,第三章 家政服务人员,,第十二条 家政服务人员应当履行下列义务服务机构规章制度能等资格证明材料提供真实有效的住址和联系方式德康状况、从业经历和服务技能等相关信息
忻州市家政服务条例,,,第三章 家政服务人员,,第十三条 家政服务人员不得有下列行为息康状况消费者的财物
忻州市家政服务条例,,,第三章 家政服务人员,,第十四条 有下列情形之一的家政服务人员可以拒绝提供服务
忻州市家政服务条例,,,第四章 家政服务消费者,,第十五条 家政服务消费者应当通过正规途径雇用家政服务人员鼓励通过员工制家政服务机构和中介制家政服务机构选聘家政服务人员。
忻州市家政服务条例,,,第四章 家政服务消费者,,第十六条 家政服务消费者有权要求家政服务机构、家政服务人员如实提供家政服务机构有关信息和家政服务人员的教育状况、职业技能、相关工作经历、健康状况等个人资料并查验相关证件。
忻州市家政服务条例,,,第四章 家政服务消费者,,第十七条 家政服务消费者聘请家政服务人员时应当履行下列义务障碍或者其他严重疾病等可能影响家政服务人员身心健康的疾病费用
忻州市家政服务条例,,,第四章 家政服务消费者,,第十八条 家政服务消费者不得有下列行为损害的家政服务
