文件名,编,分编,章,节,内容
上海市文化娱乐市场管理条例,,,第一章 总则,,第一条 为了加强本市营业性文化娱乐场所和文化娱乐经营活动的管理保障文化娱乐市场的健康发展丰富人民群众的文化生活根据国家的有关法律、法规结合本市实际情况制定本条例。
上海市文化娱乐市场管理条例,,,第一章 总则,,第二条 本条例所称的营业性文化娱乐场所是指以营利为目的的下列场所本条例所称的文化娱乐经营活动是指时装表演活动
上海市文化娱乐市场管理条例,,,第一章 总则,,第三条 本条例适用于在本市开办营业性文化娱乐场所和从事文化娱乐经营活动以及对营业性文化娱乐场所和文化娱乐经营活动的管理。
上海市文化娱乐市场管理条例,,,第一章 总则,,第四条 依法开办营业性文化娱乐场所和从事文化娱乐经营活动受法律保护。文化娱乐经营活动应当文明、健康、有益、安全。禁止从事有损国家利益和社会公共利益的文化娱乐活动。
上海市文化娱乐市场管理条例,,,第一章 总则,,第五条 本市对开办营业性文化娱乐场所和从事文化娱乐经营活动实行许可证制度。
上海市文化娱乐市场管理条例,,,第二章 机构与职责,,第六条 市文化行政管理部门是本市文化娱乐市场的主管部门主要职责是的实施予表彰和奖励市文化行政管理部门主管的市社会文化管理处负责本市文化娱乐市场的具体管理工作并依照本条例的授权实施行政处罚。
上海市文化娱乐市场管理条例,,,第二章 机构与职责,,第七条 区、县文化行政管理部门负责本区、县文化娱乐市场的管理业务上受市文化行政管理部门的监督和指导主要职责是化娱乐市场的发展计划并组织实施动的监督和管理表彰和奖励
上海市文化娱乐市场管理条例,,,第二章 机构与职责,,第八条 各级公安、工商行政、卫生、物价、财政、税务、环保以及其他有关部门应当依法履行各自职责协同文化行政管理部门实施本条例。
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第九条 开办营业性文化娱乐场所和从事文化娱乐经营活动应当向文化行政管理部门提出申请未经文化行政管理部门批准不得开办营业性文化娱乐场所和从事文化娱乐经营活动。
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十条 开办营业性文化娱乐场所应当符合下列条件得消防合格证书
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十一条 成立营业性演出队应当符合下列条件人
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十二条 成立营业性时装表演队应当符合下列条件
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十三条 在本市营业性文化娱乐场所从事演出的人员应当具备一定的艺术表演才能。艺术表演团体在职的专业演员要求在营业性文化娱乐场所从事演出的应当取得所在单位的同意。
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十四条 设立文化娱乐经纪机构应当符合下列条件的从业人员
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十五条 文化娱乐经纪人应当具有一定的文化水平和从事文化娱乐业务的经历。具体条件由市人民政府的有关部门另行规定。
上海市文化娱乐市场管理条例,,,第三章 申请与审批,,第十六条 开办营业性文化娱乐场所或者从事文化娱乐经营活动的应当按照国家有关规定向所在地的工商行政管理部门申请营业执照并按照下列规定办理审批手续管理部门提出申请。市文化行政管理部门应当在接到申请书之日起二十日内作出审批决定。对符合条件的发给《文化经营许可证》。区、县文化行政管理部门提出申请。区、县文化行政管理部门应当在接到申请书之日起二十日内作出审批决定。对符合条件的发给《文化经营许可证》。市文化行政管理部门提出申请市文化行政管理部门应当在接到申请书之日起十五日内作出审批决定。对符合条件的发给《演出许可证》。娱乐经纪机构除外的应当向市文化行政管理部门提出申请。市文化行政管理部门应当在接到申请书之日起二十日内作出审批决定。对符合条件的发给《文化经营许可证》。之日起二十日内向所在地的区、县文化行政管理部门备案。申请开办营业性文化娱乐场所的还应当同时向卫生行政管理部门申请卫生许可证。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第十七条 营业性文化娱乐场所应当在醒目位置展示《文化经营许可证》。演出队、时装表演队和演出人员在营业性文化娱乐场所演出时应当携带《演出许可证》。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第十八条 营业性文化娱乐场所不得聘用无《演出许可证》的演出队从事演出。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第十九条 《文化经营许可证》、《演出许可证》不得出借、出租、涂改或者伪造。《文化经营许可证》、《演出许可证》每年验证一次。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十条 在营业性文化娱乐场所演出当事人各方应当就演出内容、时间、场次、收入分成以及违约责任等签订书面演出合同并向市或者区、县文化行政管理部门备案。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十一条 营业性文化娱乐场所不得超过规定的人员容量标准售票或者接纳消费者。营业性文化娱乐场所人员容量的具体标准由市文化行政管理部门规定。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十二条 营业性文化娱乐场所应当使用经国家批准的音像出版单位出版、发行的激光视盘和其他音像制品。游戏机房和游艺机房使用的机种及其游戏和游艺内容必须报市文化行政管理部门审核。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十三条 禁止营业性文化娱乐场所进行赌博和色情活动。营业性舞厅、卡拉  厅不得接纳未成年人。营业性游戏机房除国家法定节假日外不得接纳未成年人。禁止营业性文化娱乐场所转承包经营。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十四条 营业性文化娱乐场所必须执行国家和本市有关物价管理的法律、法规并实行明码标价。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十五条 外省、自治区、直辖市表演队或者个人来本市从事文化娱乐经营活动应当持所在地省、自治区、直辖市文化行政管理部门的批准文件向市文化行政管理部门办理从事文化娱乐经营活动的手续。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十六条 外国或者香港特别行政区、澳门特别行政区、台湾地区表演团体和个人来本市营业性文化娱乐场所进行演出应当向市文化行政管理部门办理相关许可手续。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十七条 无《文化经营许可证》的单位需要举办临时性文化娱乐经营活动的应当向市文化行政管理部门申请《临时性文化经营许可证》。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十八条 营业性文化娱乐场所发布的演出广告内容必须真实、合法、健康禁止弄虚作假欺骗消费者。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第二十九条 文化娱乐经纪机构和经纪人一年内未从事经营活动的由市文化行政管理部门取消其经营资格收回《文化经营许可证》并由工商行政管理部门注销其工商登记。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第三十条 不得在公共图书馆、博物馆、中小学校、少年儿童活动场所以及本市规定的其他场所内举办营业性文化娱乐活动。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第三十一条 从事文化娱乐经营活动的单位和个人应当将文化娱乐活动的营业报表向市或者区、县文化行政管理部门备案。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第三十二条 文化娱乐市场的稽查人员对营业性文化娱乐场所和文化娱乐经营活动遵守本条例的情况进行稽查。稽查人员在执行公务时应当出示稽查证件。
上海市文化娱乐市场管理条例,,,第四章 经营管理,,第三十三条 对检举或者协助查处文化娱乐经营活动中的违法案件有贡献的单位和个人文化行政管理部门应当给予表彰和奖励。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十四条 对违反本条例规定未按规定携带《演出许可证》的由市社会文化管理处或者区、县文化行政管理部门给予警告并可以对单位含个体工商户下同处以五百元以上五万元以下的罚款对个人处以五十元以上五千元以下的罚款有违法所得和非法财物的没收违法所得和非法财物。违反前款规定情节严重的市文化行政管理部门或者区、县文化行政管理部门可以并处责令停业、吊销《文化经营许可证》、《演出许可证》。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十五条 对违反本条例规定有下列行为之一的由市社会文化管理处或者区、县文化行政管理部门没收其违法所得和非法财物并对单位处以一千元以上十万元以下的罚款对个人处以二百元以上二万元以下的罚款出许可证》的政管理部门办理手续在本市从事文化娱乐经营活动的行政区、台湾地区的表演团体或者个人来本市营业性文化娱乐场所演出的。违反前款规定情节严重的市文化行政管理部门或者区、县文化行政管理部门可以并处责令停业、吊销《文化经营许可证》、《演出许可证》。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十六条 营业性文化娱乐场所进行转承包经营的由市或者区、县文化行政管理部门暂扣或者吊销其《文化经营许可证》。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十七条 在营业性文化娱乐场所表演或者播放反动、淫秽、色情作品的或者在营业性文化娱乐场所进行赌博、色情活动和其他违反《中华人民共和国治安管理处罚法》的活动的由公安部门依法处理构成犯罪的依法追究刑事责任。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十八条 文化行政管理部门或者市社会文化管理处对违反本条例的单位和个人给予行政处罚应当出具行政处罚决定书。收缴罚没款应当出具市财政部门统一制发的罚没款收据。罚没款全部上缴国库。市或者区、县文化行政管理部门应当在作出吊销《文化经营许可证》处罚决定之日起七日内将处罚决定抄告有关行政管理部门。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第三十九条 当事人对文化行政管理部门或者市社会文化管理处的具体行政行为不服的可以依照《中华人民共和国行政复议法》或者《中华人民共和国行政诉讼法》的规定申请复议或者提起诉讼。当事人对文化行政管理部门或者市社会文化管理处的行政处罚决定逾期不申请复议不提起诉讼又不履行的文化行政管理部门或者市社会文化管理处可以申请人民法院强制执行。
上海市文化娱乐市场管理条例,,,第五章 法律责任,,第四十条 文化行政管理部门和市社会文化管理处的工作人员必须忠于职守、廉洁奉公、秉公执法。对玩忽职守、滥用职权、徇私舞弊的由其所在单位或者上级主管部门给予行政处分构成犯罪的依法追究刑事责任。
上海市文化娱乐市场管理条例,,,第六章 附则,,第四十一条 本条例所称游艺机是指经市文化行政管理部门审核允许向未成年人开放的游戏机。
上海市文化娱乐市场管理条例,,,第六章 附则,,第四十二条 本条例的实施细则由市人民政府制定并颁布施行。
上海市文化娱乐市场管理条例,,,第六章 附则,,第四十三条 本条例自 1996 年 1 月 1 日起施行。
