文件名,编,分编,章,节,内容
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第一条 为了预防土地沙化治理和利用沙化土地维护生态安全促进经济和社会高质量发展加快推进人与自然和谐共生的现代化根据《中华人民共和国防沙治沙法》和有关法律、行政法规结合自治区实际制定本办法。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第二条 在自治区行政区域内从事土地沙化的预防、沙化土地的治理和利用应当遵守本办法。法律、行政法规对防沙治沙、沙化土地封禁保护区管理、沙化土地利用已有规定的依照其规定执行。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第三条 沙治沙工作应当坚持预防为主、保护优先、因地制宜、突出重点、分区施策、以水定绿、科学防治、合理利用的原则统筹推进山水林田湖草沙系统治理实现生态效益、经济效益和社会效益相统一。建立健全党委领导、政府负责、部门协同、兵地联动、社会参与的防沙治沙工作机制。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第四条 县级以上人民政府应当加强防沙治沙工作的领导。沙化土地所在地区的县级以上人民政府应当将防沙治沙纳入国民经济和社会发展规划定期向同级人民代表大会及其常务委员会报告防沙治沙工作情况实行政府行政领导防沙治沙任期目标责任考核奖惩制度。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第五条 县级以上人民政府林业草原主管部门负责指导本行政区域内的防沙治沙工作。农业农村、水行政、财政、发展改革、自然资源、生态环境等部门和气象主管机构按照各自职责共同做好防沙治沙的相关工作。沙化土地相邻的州、市地、县市、区应当加强跨区域联防联治协作。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第六条 各级人民政府应当加强防沙治沙知识的宣传教育和科学知识普及工作动员社会公众参与防沙治沙增强全社会防沙治沙、保护和改善生态环境的自觉意识和责任意识。广播、电视、报刊、网络等媒体应当开展防沙治沙法律法规和科普知识的宣传传播先进防沙治沙经验对违法行为进行舆论监督。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第一章 总 则,,第七条 县级以上人民政府应当支持开展防沙治沙科学技术研究、技术推广和科技成果转化应用工作加强防沙治沙专业人才培养提高防沙治沙科学技术水平。鼓励高等院校、科研机构和企业建立产学研合作机制开展防沙治沙新技术、新装备、新材料、新方法的研发和应用。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第二章 防沙治沙规划,,第八条 防沙治沙实行统一规划。从事防沙治沙以及沙化土地利用活动应当遵守防沙治沙规划。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第二章 防沙治沙规划,,第九条 自治区人民政府林业草原主管部门依据全国防沙治沙规划会同农业农村、水行政、财政、发展改革、自然资源、生态环境等部门和气象主管机构编制自治区防沙治沙规划经自治区人民政府审核报国务院或者国务院指定的有关部门批准后实施。沙化土地所在地区的州、市地人民政府行政公署县市、区人民政府依据上一级人民政府防沙治沙规划组织林业草原等有关部门编制本行政区域防沙治沙规划报上一级人民政府批准后组织实施。经批准的防沙治沙规划确需调整或者修改的按照原批准程序办理。
新疆维吾尔自治区实施《中华人民共和国防沙治沙法》办法,,,第二章 防沙治沙规划,,第十条 防沙治沙规划应当明确防沙治沙的依据、目标任务、总体布局、主要内容和保障措施等并与国土空间规划、水资源规划和生态环境保护规划相衔接涉及水资源开发利用的应当进行规划水资源论证。编制防沙治沙规划应当征求社会公众和利益相关者的意见。
