文件名,编,分编,章,节,内容
河北省清真食品管理条例,,,,,第一条 为尊重少数民族风俗习惯加强对清真食品的管理发展少数民族经济维护民族团结根据宪法和国家有关法律、法规的规定结合本省实际制定本条例。
河北省清真食品管理条例,,,,,第二条 本条例所称清真食品是指按照回族等有清真饮食习惯少数民族的风俗屠宰、加工、制作的肉制品和其它食品。
河北省清真食品管理条例,,,,,第三条 凡在本省行政区域内从事生产、加工、制作、储运、销售以下简称生产经营清真食品的单位和个人及各单位内设的清真食堂、清真灶、清真专柜、清真车间均适用本条例。
河北省清真食品管理条例,,,,,第四条 县级以上人民政府民族事务行政主管部门负责本条例的实施。工商、卫生、经济贸易、技术监督等部门依照各自职责做好清真食品的管理监督工作。
河北省清真食品管理条例,,,,,第五条 各级人民政府应当鼓励、支持兴办各种所有制形式的清真食品企业和摊点并根据国家有关规定在投资、税收、信贷等方面给予优惠。
河北省清真食品管理条例,,,,,第六条 生产经营清真食品的单位应当具备下列条件比例具体比例由各设区市人民政府视情况确定人员有清真饮食习惯的少数民族人员器和加工、出售场地必须专用。
河北省清真食品管理条例,,,,,第七条 生产经营清真食品的个人必须是有清真饮食习惯的少数民族公民。
河北省清真食品管理条例,,,,,第八条 生产经营清真食品的单位和个人必须向所在地县级以上人民政府民族事务行政主管部门申请办理清真食品准营证和清真标识牌。县级以上人民政府民族事务行政主管部门应当在接到申请后十日内给予批复。未取得清真食品准营证和清真标识牌的不得生产经营清真食品工商行政管理部门不得办理生产经营清真食品的营业执照。级以上人民政府民族事务行政主管部门申请办理清真食品准营证和清真标识牌的规定及相应的法律责任已于 2004 年 7 月22 日河北省第十届人民代表大会常务委员会第十次会议决定废止
河北省清真食品管理条例,,,,,第九条 清真食品准营证和清真标识牌由省人民政府民族事务行政主管部门统一制样由县级以上人民政府民族事务行政主管部门负责监制由核发部门年检。禁止出租、转让、倒卖或私自制作清真食品准营证和清真标识牌。注该条设立的清真食品准营证和清真标识牌由县级以上人民政府民族事务行政主管部门进行年检的规定已于 2004年 7 月 22 日河北省第十届人民代表大会常务委员会第十次会议决定废止
河北省清真食品管理条例,,,,,第十条 生产经营清真食品的单位和个人停业或者易业前应当到原核发部门办理清真食品准营证注销手续交回清真标识牌。
河北省清真食品管理条例,,,,,第十一条 生产经营清真食品的单位和个人不得生产经营有清真饮食习惯少数民族禁食的食品不得制售假冒伪劣清真食品。
河北省清真食品管理条例,,,,,第十二条 生产经营清真食品的单位和个人应当在生产经营场所的显著位置悬挂清真标识牌。
河北省清真食品管理条例,,,,,第十三条 禁止将有清真饮食习惯少数民族禁食的食品带入生产经营清真食品的场所。
河北省清真食品管理条例,,,,,第十四条 清真食品的专用包装物和清真标志应当经县级以上人民政府民族事务行政主管部门统一审核后印制。生产经营清真食品的单位和个人不得将清真食品专用包装物用于非清真食品不得私自转让或出售。
河北省清真食品管理条例,,,,,第十五条 生产经营清真食品单位的字号、食品名称、专用包装物、广告用语或图像不得含有有清真饮食习惯少数民族忌讳的内容。
河北省清真食品管理条例,,,,,第十六条 有清真饮食习惯少数民族较多地方的城乡集贸市场应当设有销售清真食品的地段或摊位并与有清真饮食习惯少数民族禁食食品的摊位隔离设置。有条件的可专设清真集贸市场。非专营清真食品网点设置的清真专柜应当与清真禁忌食品柜台保持一定距离。
河北省清真食品管理条例,,,,,第十七条 违反本条例规定的由县级以上人民政府民族事务行政主管部门按下列规定给予行政处罚。造成严重影响的由其所在单位或有关部门给予主要当事人行政处分构成犯罪的依法追究刑事责任。的吊销清真食品准营证收回清真标识牌。准营证收回清真标识牌并处以三千元以上五千元以下罚款。的责令限期改正逾期不改的处以五十元以上二百元以下罚款。没收非法所得情节较轻的处以一千元以上三千元以下罚款情节严重的处三千元以上一万元以下罚款。证而生产经营清真食品的责令限期改正并处以二千元以上五千元以下罚款。处以五千元以上一万元以下罚款逾期不改的吊销清真食品准营证收回清真标识牌。改的处以五百元以上一千元以下罚款。少数民族的风俗屠宰加工清真牛羊肉、禽肉的责令限期停业整顿没收非法所得并处以一千元以上五千元以下罚款逾期不改的吊销清真食品准营证收回清真标识牌。
河北省清真食品管理条例,,,,,第十八条 县级以上人民政府民族事务行政主管部门和工商行政管理部门作出责令停业整顿、吊销清真食品准营证、较大数额罚款等行政处罚决定之前应当告知当事人有要求举行听证的权利当事人要求听证的应当依照法定程序组织听证。
河北省清真食品管理条例,,,,,第十九条 当事人对行政处罚决定不服的可依法申请行政复议或者向人民法院起诉。逾期不申请复议、不起诉又不履行行政处罚决定的由作出处罚决定的行政部门申请人民法院强制执行。
河北省清真食品管理条例,,,,,第二十条 拒绝、阻碍民族事务行政主管部门执法人员依法执行职务的由公安机关依照《中华人民共和国治安管理处罚条例》的规定处罚构成犯罪的依法追究刑事责任。
河北省清真食品管理条例,,,,,第二十一条 民族事务行政主管部门和其他有关部门执法人员滥用职权、玩忽职守、徇私舞弊情节较微的由其所在单位或者有关部门给予行政处分构成犯罪的依法追究刑事责任。
河北省清真食品管理条例,,,,,第二十二条 本条例所称生产经营清真食品的单位和个人不包括非专营清真食品商业网点。
河北省清真食品管理条例,,,,,第二十三条 本条例自 2000 年 5 月 1 日起施行。
