文件名,编,分编,章,节,内容
阜新市草原保护条例,,,,,第一条 为了加强草原生态保护实现草原资源休养生息和永续利用根据《中华人民共和国草原法》等法律法规结合本市实际制定本条例。
阜新市草原保护条例,,,,,第二条 在本市行政区域内从事草原规划、保护、建设、利用、管理等活动适用本条例。本条例所称草原是指天然草原和人工草地。天然草原包括草地、草山和草坡人工草地包括改良草地和退耕还草地不包括城镇草地。
阜新市草原保护条例,,,,,第三条 草原保护工作应当坚持生态优先、绿色发展理念实行统一规划、综合治理、系统保护、合理利用的原则。
阜新市草原保护条例,,,,,第四条 市、县含区下同人民政府应当加强对草原保护、建设、利用的管理将草原保护、建设、利用纳入国民经济和社会发展规划实行草原保护管理目标责任制。
阜新市草原保护条例,,,,,第五条 市、县人民政府林业和草原行政主管部门负责本行空 1 政区域内草原监督管理工作。乡镇人民政府应当加强对本行政区域内草原保护、建设、利用情况的监督检查根据需要可以设专职或者兼职人员负责具体监督检查工作。
阜新市草原保护条例,,,,,第六条 市、县林业和草原行政主管部门应当会同发展改革、自然资源、文化和旅游、农业农村、生态环境、水利、公安、科技、财政、审计、商务等行政主管部门依据上一级草原保护、建设、利用规划编制本行政区的草原保护、建设、利用规划报本级人民政府批准后实施。经批准的草原保护、建设、利用规划确需调整或者修改时应当经原批准机关批准。草原基础设施建设、草原文化旅游项目开发利用等活动应当符合草原保护、建设、利用规划。
阜新市草原保护条例,,,,,第七条 县人民政府应当组织林业和草原、自然资源、农业农村等行政主管部门依法确定本行政区域内的草原权属。未确定土地使用权的国家所有的草原由县人民政府登记造册并负责保护管理。任何单位或者个人不得买卖或者以其他形式非法转让草原。
阜新市草原保护条例,,,,,第八条 县人民政府应当依法向草原承包方颁发草原承包经营权证并登记造册确认草原承包经营权。草原承包方应当履行承包经营合同约定的义务。对于保护管理不善造成草原退化或者植被破坏且不积极改良恢复的发包方可以按照合同约定依法解除承包合同。
阜新市草原保护条例,,,,,第九条 进行工程建设和采矿应当不占或者少占草原。确需征收、征用、使用草原的应当依法办理审批手续。
阜新市草原保护条例,,,,,第十条 各级人民政府应当实行草原防火工作行政首长负责制并制定草原火灾应急预案。市、县人民政府应当根据草原火灾发生规律确定本行政区域的草原防火期并向社会公布。草原经营者应当履行草原防火义务在其使用范围内承担防火责任。
阜新市草原保护条例,,,,,第十一条 市、县人民政府应当因地制宜制定退耕还草计划并严格组织实施。
阜新市草原保护条例,,,,,第十二条 草原植被覆盖度在 80以上、平均植被高度在50 厘米以上的可以适度割草。县林业和草原行政主管部门应当根据草原类型确定割草期、留茬高度和采割强度。
阜新市草原保护条例,,,,,第十三条 草原生态恢复可以实行示范区制度。草原生态恢复示范区由市人民政府批准。鼓励和支持社会资本和外资参与草原生态恢复示范区建设。
阜新市草原保护条例,,,,,第十四条 草原生态恢复示范区所在地的县人民政府应当组织编制草原生态恢复示范区建设规划。草原生态恢复示范区建设规划应当包括草原生态恢复、生态产业发展、文化旅游产业发展、环境污染防治等内容并与草原空 3 保护、建设、利用规划相衔接。
阜新市草原保护条例,,,,,第十五条 在草原上开展经营性旅游活动应当经县林业和草原行政主管部门同意后依法办理有关手续。在草原上开展经营性旅游活动不得侵犯草原所有者、使用者和承包经营者的合法权益不得破坏草原植被。县文化和旅游行政主管部门应当向社会公开草原文化旅游景区景点及其活动区域和路线。县林业和草原行政主管部门应当对旅游经营者落实草原保护责任情况进行监督。
阜新市草原保护条例,,,,,第十六条 禁止在草原上实施下列行为农药机动车辆除外
阜新市草原保护条例,,,,,第十七条 违反本条例规定在草原上有下列行为之一的由县林业和草原行政主管部门按照下列规定予以处罚构成犯罪的依法追究刑事责任高度和采割强度进行割草的责令停止违法行为处每亩不足一亩的按一亩计算五百元的罚款。法行为限期恢复草原植被没收非法财物和违法所得可并处违法所得一倍以上二倍以下的罚款没有违法所得的可并处二万元以下的罚款给草原所有者或者使用者造成损失的依法承担赔偿责任。恢复处五百元以上一千元以下的罚款。违反本条例规定的其他行为由有关行政主管部门依据《中华人民共和国草原法》《草原防火条例》等法律法规规定予以处罚。违反本条例规定林业和草原行政主管部门作出责令限期恢复草原植被决定违法行为人逾期未恢复草原植被的可以由林业和草原行政主管部门依法代为恢复所需费用由违法行为人承担。
阜新市草原保护条例,,,,,第十八条 公职人员违反本条例规定滥用职权、玩忽职守、徇私舞弊的由有关机关依法给予政务处分构成犯罪的依法追究刑事责任。空 5 
阜新市草原保护条例,,,,,第十九条 本条例自 2020 年 10 月 1 日施行。
