文件名,编,分编,章,节,内容
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第一条 本规定所称的网络司法拍卖是指人民法院依法通过互联网拍卖平台以网络电子竞价方式公开处置财产的行为。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第二条 人民法院以拍卖方式处置财产的应当采取网络司法拍卖方式但法律、行政法规和司法解释规定必须通过其他途径处置或者不宜采用网络拍卖方式处置的除外。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第三条 网络司法拍卖应当在互联网拍卖平台上向社会全程公开接受社会监督。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第四条 最高人民法院建立全国性网络服务提供者名单库。网络服务提供者申请纳入名单库的其提供的网络司法拍卖平台应当符合下列条件等功能统最高人民法院组成专门的评审委员会负责网络服务提供者的选定、评审和除名。最高人民法院每年引入第三方评估机构对已纳入和新申请纳入名单库的网络服务提供者予以评审并公布结果。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第五条 网络服务提供者由申请执行人从名单库中选择未选择或者多个申请执行人的选择不一致的由人民法院指定。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第六条 实施网络司法拍卖的人民法院应当履行下列职责
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第七条 实施网络司法拍卖的人民法院可以将下列拍卖辅助工作委托社会机构或者组织承担运输等社会机构或者组织承担网络司法拍卖辅助工作所支出的必要费用由被执行人承担。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第八条 实施网络司法拍卖的下列事项应当由网络服务提供者承担拍卖平台并保障安全正常运行织提供的拍卖信息网络服务提供者不得在拍卖程序中设置阻碍适格竞买人报名、参拍、竞价以及监视竞买人信息等后台操控功能。网络服务提供者提供的服务无正当理由不得中断。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第九条 网络司法拍卖服务提供者从事与网络司法拍卖相关的行为应当接受人民法院的管理、监督和指导。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十条 网络司法拍卖应当确定保留价拍卖保留价即为起拍价。起拍价由人民法院参照评估价确定未作评估的参照市价确定并征询当事人意见。起拍价不得低于评估价或者市价的百分之七十。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十一条 网络司法拍卖不限制竞买人数量。一人参与竞拍出价不低于起拍价的拍卖成交。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十二条 网络司法拍卖应当先期公告拍卖公告除通过法定途径发布外还应同时在网络司法拍卖平台发布。拍卖动产的应当在拍卖十五日前公告拍卖不动产或者其他财产权的应当在拍卖三十日前公告。拍卖公告应当包括拍卖财产、价格、保证金、竞买人条件、拍卖财产已知瑕疵、相关权利义务、法律责任、拍卖时间、网络平台和拍卖法院等信息。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十三条 实施网络司法拍卖的人民法院应当在拍卖公告发布当日通过网络司法拍卖平台公示下列信息明、视频或者照片等
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十四条 实施网络司法拍卖的人民法院应当在拍卖公告发布当日通过网络司法拍卖平台对下列事项予以特别提示和司法解释对买受人资格或者条件有特殊规定的竞买人应当具备规定的资格或者条件法院确认并通知网络服务提供者并接受拍卖财产一切已知和未知瑕疵卖平台上公示
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十五条 被执行人应当提供拍卖财产品质的有关资料和说明。人民法院已按本规定第十三条、第十四条的要求予以公示和特别提示且在拍卖公告中声明不能保证拍卖财产真伪或者品质的不承担瑕疵担保责任。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十六条 网络司法拍卖的事项应当在拍卖公告发布三日前以书面或者其他能够确认收悉的合理方式通知当事人、已知优先购买权人。权利人书面明确放弃权利的可以不通知。无法通知的应当在网络司法拍卖平台公示并说明无法通知的理由公示满五日视为已经通知。优先购买权人经通知未参与竞买的视为放弃优先购买权。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十七条 保证金数额由人民法院在起拍价的百分之五至百分之二十范围内确定。竞买人应当在参加拍卖前以实名交纳保证金未交纳的不得参加竞买。申请执行人参加竞买的可以不交保证金但债权数额小于保证金数额的按差额部分交纳。交纳保证金竞买人可以向人民法院指定的账户交纳也可以由网络服务提供者在其提供的支付系统中对竞买人的相应款项予以冻结。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十八条 竞买人在拍卖竞价程序结束前交纳保证金经人民法院或者网络服务提供者确认后取得竞买资格。网络服务提供者应当向取得资格的竞买人赋予竞买代码、参拍密码竞买人以该代码参与竞买。网络司法拍卖竞价程序结束前人民法院及网络服务提供者对竞买人以及其他能够确认竞买人真实身份的信息、密码等应当予以保密。
最高人民法院关于人民法院网络司法拍卖若干问题的规定,,,,,第十九条 优先购买权人经人民法院确认后取得优先竞买资格以及优先竞买代码、参拍密码并以优先竞买代码参与竞买未经确认的不得以优先购买权人身份参与竞买。顺序不同的优先购买权人申请参与竞买的人民法院应当确认其顺序赋予不同顺序的优先竞买代码。
