文件名,编,分编,章,节,内容
天津市全民阅读促进条例,,,第一章 总 则,,第一条 为了推进书香天津建设提高全民阅读质量丰富人民群众精神文化生活增强思想道德素质和科学文化素质根据《中华人民共和国公共文化服务保障法》等有关法律、行政法规结合本市实际制定本条例。
天津市全民阅读促进条例,,,第一章 总 则,,第二条 本条例适用于本市行政区域内的全民阅读服务、推广、保障等促进工作。
天津市全民阅读促进条例,,,第一章 总 则,,第三条 全民阅读工作应当坚持中国共产党的领导坚持中国特色社会主义文化发展道路坚持以人民为中心坚持以社会主义核心价值观为引领遵循政府主导、部门联动社会参与、公益普惠保障重点、共建共享的原则。
天津市全民阅读促进条例,,,第一章 总 则,,第四条 市和区人民政府应当将全民阅读工作纳入本级国民经济和社会发展规划作为社会主义精神文明建设和现代公共文化服务体系建设的内容。乡镇人民政府、街道办事处应当在其职责范围内支持相关单位和社会组织开展全民阅读工作。居民委员会、村民委员会应当协助有关部门开展全民阅读活动。
天津市全民阅读促进条例,,,第一章 总 则,,第五条 新闻出版主管部门负责统筹推进本行政区域内全民阅读工作协调和督促解决本行政区域内全民阅读工作中的重大问题会同文化和旅游、教育等部门建立健全全民阅读工作协调机制。文化和旅游部门应当发挥公共图书馆的阅读推广主渠道作用做好全民阅读工作。教育部门应当以各级各类学校图书馆为主阵地做好阅读推广工作。财政、民政、农业农村等有关部门在各自职责范围内做好全民阅读工作。工会、共产主义青年团、妇女联合会、残疾人联合会、文学艺术界联合会、科学技术协会、社会科学界联合会等组织应当结合各自工作对象的特点开展全民阅读活动。关心下一代工作委员会应当发挥老干部、老战士、老专家、老教师、老模范作用促进青少年阅读活动的开展。
天津市全民阅读促进条例,,,第一章 总 则,,第六条 鼓励国家机关、企业事业单位和其他组织开展本单位全民阅读活动。鼓励和支持依法设立公益性阅读组织。
天津市全民阅读促进条例,,,第一章 总 则,,第七条 本市加强全民阅读资源区域间互通共享积极推动京津冀全民阅读工作协同与合作。
天津市全民阅读促进条例,,,第二章 阅读服务,,第八条 市和区人民政府应当根据国家基本公共文化服务指导标准和本市基本公共文化服务实施标准结合本行政区域内人口规模、分布和阅读需求科学合理地确定全民阅读设施的数量、规模和布局形成便利可及的公共阅读圈。
天津市全民阅读促进条例,,,第二章 阅读服务,,第九条 区文化和旅游部门应当将基层综合性文化服务中心、农家书屋以及政府举办的城市书吧和阅读新空间等纳入图书馆服务体系开展图书流动服务提供专业指导培训建立以区级公共图书馆为总馆乡镇街道综合性文化服务中心为分馆书屋书吧为基层服务点的三级总分馆服务体系。乡镇人民政府、街道办事处应当利用乡镇街道综合性文化服务中心、农村文化礼堂、农家书屋、政府举办的城市书吧等公共文化服务设施完善公共阅读服务。
天津市全民阅读促进条例,,,第二章 阅读服务,,第十条 新闻出版主管部门应当会同文化和旅游等有关部门推动全民阅读服务数字化和智能化建设推广运用数字图书馆、电视图书馆、自动售借书机、数字阅读设备及其他全民阅读设施打造数字化场景便利社会公众随时随地获取各类阅读服务。鼓励社会力量参与数字阅读资源建设丰富阅读内容和载体。
