文件名,编,分编,章,节,内容
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第一条 为了保障电力设施建设和电力生产顺利进行规范供用电秩序维护社会公共安全保护电力投资者、经营者和使用者合法权益根据《中华人民共和国电力法》等有关法律、法规结合本省实际制定本条例。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第二条 在本省行政区域及其毗邻海域内从事电力设施建设、保护以及供用电秩序维护等相关活动应当遵守本条例。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第三条 县级以上地方人民政府应当加强对电力设施建设、保护和供用电秩序维护工作的领导将电力事业发展纳入国民经济和社会发展规划建立健全工作协调机制协调解决电力设施建设、保护和供用电秩序维护工作中的重大问题。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第四条 县级以上地方人民政府经济和信息化行政主管部门以下统称电力行政主管部门负责电力设施保护和供用电秩序维护的监督管理工作加强电力行政执法工作。县级以上地方人民政府有关行政管理部门以及电力监管机构按照各自职责依法承担电力设施建设、监督管理等相关工作。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第五条 任何单位和个人都不得破坏电力设施和供用电秩序对危害电力设施、危及电网安全和破坏供用电秩序的行为有权向县级以上地方人民政府电力行政主管部门或者公安机关举报。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第六条 县级以上地方人民政府应当优化电力能源结构提高可再生能源发电和分布式电源在电力供应中的比例鼓励和支持用户投资建设太阳能、风能、生物质能等新能源发电。
福建省电力设施建设保护和供用电秩序维护条例,,,第一章 总 则,,第七条 县级以上地方人民政府电力行政主管部门、新闻媒体、电力企业应当加强电力设施保护和安全、节约、科学用电的宣传和普及增强全社会电力设施保护和供用电秩序维护的意识。
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第八条 电力设施建设遵循经济、环保、安全、均衡和适度超前的原则。
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第九条 省人民政府发展改革行政管理部门应当会同有关行政管理部门和电力企业负责编制本行政区域电力发展规划报省人民政府批准并协调电力重大项目建设和前期工作。省人民政府电力行政主管部门按照电力发展规划和行业发展需要编制电力行业规划并组织实施。设区的市、县市、区人民政府发展改革行政管理部门应当根据电力发展规划和电力行业规划会同有关行政管理部门和电力企业编制本行政区域电力设施布局专项规划报同级人民政府批准后纳入城乡规划统一实施。电力设施布局专项规划应当符合土地利用总体规划、城乡规划以及环境保护规划涉及海域使用的应当符合海洋功能区划。
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第十条 有下列情形之一确需变更电力设施布局专项规划的应当由原编制机关提出修改方案报原批准机关审批航台、污染源等敏感点相冲突的
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第十一条 县级以上地方人民政府城乡规划和国土资源行政管理部门应当按照电力设施布局专项规划安排和预留相应的电力设施用地、架空电力线路走廊和地下电缆通道。地下电缆的建设应当纳入地下综合管廊建设规划。已安排和预留的电力设施用地、架空电力线路走廊、地下电缆通道禁止擅自改变用途。
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第十二条 大型建设项目、开发区、居住区或者成片区域改造的建设单位应当按照城乡规划要求在建设用地范围内预留电力设施用地、架空电力线路走廊、地下电缆通道不得擅自变更其用途和位置。
福建省电力设施建设保护和供用电秩序维护条例,,,第二章 电力设施建设和保护,第一节 电力设施建设,第十三条 建设变配电站房、备用发电机用房应当设置防水排涝设施确保供用电安全。低洼易涝地带的变配电站房、备用发电机用房新建的应当设置在地面一层及以上的位置已建的应当逐步迁移至地面。
