文件名,编,分编,章,节,内容
惠州市野外用火管理条例,,,,,第一条 为了规范和管理野外用火行为预防火灾保障人民群众生命财产安全保护生态环境根据《中华人民共和国森林法》《中华人民共和国大气污染防治法》《森林防火条例》等法律法规结合本市实际制定本条例。
惠州市野外用火管理条例,,,,,第二条 本条例适用于本市行政区域内的野外用火管理。本条例所称野外是指居民点外的林地、耕地、农田、山地、绿地、荒地、滩涂、堤岸等区域。
惠州市野外用火管理条例,,,,,第三条 野外用火管理实行分区管理本市行政区域分为森林防火区、城市建成区以及其他区域。本条例所称森林防火区是指林地及距离林地边缘不少于 30米范围内的区域。城市建成区是指本市城市行政区域内实际已成片开发建设、市政公用设施和公共设施基本具备的区域。森林防火区、城市建成区由市、县区人民政府依法划定并向社会公布。法律、法规对特定区域的用火管理另有规定的从其规定。
惠州市野外用火管理条例,,,,,第四条 市、县区人民政府应当加强对野外用火管理的组织领导落实责任措施将野外用火管理工作经费纳入本级财政预算。市、县区人民政府应当建立跨区域、跨部门的野外用火联防联治机制确定联防联治区域实行信息共享加强监督检查协同做好野外用火管理工作提升火灾综合防控能力。林业主管部门负责组织本条例的实施负责本行政区域森林防火区的野外用火监督管理。城乡管理和综合执法部门负责城市建成区的野外用火监督管理。农业农村主管部门负责森林防火区和城市建成区以外区域的野外用火监督管理。生态环境保护主管部门对野外用火涉及的污染防治实施监督管理。应急管理、教育、公安、自然资源、住房和城乡建设、交通运输、气象等有关部门按照各自职责做好野外用火管理相关工作。
惠州市野外用火管理条例,,,,,第五条 乡镇人民政府、街道办事处应当加强野外用火的日常监督管理制定并落实本辖区野外用火管理措施及时排查野外火灾隐患并落实整改。乡镇人民政府、街道办事处应当指导、支持和帮助村民委员会、居民委员会开展群众性的防火工作。村民委员会、居民委员会应当组织制定防火安全公约进行野外用火安全检查。
惠州市野外用火管理条例,,,,,第六条 市、县区人民政府及其有关部门乡镇人民政府、街道办事处村民委员会、居民委员会应当组织开展经常性的野外用火宣传教育工作普及防火知识加强法律法规政策宣传做好火灾预防工作。广播、电视、报刊、互联网等新闻媒体应当进行野外用火安全公益宣传。中小学校应当开展野外用火安全教育。森林、林木、林地经营单位和个人应当在其经营或者管理范围内进行野外用火安全宣传。铁路、公路、电力、通信、矿业、水利、石油天然气等企事业单位应当结合工作实际对从业人员开展野外用火安全教育。对无民事行为能力人和限制民事行为能力人负有监护责任的组织和个人应当依法履行监护职责加强对被监护人野外用火安全日常性教育和监管。
惠州市野外用火管理条例,,,,,第七条 市、县区人民政府应当建立违规野外用火行为投诉、举报制度。有关单位接到投诉、举报应当及时依法处理反馈处理情况并为投诉人、举报人保密。
惠州市野外用火管理条例,,,,,第八条 森林防火区野外禁止下列行为草、果园草等在森林防火区因特殊情况确需野外用火的应当依照《广东省森林防火条例》的有关规定执行。
惠州市野外用火管理条例,,,,,第九条 城市建成区禁止下列野外用火行为产生有毒有害烟尘和恶臭气体的物质
惠州市野外用火管理条例,,,,,第十条 森林防火区和城市建成区以外区域禁止下列野外用火行为确因农业生产需要焚烧秸秆、田基草、果园草等野外用火的应当依据法律法规的相关规定按照乡镇人民政府、街道办事处制定的相关措施和指引分时段、分区域组织实施确保用火安全。
惠州市野外用火管理条例,,,,,第十一条 依照第十条规定开展野外用火的用火单位或者个人应当指定专人负责事先采取防火隔离措施组织扑救人员在三级以下森林火险和二级风以下天气条件用火用火结束后检查清理火场确保火种彻底熄灭严防失火。
惠州市野外用火管理条例,,,,,第十二条 市、县区人民政府应当引导支持农业生产经营者综合利用秸秆并将秸秆利用的技术、设备、项目纳入财政资金扶持范围。鼓励农业生产经营者采用先进技术收集、移除、回收利用田基草、果园草等减少野外用火行为。
惠州市野外用火管理条例,,,,,第十三条 违反本条例第八条规定未引起森林火灾的由市、县区林业主管部门责令停止违法行为给予警告对个人并处五百元以上二千元以下罚款对单位并处一万元以上三万元以下罚款引起森林火灾的对个人并处二千元以上三千元以下罚款对单位并处三万元以上五万元以下罚款。
惠州市野外用火管理条例,,,,,第十四条 违反本条例第九条第一项规定由市、县区城乡管理和综合执法部门责令改正对个人处五百元以上二千元以下的罚款对单位处一万元以上十万元以下的罚款。违反本条例第九条第二项规定由市、县区城乡管理和综合执法部门责令改正并可以处五百元以上二千元以下的罚款。
惠州市野外用火管理条例,,,,,第十五条 违反本条例第十条规定由市、县区农业农村主管部门责令改正并可以处五百元以上二千元以下的罚款。
惠州市野外用火管理条例,,,,,第十六条 本条例自 2023 年 10 月 1 日起施行。
