文件名,编,分编,章,节,内容
双鸭山市文明行为促进条例,,,第一章 总 则,,第一条 为培育和践行社会主义核心价值观传承和弘扬中华民族传统美德引导和促进文明行为提高公民文明素养和社会文明程度根据有关法律法规结合本市实际制定本条例。
双鸭山市文明行为促进条例,,,第一章 总 则,,第二条 本条例适用于本市行政区域内的文明行为促进工作及其相关活动。本条例所称文明行为是指遵守宪法和法律法规坚持社会主义核心价值体系符合社会主义道德要求维护公序良俗、引领社会风尚、推动社会文明进步的行为。
双鸭山市文明行为促进条例,,,第一章 总 则,,第三条 文明行为促进工作坚持党委领导、政府推进、社会共治、全民参与、奖惩并举的原则形成文明建设共建、共治、共享的长效机制。
双鸭山市文明行为促进条例,,,第一章 总 则,,第四条 市、县区精神文明建设指导委员会统筹推进本行政区域内文明行为促进工作。市、县区精神文明建设指导委员会工作机构负责本行政区域内文明行为促进工作的组织协调、推进落实和督促检查等工作。
双鸭山市文明行为促进条例,,,第一章 总 则,,第五条 市、县区人民政府应当将文明行为促进工作纳入国民经济和社会发展规划所需经费列入同级财政预算。市、县区人民政府有关部门按照各自职责做好文明行为促进工作。乡镇人民政府、街道办事处社区指导中心应当按照上级人民政府要求做好本辖区的文明行为促进工作。
双鸭山市文明行为促进条例,,,第一章 总 则,,第六条 文明行为促进是全社会共同的责任。国家机关、企业事业单位、其他组织和个人应当积极参与文明行为促进工作。工会、共青团、妇联、残联等群团组织发挥各自职能作用做好文明行为促进工作。村居民委员会积极做好文明行为促进工作将文明行为规范纳入村规民约、居民公约。
双鸭山市文明行为促进条例,,,第二章 文明行为基本规范,,第七条 国家机关、企业事业单位、社会团体、其他组织和个人应当遵守法律、法规和文明行为规范践行社会主义核心价值观维护国家荣誉和民族团结尊崇英雄烈士维护公序良俗、维护社会公德、加强职业道德、弘扬家庭美德、提升个人品德自觉抵制不文明行为。
双鸭山市文明行为促进条例,,,第二章 文明行为基本规范,,第八条 在维护公共秩序方面遵守下列规定等电子设备时避免外放音量影响他人活动合理选择场地、时间控制音量避免影响他人
双鸭山市文明行为促进条例,,,第二章 文明行为基本规范,,第九条 在维护公共卫生方面遵守下列规定不乱扔果皮、纸屑、烟蒂、饮料瓶、塑料袋等废弃物不乱倒污水在非禁止吸烟区域吸烟时注意避开他人母婴室使用规定疾病时采取有效措施防止疾病传播
双鸭山市文明行为促进条例,,,第二章 文明行为基本规范,,第十条 在文明交通出行方面遵守下列规定规定通过积水路段时减速慢行防止喷溅遇行人正在通过时停车让行得干扰驾驶员安全驾驶主动为行动不便的乘客让座不躺卧、不占用他人座位化带、不跨越隔离栏等设施道、消防通道不得妨碍他人通行通工具车辆干净整洁上下客时规范停靠不妨碍其他车辆和行人通行
