文件名,编,分编,章,节,内容
北京市实施《中华人民共和国渔业法》办法,,,,,第一条 根据《中华人民共和国渔业法》结合本市实际情况制定本办法。
北京市实施《中华人民共和国渔业法》办法,,,,,第二条 本办法适用于在本市行政区域内水域从事的养殖、捕捞等渔业生产活动。
北京市实施《中华人民共和国渔业法》办法,,,,,第三条 市和区、县人民政府应当加强水域的统一规划和综合开发利用保护渔业资源和渔业水域生态环境。渔业生产实行养殖为主、合理捕捞的方针鼓励科学研究推广先进技术促进生产发展。
北京市实施《中华人民共和国渔业法》办法,,,,,第四条 市和区、县渔业行政主管部门主管本行政区域内的渔业工作市和区、县渔政监督管理机构具体实施渔政监督管理工作。水务、环境保护、园林绿化、工商行政管理和公安等部门应当按照各自职责做好与渔业相关的工作。
北京市实施《中华人民共和国渔业法》办法,,,,,第五条 辖区内渔业水域较大的乡镇人民政府协助区、县渔业行政主管部门和渔政监督管理机构开展渔业法制宣传教育维护渔业生产秩序保护渔业资源。
北京市实施《中华人民共和国渔业法》办法,,,,,第六条 渔业生产者所有的渔业生产设施和产品以及依法取得的养殖水面使用权受法律保护任何单位和个人不得侵占和破坏。
北京市实施《中华人民共和国渔业法》办法,,,,,第七条 本市鼓励利用适于养殖的水域发展生态渔业、休闲渔业、节水型渔业、籽种渔业和特色养殖优化养殖品种结构实行渔业标准化生产并在资金、物资和技术等方面给予扶持。
北京市实施《中华人民共和国渔业法》办法,,,,,第八条 使用全民所有的水域从事养殖生产的单位和个人应当向所在区、县渔业行政主管部门提出申请由区、县人民政府核发养殖证。集体所有的或者全民所有由农村集体经济组织使用的水域由个人或者集体承包从事养殖生产的承包人持承包合同到所在区、县渔业行政主管部门备案领取养殖证件。
北京市实施《中华人民共和国渔业法》办法,,,,,第九条 从事渔业生产应当按照国家和本市有关养殖技术规范合理投饵、施肥、使用药物做好水生动物防疫工作保护水域生态环境。禁止使用国家公布的停用、禁用或者淘汰的药品、饲料、饲料添加剂及其他化合物禁止使用未经审定公布的饲料、饲料添加剂禁止使用假、劣兽药。使用国家公布限制使用的药品、饲料、饲料添加剂及其他化合物应当按照国家有关规定执行。
北京市实施《中华人民共和国渔业法》办法,,,,,第十条 渔业生产者应当依法建立水产养殖生产记录和水产养殖用药记录。水产养殖生产和用药记录至少应当保存 2 年。禁止伪造水产养殖生产记录和水产养殖用药记录。
北京市实施《中华人民共和国渔业法》办法,,,,,第十一条 在水库从事渔业生产活动必须遵守保护水利工程设施和水源保护的规定不得影响防洪、供水不得污染水体不得影响水库的主要功能。在水库管理范围内设置渔业设施必须征得该水利工程管理部门的同意。
北京市实施《中华人民共和国渔业法》办法,,,,,第十二条 本市根据动物防疫法律法规的规定和水生动物防疫规划加强水生动物的防疫、检疫和疫病的控制、扑灭工作。单位和个人发现患有疫病或者疑似疫病的水生动物应当及时向所在地负责水生动物防疫监督的机构报告。接到报告的防疫监督机构应当迅速采取措施并按照国家和本市有关规定上报。
北京市实施《中华人民共和国渔业法》办法,,,,,第十三条 本市实行水产品标识和水产品质量追溯制度。市和区、县渔业行政主管部门应当加强水产品质量的检验和监督工作水产品质量的检验结果由市渔业行政主管部门按照国家规定的权限予以公布。渔业生产者不得销售不符合质量安全标准的水产品。
北京市实施《中华人民共和国渔业法》办法,,,,,第十四条 在密云水库、怀柔水库、官厅水库以及其他重要渔业水域从事捕捞作业的单位和个人应当依法申请领取捕捞许可证。区、县渔政监督管理机构具体负责捕捞许可证的办理。前款规定的其他重要渔业水域由市渔业行政主管部门向社会公布。
