文件名,编,分编,章,节,内容
哈尔滨市摩托车管理规定,,,,,第一条 为加强摩托车管理保障生命财产安全维护道路交通秩序根据有关法律法规规定结合本市实际制定本规定。
哈尔滨市摩托车管理规定,,,,,第二条 本市市区内摩托车的销售、登记、通行及相关监督管理活动适用本规定。本规定中的摩托车包括普通摩托车和轻便摩托车。
哈尔滨市摩托车管理规定,,,,,第三条 市公安机关交通管理部门以下简称市公安交管部门负责组织实施本规定。交通运输、市场监管等管理部门应当按照职责做好摩托车的相关管理工作。
哈尔滨市摩托车管理规定,,,,,第四条 本市对摩托车实行登记管理并对市区黑  牌照实施总量控制。市人民政府应当制定摩托车总量控制办法对二轮摩托车和三轮摩托车登记数量实行分类配额管理并明确摩托车具体登记数量、配额比例、动态调整方案和登记申请方式。
哈尔滨市摩托车管理规定,,,,,第五条 未经公安交管部门登记的摩托车禁止在道路上行驶。驾驶摩托车应当持有准许驾驶该类型机动车驾驶证。
哈尔滨市摩托车管理规定,,,,,第六条 下列区域及路段除市区号牌中的黑  牌照以及警用、抢险等公务用途摩托车外其他号牌摩托车禁止通行的平房片区和利民经济技术开发区所在区域者路段。
哈尔滨市摩托车管理规定,,,,,第七条 快递等企业使用的载运货物三轮摩托车应当符合国家机动车强制标准并进行机动车登记。有关快递等企业使用的三轮摩托车的具体管理办法由市公安交管部门会同有关单位另行制定。
哈尔滨市摩托车管理规定,,,,,第八条 禁止销售未列入《道路机动车辆生产企业及产品公告》的摩托车。禁止利用摩托车从事客运经营活动。禁止拼装、非法改装的摩托车上路行驶。
哈尔滨市摩托车管理规定,,,,,第九条 违反本规定利用摩托车从事客运经营活动的由公安交管部门负责道路检查并将现场检查材料移交交通运输管理部门。交通运输管理部门对违法事实清楚、证据确凿的处以五千元罚款。交通运输管理部门通过投诉、举报等其他途径发现利用摩托车从事客运经营活动的依照前款规定处罚。
哈尔滨市摩托车管理规定,,,,,第十条 违反本规定的其他违法行为由公安交管部门及其他有关部门依照相关法律法规予以处罚。
哈尔滨市摩托车管理规定,,,,,第十一条 本规定自 2021 年 1 月 1 日起施行。
