文件名,编,分编,章,节,内容
成都市建设施工现场管理条例,,,第一章 总 则,,第一条 为了规范建设施工现场管理提高文明施工水平确保工程质量和施工安全减少对周边环境的不利影响根据《中华人民共和国建筑法》、《四川省建筑管理条例》和《四川省城乡环境综合治理条例》等相关法律法规结合成都市实际制定本条例。
成都市建设施工现场管理条例,,,第一章 总 则,,第二条 在本市行政区域内的建设施工现场从事建设施工活动实施对建设施工活动的监督管理应当遵守本条例。因抢险、抢修、救灾等应急需要而进行的施工活动不适用本条例。城乡居民住宅室内装饰装修活动的监督管理按照相关法规、规章的规定执行。建筑垃圾的运输、消纳管理按照《成都市建筑垃圾处置管理条例》的规定执行。
成都市建设施工现场管理条例,,,第一章 总 则,,第三条 本条例所称建设施工现场是指各类房屋建筑和市政基础设施工程及其附属设施的建造、装修装饰和与其配套的线路、管道、设备的安装等施工活动的场地。
成都市建设施工现场管理条例,,,第一章 总 则,,第四条 市住建主管部门负责本市建设施工现场的监督管理。区市县住建主管部门依照职责负责本辖区内建设施工现场的监督管理并接受市住建主管部门的业务指导。城市管理、生态环境、应急管理、水务、文物等部门按照各自职责对建设施工现场相关事项实施监督管理。
成都市建设施工现场管理条例,,,第一章 总 则,,第五条 建设施工现场实行施工组织管理、工程质量管理、施工安全管理、绿色施工管理和文明施工管理业绩综合考评综合考评结果纳入建筑市场主体信用评价体系定期公布并依法作为企业资质吊销、等级升降级的条件和依据之一。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第六条 建设工程实行施工总承包的由总承包单位负责对施工现场统一管理分包单位负责分包范围内的施工现场管理。建设单位直接发包的专业工程专业承包单位应当接受总承包单位的现场管理建设单位、专业承包单位和总承包单位应当签订施工现场统一管理协议。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第七条 建设单位应当履行下列管理责任及时督促、组织相关单位消除质量、安全隐患用。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第八条 施工单位应当建立施工现场质量、安全生产、文明施工管理体系履行下列管理责任全管理人员以及设计要求施工扬尘防治的各项制度和措施挪作他用。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第九条 施工单位应当根据建设工程的规模和特点编制施工组织设计。对于下列危险性较大的分部分项工程应当编制专项施工方案由施工单位技术负责人、项目总监理工程师、建设单位项目负责人审核签字后方可组织实施
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十条 施工单位应当建立施工现场巡查制度定期对其所承包的施工项目实施现场检查。施工单位项目相关负责人应当在每日施工作业前组织施工质量、安全隐患排查做好排查记录及时消除质量、安全隐患。质量、安全隐患未消除的部位及其影响的区域不得施工作业质量、安全隐患未消除的设备、设施不得使用。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十一条 工程监理单位应当依照相关法律、法规以及工程建设强制性标准实施监理对建设工程施工安全承担监理责任。危险性较大的分部分项工程总监理工程师应当对每道施工工序的质量、安全状况进行确认后方可指令施工单位进入下一道工序施工。施工现场不具备施工安全条件或者质量、安全隐患未消除而进行施工的工程监理单位应当要求施工单位进行整改或者停工整改拒不整改的工程监理单位应当及时向建设单位和建设工程质量、安全监督管理机构报告。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十二条 建设单位应当在建设工程开工前按照规定对建设工程周边 2 倍基坑深度范围内的建构筑物、道路、桥梁、隧道、重要设施、地下管线等进行调查组织勘察、设计、施工、监理等单位进行勘察、设计文件的安全技术交底并根据需要采取相应的监测、加固、防护、隔离、迁改、拆除或者其他安全措施。对因工程施工造成安全隐患的建设单位应当组织相关单位采取有效措施确保人员安全并及时对受损的建安全性鉴定排除安全隐患。施工单位在施工过程中应当采取措施保护施工影响范围内的建构筑物、道路、桥梁、隧道、重要设施、地下管线等设施。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十三条 建设、勘察、设计、施工、监理单位应当加强质量管理建立健全质量管理和保证体系全面落实质量责任制确保工程质量。进入建设施工现场的建筑材料、设备、建筑构配件、商品混凝土、建筑制品和建筑装饰装修材料应当符合国家、行业规定的质量标准。提倡使用绿色建材、执行绿色建筑标准推进施工技术现代化并将相关标准纳入建设条件管理。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十四条 建设、施工、监理等工程建设各方责任主体应当按照法律、法规的规定履行安全生产职责承担相应的安全生产责任加强对施工现场的安全巡视和检查发现安全事故隐患应当及时消除发现违反施工安全技术标准或者安全操作规程的行为应当立即制止。施工单位应当按照规定办理建设施工现场安全监督手续。禁止违章指挥违章作业。发生安全事故或者突发公共卫生事件后建设、施工单位负责人应当迅速采取有效措施组织抢救防止事态扩大并按照国家有关规定立即如实报告住建主管部门和其他相关管理部门。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十五条 有下列情形之一的建设单位、施工单位应当依法办理报批手续情形。经批准后进行爆破作业的应当提前向附近居民公告。施工中发现地下文物的按照文物保护管理法律、法规的相关规定处理。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十六条 实施绿色施工的项目建设单位应当将绿色施工相关费用纳入工程造价和招标文件并明确建设工程绿色施工要求。施工单位应当依据项目特点和施工条件制定绿色施工专项方案按照国家和省有关绿色施工管理规定做好节地、节水、节能、节材以及环境保护工作。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十七条 建设工程因故中止施工的建设单位应当按照规定报告施工许可发证机关并做好建设工程的维护管理工作。停工期间建设单位应当保持施工现场围挡和出入口的整洁。
成都市建设施工现场管理条例,,,第二章 施工管理,第一节 一般规定,第十八条 施工现场的管理人员和技术工人应当按照规定取得岗位证书并佩戴标明其岗位的工作卡。
成都市建设施工现场管理条例,,,第二章 施工管理,第二节 文明施工,第十九条 建设工程开工前施工单位应当组织完成施工现场的文明施工设施建设并与住建主管部门签订《文明施工承诺书》。
成都市建设施工现场管理条例,,,第二章 施工管理,第二节 文明施工,第二十条 施工单位应当对施工现场实施封闭式管理并在四周设置符合下列要求的连续封闭围挡或者围墙整清洁应当保持通透。禁止施工单位在围挡外或者依托围墙堆放建筑垃圾和建筑材料。
成都市建设施工现场管理条例,,,第二章 施工管理,第二节 文明施工,第二十一条 施工单位应当在施工现场出入口的醒目位置按照规定标准设置施工公示牌。施工公示牌应当标明下列内容负责人姓名管理人员名单及监督投诉电话
成都市建设施工现场管理条例,,,第二章 施工管理,第二节 文明施工,第二十二条 施工单位应当按照下列规定合理布置施工总平面标识对出入口、主要道路、材料堆放区域进行标识积积水。施工单位应当对施工现场出入口及主要道路进行硬化并保持通畅。
成都市建设施工现场管理条例,,,第二章 施工管理,第二节 文明施工,第二十三条 建设施工需要占用、挖掘城市道路的应当按照相关法规的规定事先办理审批手续。在城市道路上施工作业的施工单位应当在经批准的路段和时间内施工作业并在距离施工地点来车方向安全距离处设置明显的安全警示标志采取防护措施。建设工程邻近人行道或者车行道的施工单位应当在城市道路上方搭建安全防护设施并设置警示和引导标志。
