文件名,编,分编,章,节,内容
鞍山市技术市场促进条例,,,,,第一条 为了鼓励技术创新促进技术交易保障技术交易当事人的合法权益推动技术进步和经济发展依据《中华人民共和国科学技术进步法》《中华人民共和国促进科技成果转化法》《辽宁省技术市场管理条例》等法律、法规结合本市实际制定本条例。
鞍山市技术市场促进条例,,,,,第二条 凡在本市行政区域内从事技术交易以及相关促进活动适用本条例。
鞍山市技术市场促进条例,,,,,第三条 市科学技术管理部门是技术市场主管部门负责技术市场日常管理和服务工作。市场监管、财政、税务、公安等有关部门按照各自职责共同做好技术市场的管理和服务工作。
鞍山市技术市场促进条例,,,,,第四条 市、县市区人民政府应当鼓励、支持技术交易活动培育、营造技术市场发展环境引导、促进技术市场发展。
鞍山市技术市场促进条例,,,,,第五条 从事技术交易活动应当遵守法律、法规遵循自愿、平等、互利有偿和诚实信用的原则维护经济秩序和社会公共利益不得侵害自然人、法人和其他组织的合法权益。
鞍山市技术市场促进条例,,,,,第六条 在技术交易活动中禁止下列行为
鞍山市技术市场促进条例,,,,,第七条 进行技术交易以及技术交易服务活动应当依法订立技术合同技术合同的内容由当事人共同约定。
鞍山市技术市场促进条例,,,,,第八条 技术合同实行自愿申请认定登记制度。市科学技术管理部门负责技术合同认定登记工作。
鞍山市技术市场促进条例,,,,,第九条 申请技术合同认定登记应当提交完整的书面技术合同文本以及其他相关材料。
鞍山市技术市场促进条例,,,,,第十条 市科学技术管理部门应当对当事人所提交的技术合同文本以及其他相关材料进行审查和认定登记。其主要事项是同一项技术合同不得重复登记。
鞍山市技术市场促进条例,,,,,第十一条 申请认定登记的技术合同涉及国家安全或者重大利益需要保密的当事人应当按照国家有关规定办理审批手续后再进行登记。市科学技术管理部门应当采取措施保守秘密。
鞍山市技术市场促进条例,,,,,第十二条 市科学技术管理部门对认定符合登记条件的合同应当分类登记和存档向当事人发放技术合同登记证明并载明经核定的技术性收入额。对认定为非技术合同或者不符合登记条件的合同不予登记。
鞍山市技术市场促进条例,,,,,第十三条 技术合同履行后由市科学技术管理部门对技术交易额或者技术性收入额进行核定技术交易当事人或者技术交易服务机构可以按照有关规定提取酬金。
鞍山市技术市场促进条例,,,,,第十四条 技术合同当事人可以持技术合同认定登记证明按照国家相关规定申请享受优惠政策。
鞍山市技术市场促进条例,,,,,第十五条 技术交易服务机构在依法设立后 30 日内持营业执照等有关材料到市科学技术管理部门备案。技术交易服务机构备案后依法享受国家规定的有关优惠政策。符合条件的非营利组织的收入可以按照国家相关规定享受税收优惠政策。
鞍山市技术市场促进条例,,,,,第十六条 经认定登记的技术合同的卖方或者中介方可以按照技术合同的技术性收入提取一定比例作为有关人员的酬金。提取的具体比例可以按照有关规定执行。经认定登记的技术合同属于职务科学技术成果的出让方应当从技术交易的净收入中提取不低于 20的比例奖励直接参加技术研究、开发、咨询和服务的有关人员。
鞍山市技术市场促进条例,,,,,第十七条 技术合同买方可以提取实施该项技术新增留利的 35奖励为实施技术做出贡献的科技人员。
鞍山市技术市场促进条例,,,,,第十八条 从事技术转让、技术开发和与之相关的技术咨询、技术服务取得的收入经认定可以享受国家规定的有关税收优惠政策。
鞍山市技术市场促进条例,,,,,第十九条 市人民政府设立技术市场发展专项资金用于支持技术交易活动促进技术市场发展。具体管理办法由市人民政府另行制定。
鞍山市技术市场促进条例,,,,,第二十条 市、县市区科学技术行政部门应当建设社会化、专业化和网络化的技术交易服务体系推进和完善产学研合作机制帮助企业解决发展中的技术难题创新技术市场公共服务实现科技资源共享。市、县市区科学技术计划项目可以进入技术市场公开招标。
鞍山市技术市场促进条例,,,,,第二十一条 鼓励利用财政性资金设立的科学技术基金项目或者科学技术计划项目的授权承担者依法取得的科学技术成果进入技术市场交易。科学技术计划立项优先支持进入技术市场交易的企业事业单位。
鞍山市技术市场促进条例,,,,,第二十二条 鼓励技术交易服务机构为技术成果入股、企业技术创新过程中知识产权转让以及有技术参与的并购等提供服务。
鞍山市技术市场促进条例,,,,,第二十三条 鼓励技术交易服务机构依法成立行业协会。行业协会应当依据协会章程加强对会员的职业道德教育、行为规范和执业技能培训等自律性管理向会员提供技术交易信用服务协助有关部门做好技术市场的管理与服务工作。
鞍山市技术市场促进条例,,,,,第二十四条 科研机构、高等院校的科学技术人员兼职完成的科学技术成果以及在成果转化中做出的贡献可以在职称评定、政府奖励中予以承认。
鞍山市技术市场促进条例,,,,,第二十五条 对消化吸收先进技术再创新的、符合市科技计划立项条件的项目市、县市区人民政府应当给予引导性资金支持。
鞍山市技术市场促进条例,,,,,第二十六条 市科学技术管理部门应当将技术市场管理服务职责、执法依据、办事程序等向社会公示并建立投诉举报制度接受社会和群众监督。
鞍山市技术市场促进条例,,,,,第二十七条 违反本条例第六条规定的由市场监督管理部门和其他有关行政主管部门在各自的职权范围内依照法律、法规的规定负责监督和查处。
鞍山市技术市场促进条例,,,,,第二十八条 违反本条例规定采取欺诈等手段取得技术合同登记证明的由市科学技术管理部门撤销技术合同登记证明已享受优惠政策的由有关部门依法予以处理。
鞍山市技术市场促进条例,,,,,第二十九条 科学技术管理部门及其工作人员在技术市场管理工作中滥用职权、玩忽职守、徇私舞弊的依法给予处分构成犯罪的依法追究刑事责任。
鞍山市技术市场促进条例,,,,,第三十条 本条例自 2010 年 1 月 1 日起施行。
