文件名,编,分编,章,节,内容
安康市历史文化街区保护条例,,,第一章 总 则,,第一条 为了加强历史文化街区的保护和利用传承优秀历史文化遗产促进城乡建设和历史文化融合发展根据《中华人民共和国城乡规划法》、《历史文化名城名镇名村保护条例》和《陕西省历史文化名城名镇名村保护条例》等法律、法规结合本市实际制定本条例。
安康市历史文化街区保护条例,,,第一章 总 则,,第二条 本条例适用于本市行政区域内历史文化街区的规划、保护、管理、传承和利用等活动。
安康市历史文化街区保护条例,,,第一章 总 则,,第三条 历史文化街区保护遵循政府主导、公众参与、科学规划、严格保护、发展传承、合理利用的原则保护历史文化遗产的真实性、完整性和可持续性保持居民生活的延续性。
安康市历史文化街区保护条例,,,第一章 总 则,,第四条 本条例所称的历史文化街区是指经省人民政府核定公布的保存文物特别丰富、历史建筑集中成片、能够较完整和真实地体现传统格局和历史风貌并具有一定规模的区域。
安康市历史文化街区保护条例,,,第一章 总 则,,第五条 本市历史文化街区保护对象包括文化价值的保护对象。前款规定的保护对象涉及文物、非物质文化遗产、宗教活动场所和古树名木保护的适用相关法律、法规的规定。
安康市历史文化街区保护条例,,,第一章 总 则,,第六条 市、县市、区人民政府负责历史文化街区的保护利用与管理工作将历史文化街区保护利用工作纳入国民经济和社会发展规划所需经费列入本级财政预算。镇人民政府、街道办事处负责本辖区历史文化街区的保护利用工作。
安康市历史文化街区保护条例,,,第一章 总 则,,第七条 市、县市、区住房和城乡建设主管部门负责历史文化街区的调查、申报、保护和规划编制、目录公示等工作会同文物等主管部门负责本区域内历史文化街区保护利用与监督管理具体工作。市、县市、区自然资源主管部门负责历史文化街区保护规划的审查、报审以及历史文化街区内建设项目的规划审批工作。市、县市、区文物主管部门负责整理历史文化街区的资料信息挖掘、评价、阐释其价值会同住房和城乡建设主管部门做好历史文化街区的调查、申报、保护、规划编制等工作。市、县市、区公安、财政、生态环境、城管、文旅广电、市场监管、民族宗教等其他相关部门应当按照各自职责共同做好历史文化街区保护管理工作。
安康市历史文化街区保护条例,,,第一章 总 则,,第八条 历史文化街区的保护责任人为所在地县市、区人民政府。历史文化街区内的历史建筑和其他具有保护价值的建筑等属于国家所有的其使用人为保护责任人属于非国有的其所有权人或者使用人为保护责任人无法确定保护责任人的由市、县市、区人民政府指定保护责任人。历史文化街区保护主管部门应当将保护责任告知保护责任人。
安康市历史文化街区保护条例,,,第一章 总 则,,第九条 保护责任人应当履行以下责任历史要素的完整性和原真性危害保护对象行为的应当及时妥善处置并向相关主管部门报告等工作
安康市历史文化街区保护条例,,,第一章 总 则,,第十条 市、县市、区人民政府根据本地实际情况统筹安排保护资金用于历史文化街区的规划编制、环境提升、维护修缮、消防安全等保护管理与传承利用。保护资金的来源包括
