文件名,编,分编,章,节,内容
山西省节约用水条例,,,第一章 总则,,第一条 为了加强节约用水管理科学合理利用水资源保障经济社会可持续发展根据《中华人民共和国水法》和有关法律、行政法规结合本省实际制定本条例。
山西省节约用水条例,,,第一章 总则,,第二条 节约用水应当坚持统一规划、总量控制、合理调配、高效利用的原则。鼓励使用再生水合理利用地表水有效涵养和保护地下水。
山西省节约用水条例,,,第一章 总则,,第三条 县级以上人民政府应当统筹城乡节约用水工作并将其纳入国民经济和社会发展规划建立健全节约用水的体制和机制实行节约用水责任制和考核评价制度建设节水型社会。
山西省节约用水条例,,,第一章 总则,,第四条 省人民政府水行政主管部门负责全省节约用水工作省人民政府住房和城乡建设行政主管部门指导城市节约用水工作省人民政府发展和改革、经济和信息化等相关行政主管部门按照各自职责做好相应的节约用水工作。设区的市、县市、区人民政府确定的有关节约用水行政主管部门以下简称节约用水行政主管部门按照职责分工负责本行政区域内相关的节约用水工作。乡镇人民政府、街道办事处配合节约用水行政主管部门开展节约用水工作。
山西省节约用水条例,,,第一章 总则,,第五条 任何单位和个人都有节约用水的义务并有权对违反节约用水规定的行为进行制止和举报。节约用水行政主管部门应当向社会公布违法用水举报方式对违法用水行为及时调查和处理。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第六条 县级以上人民政府水行政主管部门应当根据上一级节约用水规划以及本行政区域经济社会发展要求、水资源状况和水资源综合规划会同同级发展和改革、经济和信息化、住房和城乡建设等行政主管部门编制本行政区域节约用水规划报同级人民政府批准后施行。节约用水规划的修订按照规划编制程序经原批准机关批准。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第七条 县级以上人民政府发展和改革行政主管部门会同同级水行政主管部门根据节约用水规划、用水定额、经济技术条件以及水量分配方案确定的可供本行政区域使用的水量制定年度用水计划。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第八条 用水单位和个人已经采取节水措施单位产品用水量低于用水定额标准并且不影响公共利益和他人用水合法权益确需新增用水的应当按照下列规定申请核定用水计划指标的依法重新办理取水许可手续后向原核定机关申请核定关申请核定。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第九条 有下列情形之一的原核定机关按照国家有关规定核减用水单位和个人的用水计划指标
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十条 用水单位和个人应当安装用水计量设施。用水计量设施必须使用经计量行政主管部门检定合格的产品。用水计量设施发生故障的应当及时修复或者更换经检定合格后方可使用。用水单位和个人不得擅自改装或者故意损坏用水计量设施不得阻挠抄表计量。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十一条 城镇居民生活用水实行一户一表计量到户。非居民生活用水户应当根据不同用水性质类别分别安装用水计量设施并实行总水表与分水表分别计量。工业企业主要用水车间和用水设备应当单独安装用水计量设施。农村地区实行村民生活用水与农田灌溉用水分别安装用水计量设施分类计量。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十二条 用水实行计量收费。供水单位不得对用水户实行包费制。城镇居民生活用水实行抄表到户公共供水单位应当按时按量收取水费。非居民生活用水户在用水计划指标范围内用水的应当按照规定的标准缴纳水资源费和水费。对超过计划用水的部分累进收取水资源费和水费具体办法由省人民政府制定。农村地区逐步推行基本水价和计量水价相结合的水价制度定期公布村民生活和农田灌溉用水量、水价和水费收取记录。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十三条 农业用井转为非农业用途的用水单位应当依法办理取水许可变更手续重新核定用水计划指标并按照新的用水性质类别缴纳水资源费和水费。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十四条 省、设区的市人民政府应当根据当地水资源状况和经济社会发展水平按照补偿成本、合理收益、优质优价、公平负担的原则和定价权限合理调整水价实行分类分质定价和阶梯式水价。城镇居民生活用水阶梯式水价由省、设区的市人民政府按照定价权限确定。
山西省节约用水条例,,,第二章 计划用水和计量管理,,第十五条 县级以上人民政府水行政主管部门应当严格执行用水统计制度改进和规范用水统计方法保证用水统计数据真实、完整。
