文件名,编,分编,章,节,内容
河北省水利工程管理条例,,,第一章 总 则,,第一条 为加强水利工程管理提高水利工程的综合效益保障人民生命财产安全促进国民经济发展根据《中华人民共和国水法》及其他有关法律、法规的规定结合本省实际制定本条例。
河北省水利工程管理条例,,,第一章 总 则,,第二条 本条例适用于本省管辖的水库、河道、渠道、洼淀、分蓄滞洪区、堤坝、海堤、水闸、闸桥、机井、排灌站、输排水管路、水电站等水利工程及其附属设施。
河北省水利工程管理条例,,,第一章 总 则,,第三条 水利工程实行统一管理与分级管理相结合的原则。省人民政府水行政主管部门负责全省水利工程的统一管理工作。城市供水部门负责管理其所属的供水和排水设施。
河北省水利工程管理条例,,,第一章 总 则,,第四条 水利工程是国民经济的基础设施。各级人民政府应当提高对水利投入的总体水平并加大对水利工程维修、维护和管理的投入比例。拓宽融资渠道鼓励社会各界及境外投资者以独资、合资、合作等多种形式兴建和维护水利工程加快水利建设保障水利工程各项功能的正常发挥。
河北省水利工程管理条例,,,第一章 总 则,,第五条 国家投资的水利工程形成的资产归国家所有。各级人民政府水行政主管部门应当按照国家有关规定对水利工程国有资产实施监督、管理。其他投资主体投资的水利工程形成的资产属于各该投资主体所有。工程的安全管理应当接受县级以上人民政府水行政主管部门的指导和监督防汛抗洪调度必须执行当地防汛指挥机构的命令。
河北省水利工程管理条例,,,第一章 总 则,,第六条 任何单位和个人都有保护水利工程设施和参加防汛抢险的义务。
河北省水利工程管理条例,,,第一章 总 则,,第七条 在工程管理、节约用水、开发利用水资源、保护工程设施和人民生命财产安全等方面做出显著成绩的单位和个人由县级以上人民政府或者水行政主管部门给予表彰和奖励。
河北省水利工程管理条例,,,第二章 工程管理,,第八条 国家投资兴建的以社会效益为主的水利工程的维护、运行管理经费分别由各级财政支付。较大工程的配套建设和更新改造资金由计划部门列入年度基建计划。
河北省水利工程管理条例,,,第二章 工程管理,,第九条 各级人民政府水行政主管部门应当在保证社会效益的同时积极推进水利产业化逐步实现以水养水、以工程养工程等自我发展的目标提高水利工程的综合效益。多渠道投资兴建的水利工程应当根据不同的投资主体建立多种形式的管理运行机制自主经营自我发展。
河北省水利工程管理条例,,,第二章 工程管理,,第十条 水利工程应当设置相应的管理机构或者管理人员建立目标管理责任制和考核制度。县级人民政府应当加强乡、镇基层水利、水土保持管理服务机构的建设充分发挥其作用。
河北省水利工程管理条例,,,第二章 工程管理,,第十一条 水利工程管理单位和管理人员的基本职责普及水科技知识
河北省水利工程管理条例,,,第二章 工程管理,,第十二条 受益或者影响范围在一个行政区域内的水利工程由所在行政区域水行政主管部门管理受益或者影响范围跨行政区域的水利工程由共同的上一级水行政主管部门责成专门机构管理也可以委托主要受益或者受影响地区水行政主管部门管理。
河北省水利工程管理条例,,,第二章 工程管理,,第十三条 大型水利工程的调度运用计划由水利工程管理单位会同水利工程设计单位编制报省水行政主管部门审查批准中小型水利工程的调度运用计划由工程管理单位编制分别报设区的市、县水行政主管部门审查批准并报上一级水行政主管部门备案。调度运用计划一经批准有关的地方人民政府和水利工程管理单位必须严格执行。需要变更的必须经原批准部门同意。
河北省水利工程管理条例,,,第二章 工程管理,,第十四条 边界水利工程管理应当遵守下列规定一级水行政主管部门批准任何单位和个人不得在边界河道、渠道上扩大排水、加大引水设障阻水或者缩小河道、渠道断面及过水能力何单位和个人不得在河道、渠道内修建挑水、挡水、蓄水工程及有损相邻地区利益的工程争议各方应当协商解决协商不成的由有关各方共同的人民政府裁决。
河北省水利工程管理条例,,,第二章 工程管理,,第十五条 为维护水利工程的管理秩序禁止下列行为
河北省水利工程管理条例,,,第二章 工程管理,,第十六条 各级人民政府水行政主管部门依法维护水利工程的管理秩序和水事秩序。
河北省水利工程管理条例,,,第二章 工程管理,,第十七条 在水利工程管理范围内需新建、扩建、改建的建设项目必须按照水利工程管理权限首先向水行政主管部门提出申请。经水行政主管部门出具审查意见方可向有关部门申请办理其他审批手续。水行政主管部门在审查新建、扩建、改建建设项目申请时可以根据国家有关规定要求申请者提供对水利工程功能影响的报告和防洪评价报告。
河北省水利工程管理条例,,,第二章 工程管理,,第十八条 建设项目审批部门审批在水利工程管理范围内的建设项目时如果改变建设项目的性质、规模、地点应当征求水行政主管部门的意见。
河北省水利工程管理条例,,,第二章 工程管理,,第十九条 水利工程管理范围内的建设项目开工前建设单位必须将立项、设计、用地等有关文件和施工安排报送水行政主管部门。水利工程管理范围内建设项目的竣工验收应当有水行政主管部门参加。
河北省水利工程管理条例,,,第二章 工程管理,,第二十条 水利工程管理范围内的建设项目施工期间水行政主管部门可以对建设项目的施工进行监督发现未按照有关规定施工的应当予以制止施工单位应当及时纠正。对水利工程可能构成重大影响的建设项目水利工程建设监理单位应当参与有关水工程部分的建设监理。
河北省水利工程管理条例,,,第二章 工程管理,,第二十一条 开采地下水必须统一规划合理布局。在城市规划范围内确定井位应当符合城市规划的要求。
河北省水利工程管理条例,,,第二章 工程管理,,第二十二条 各级人民政府水行政主管部门应当引导、支持用水单位和个人兴建防渗漏水、喷灌、滴灌、微灌等节约用水工程发挥水资源的最佳效益。
河北省水利工程管理条例,,,第三章 工程保护,,第二十三条 县级以上人民政府应当组织有关部门根据省人民政府制定的标准划定本行政区域内水利工程的管理范围和安全保护范围。国家所有的水利工程管理范围内属于集体所有的土地应当依法办理土地征用手续其他投资主体所有的水利工程管理范围内的土地可以根据需要依法办理土地使用权转移手续。水利工程安全保护范围内的土地权属不变使用时不得危害水利工程安全。
河北省水利工程管理条例,,,第三章 工程保护,,第二十四条 国家所有的水利工程管理范围内的水域和依照本条例已经办理手续的土地的管理权和使用权属于水利工程管理单位任何单位和个人不得侵占。
河北省水利工程管理条例,,,第三章 工程保护,,第二十五条 为保护水利工程及其附属设施的安全完整禁止下列行为利工程建筑物及其附属设施坡砂石及砍伐林木及障碍物利物资、器材、设备矿、挖砂、取土等危及工程安全的活动标牌。
河北省水利工程管理条例,,,第三章 工程保护,,第二十六条 为维护水利工程效能禁止下列行为流工程和种植高秆作物或者林木入海口任意围垦和修建阻水建筑物
河北省水利工程管理条例,,,第三章 工程保护,,第二十七条 禁止在堤顶、坝顶、闸桥行驶超过工程承载能力的车辆、履带拖拉机及雨后泥泞行车。
河北省水利工程管理条例,,,第三章 工程保护,,第二十八条 禁止向河道、渠道、水库及其他水域排放超标准污水或者弃置固体废物。
河北省水利工程管理条例,,,第四章 供水管理,,第二十九条 供水管理坚持统一调配分级管理保证重点兼顾全面的原则实行计划用水科学用水节约用水有偿供水。首先满足城乡居民生活用水统筹兼顾农业、工业及其他用水。
河北省水利工程管理条例,,,第四章 供水管理,,第三十条 用水单位应当向供水工程管理单位申报年度用水计划。供水工程管理单位应当根据水利用规划、工程设计及水源状况对各用水单位申报的用水计划进行综合平衡报有关的水行政主管部门批准并根据批准的用水计划与各用水单位签订供用水合同。对未申报用水计划的单位不予供水。对超计划用水和违反合同严重浪费水的用户经供水工程主管部门批准供水工程管理单位可以限量供水并按累进制办法加价收费直至停止供水。
河北省水利工程管理条例,,,第四章 供水管理,,第三十一条 由供水工程管理单位供水的用水单位应当按照国家和本省的有关规定以及双方约定的方式、期限等支付水费。
河北省水利工程管理条例,,,第四章 供水管理,,第三十二条 供用水双方应当严格执行供用水合同。如遇不可抗力不能履行供用水合同应当及时通知对方共同采取补救措施。
河北省水利工程管理条例,,,第四章 供水管理,,第三十三条 供水工程管理单位应当对用水单位实行定额配水计量收费促进节约用水提高水的重复利用率降低用水单耗。水利工程管理单位应当逐步完善所属渠系配套防渗设施推广先进灌水技术提高水利用率。
河北省水利工程管理条例,,,第五章 经营管理,,第三十四条 水利工程管理单位应当采取措施保证工程设施安全完好、防洪除涝功能正常发挥和水体质量并充分利用水、土地等资源依法发展多种经营。
河北省水利工程管理条例,,,第五章 经营管理,,第三十五条 在水利工程管理范围内从事生产经营活动必须按照工程管理权限报经水行政主管部门批准并签订有偿使用合同。
河北省水利工程管理条例,,,第五章 经营管理,,第三十六条 水利工程管理单位多种经营的收入和依法收取的各项费用由水利工程管理单位按照国家有关规定管理使用。任何单位和个人不得侵占、摊派、挪用水利工程管理单位的财产。
河北省水利工程管理条例,,,第五章 经营管理,,第三十七条 各级水行政主管部门应当对所属水利工程管理单位的财务收支进行监督。以经济效益为主的水利工程管理单位应当逐步实行企业化管理。
河北省水利工程管理条例,,,第六章 法律责任,,第三十八条 违反本条例第十三条第二款规定任何改变调度运用计划的责令其纠正违法行为采取补救措施对直接负责的主管人员和其他直接责任人员给予处分。
河北省水利工程管理条例,,,第六章 法律责任,,第三十九条 违反本条例第十四条第一、第二项规定的责令其纠正违法行为恢复原状。
河北省水利工程管理条例,,,第六章 法律责任,,第四十条 违反本条例第十五条、第二十七条规定的责令其停止违法行为可以并处五十元以上五百元以下的罚款造成工程设施损害的应当赔偿损失。
河北省水利工程管理条例,,,第六章 法律责任,,第四十一条 违反本条例第十七条规定擅自在水利工程管理范围内兴建建设项目的责令其纠正违法行为采取补救措施可以并处一万元以上五万元以下的罚款工程设施严重影响防洪的责令限期拆除逾期不拆除的强行拆除所需费用由违法者承担。
河北省水利工程管理条例,,,第六章 法律责任,,第四十二条 违反本条例第十九条、第二十条规定未报送有关文件和施工安排或者未按批准的设计施工的责令其纠正违法行为。
河北省水利工程管理条例,,,第六章 法律责任,,第四十三条 违反本条例第二十四条规定的责令其纠正违法行为没收违法所得限期排除障碍或者采取补救措施可以并处五百元以上五千元以下的罚款。
河北省水利工程管理条例,,,第六章 法律责任,,第四十四条 违反本条例第二十五条规定的责令其纠正违法行为赔偿损失采取补救措施可以并处三百元以上五万元以下的罚款。
河北省水利工程管理条例,,,第六章 法律责任,,第四十五条 违反本条例第二十六条规定的责令其纠正违法行为采取补救措施可以并处五百元以上五万元以下的罚款严重影响防洪的限期拆除逾期不拆除的强行拆除所需费用由违法者承担对直接负责的主管人员和其他直接责任人员给予处分。
河北省水利工程管理条例,,,第六章 法律责任,,第四十六条 违反本条例第二十九条规定的责令其停止违法行为对水利工程造成损害的并应当采取补救措施赔偿损失。
河北省水利工程管理条例,,,第六章 法律责任,,第四十七条 在水利工程管理范围内从事生产经营活动的单位或者个人违反本条例第三十五条的规定造成水利工程设施损坏、危害防洪除涝功能正常发挥和水体质量的责令其纠正违法行为采取补救措施赔偿损失。
河北省水利工程管理条例,,,第六章 法律责任,,第四十八条 本条例规定的行政措施和行政处罚由县级以上人民政府水行政主管部门决定。
河北省水利工程管理条例,,,第六章 法律责任,,第四十九条 当事人对行政处罚决定不服的可以依法申请复议或者提起诉讼。逾期不申请复议或者不提起诉讼又不履行处罚决定的由作出处罚决定的机关或者组织申请人民法院强制执行。
河北省水利工程管理条例,,,第六章 法律责任,,第五十条 水行政主管部门或者水利工程管理单位及其工作人员违反本条例规定管理不当造成水利工程损害或者玩忽职守、滥用职权、徇私舞弊情节轻微的由其所在单位或者上级主管机关对直接负责的主管人员和其他直接责任人员给予处分构成犯罪的依法追究刑事责任。
河北省水利工程管理条例,,,第七章 附 则,,第五十一条 省人民政府可以根据本条例规定实施办法。
河北省水利工程管理条例,,,第七章 附 则,,第五十二条 本条例自 1991 年 1 月 1 日起施行。
