文件名,编,分编,章,节,内容
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第一条 根据《中华人民共和国野生动物保护法》以下简称《野生动物保护法》和国家有关规定结合我省实际情况制定本办法。2 
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第二条 在本省行政区域内从事野生动物的保护、管理、驯养繁殖、开发利用和科学研究等活动必须遵守本办法。
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第三条 本办法规定保护的野生动物是指国家和省重点保护的珍贵、濒危陆生、水生野生动物以及国家保护的有益的或者有重要经济价值、科学研究价值的陆生野生动物。本办法所称野生动物产品是指野生动物的任何部分及其衍生物。
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第四条 各级人民政府应当加强对本行政区域内野生动物保护管理工作的领导。县级以上人民政府林业、渔业行政主管部门以下简称野生动物行政主管部门分别主管本行政区域内陆生、水生野生动物的保护管理工作。公安、工商行政管理、海关、医药、卫生、邮政、运输等有关部门应当协同野生动物行政主管部门做好野生动物的保护管理工作。
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第五条 公民有保护野生动物资源的义务。对侵占或者破坏野生动物资源的行为有权检举和控告。
河南省实施《中华人民共和国野生动物保护法》办法,,,第一章 总则,,第六条 对在野生动物资源保护、科学研究和驯养繁殖等方3 面成绩显著的单位和个人由县级以上人民政府或者其野生动物行政主管部门给予奖励。
河南省实施《中华人民共和国野生动物保护法》办法,,,第二章 野生动物保护,,第七条 各级人民政府应当组织开展保护野生动物的宣传教育提高公民保护野生动物的意识。每年 4 月 21 日至 27 日为我省爱鸟周。每年 10 月为我省野生动物保护宣传月。
河南省实施《中华人民共和国野生动物保护法》办法,,,第二章 野生动物保护,,第八条 省野生动物行政主管部门对本省内野生动物资源每五年调查一次每十年普查一次并建立健全资源档案为制定野生动物资源保护发展方案、制定和调整本省内野生动物名录提供依据。省重点保护野生动物名录及其调整由省野生动物行政主管部门提出报省人民政府批准公布并报国务院备案。
河南省实施《中华人民共和国野生动物保护法》办法,,,第二章 野生动物保护,,第九条 省人民政府应当在国家和省重点保护野生动物的主要生息繁衍地区和水域划定自然保护区。自然保护区的划定4 和管理按照国务院和省人民政府的有关规定执行。对已批准建立自然保护区的非经原批准机关批准不得改变自然保护区的性质和范围。禁猎区、禁渔区和禁猎期、禁渔期由县级以上人民政府或者其野生动物行政主管部门规定。省辖市、县市、区人民政府或者其野生动物行政主管部门规定的禁猎区、禁渔区和禁猎期、禁渔期应报省野生动物行政主管部门备案。
河南省实施《中华人民共和国野生动物保护法》办法,,,第二章 野生动物保护,,第十条 建设项目对国家和省重点保护野生动物的生存环境产生不利影响的建设单位应提交环境影响报告书并报野生动物行政主管部门。环境保护部门在审批时应当征求同级野生动物行政主管部门的意见。
