文件名,编,分编,章,节,内容
昭通市文明行为促进条例,,,第一章 总 则,,第一条 为了培育和践行社会主义核心价值观传承和弘扬中华传统美德规范、引导和促进文明行为提高公民道德水平和文明素养促进社会文明进步根据有关法律、法规结合本市实际制定本条例。
昭通市文明行为促进条例,,,第一章 总 则,,第二条 本市行政区域内的文明行为促进及其相关工作适用本条例。
昭通市文明行为促进条例,,,第一章 总 则,,第三条 本条例所称文明行为是指遵守宪法和法律、法规有关规定以社会主义核心价值观为引领恪守社会主义道德维护公序良俗引领社会风尚体现社会文明进步的行为。
昭通市文明行为促进条例,,,第一章 总 则,,第四条 文明行为促进工作遵循法治与德治结合、规范与倡导并举原则构建党委领导、政府主导、社会共建、全民参与的格局。
昭通市文明行为促进条例,,,第一章 总 则,,第五条 市、县市、区精神文明建设指导委员会负责统筹推进本行政区域内的文明行为促进工作。市、县市、区精神文明建设指导委员会工作机构具体负责本行政区域内文明行为促进工作的组织协调、督促检查和综合评估工作。市、县市、区人民政府有关部门、乡镇人民政府、街道办事处按照职责做好文明行为促进工作。村居民委员会协助做好文明行为促进工作。
昭通市文明行为促进条例,,,第一章 总 则,,第六条 市、县市、区人民政府应当将文明行为促进工作纳入国民经济和社会发展规划所需经费列入本级财政预算。
昭通市文明行为促进条例,,,第一章 总 则,,第七条 文明行为促进是全社会的共同责任。国家机关、企事业单位、社会团体应当在文明行为促进工作中发挥示范作用。公民、法人和其他组织应当积极支持、参与文明行为促进工作。公职人员、先进模范、公众人物等应当在文明行为促进工作中发挥表率作用。
昭通市文明行为促进条例,,,第二章 规范与倡导,,第八条 公民应当牢固树立国家观念爱党、爱国、爱社会主义遵守法律、法规践行社会主义核心价值观维护民族团结尊重公序良俗遵守市民公约、村规民约以及行业规范维护昭通文明形象。
昭通市文明行为促进条例,,,第二章 规范与倡导,,第九条 维护公共秩序遵守下列行为规范右行走控制音量不影响他人正常工作、学习和生活现场秩序
昭通市文明行为促进条例,,,第二章 规范与倡导,,第十条 爱护公共环境卫生遵守下列行为规范罐、包装盒等废弃物喷涂广告、散发传单不损坏广告宣传栏等设施抛撒冥币纸钱时应当合理避开他人以及应急措施如实提供有关情况。
昭通市文明行为促进条例,,,第二章 规范与倡导,,第十一条 保护生态环境遵守下列行为规范法规规定并保持正常使用或者采取其他油烟净化措施使油烟达标排放并防止对附近居民的正常生活环境造成污染以及商住综合楼内与居住层相邻的商业楼层内新建、改建、扩建产生油烟、异味、废气的餐饮服务项目坪、穿行绿化带、搬走绿植肠等规排放污水。
昭通市文明行为促进条例,,,第二章 规范与倡导,,第十二条 文明出行遵守下列行为规范不在人行道上骑自行车、电动车等任务的警车、消防车、救护车、工程救险车低速通过积水、泥泞、易产生扬尘路段非紧急情况不占用应急通道道、穿插、强行超车规定车道顺向行驶不违规载人不将头、手伸出窗外障碍停车位、公交站点意损坏保持车辆干净整洁不甩客、不欺客、不拒载出租车不违规拼客宠物主动为老、弱、病、残、孕等有需要的人员让座不抢座、不霸座。
昭通市文明行为促进条例,,,第二章 规范与倡导,,第十三条 文明旅游遵守下列行为规范
