文件名,编,分编,章,节,内容
三都水族自治县都柳江渔业条例,,,,,第一条 为加强对都柳江渔业资源的保护、增殖、开发和合理利用维护水域生态环境促进渔业生产的有序发展。根据《中华人民共和国民族区域自治法》、《中华人民共和国渔业法》及有关法律法规的规定结合三都水族自治县以下简称自治县实际制定本条例。
三都水族自治县都柳江渔业条例,,,,,第二条 凡在自治县境内都柳江流域从事渔业生产活动的单位和个人应当遵守本条例。
三都水族自治县都柳江渔业条例,,,,,第三条 自治县人民政府应当加强对都柳江渔业资源保护工作在财力、物力上给予支持并组织、协调有关部门做好配合管理工作。
三都水族自治县都柳江渔业条例,,,,,第四条 自治县人民政府及其镇人民政府街道办事处应当采取措施保护和改善渔业水域的生态环境。任何单位和个人都有保护渔业资源和水域生态环境的义务。
三都水族自治县都柳江渔业条例,,,,,第五条 自治县人民政府渔业行政主管部门负责自治县境内都柳江流域的渔业资源规划管理工作并在都柳江沿岸的镇街道配备渔政检查员依法对所辖区内的河段渔业及水生动物、水生植物进行保护、管理。
三都水族自治县都柳江渔业条例,,,,,第六条 自治县人民政府渔业行政主管部门会同镇人民政府街道办事处对都柳江流域的河段可实行划段管理根据都柳江流域各河段的承载能力合理确定养殖规模和捕捞量限额。实行养殖证和捕捞许可证制度并按有关法律、法规向受益者收取渔业资源增殖保护费。
三都水族自治县都柳江渔业条例,,,,,第七条 自治县人民政府鼓励单位和个人承包、租赁都柳江流域河段从事水产养殖和渔业项目开发。依法保护其合法权益。任何单位和个人需要使用河段从事养殖生产的应向自治县人民政府渔业行政主管部门申请办理养殖证。
三都水族自治县都柳江渔业条例,,,,,第八条 在镇街道交界河段养殖发生争议的由镇人民政府街道办事处之间协商解决未达成协议的由自治县人民政府调处。当事人因在承包租赁都柳江河段从事养殖生产发生争议的由自治县人民政府渔业行政主管部门会同镇人民政府街道办事处协调处理。在争议未解决前任何一方不得破坏养殖生产。
三都水族自治县都柳江渔业条例,,,,,第九条 向自治县境内都柳江流域进行人工增殖投放的水产苗种及水生生物物种应当以省级以上渔业行政主管部门指定的苗种生产基地和水生野生动物驯养繁殖基地提供并经检疫合格的本地水产苗种为主。禁止任何单位和个人向自治县境内都柳江流域投放不符合生态要求的水生生物物种。
三都水族自治县都柳江渔业条例,,,,,第十条 在自治县境内都柳江流域从事水产养殖的不得使用国家禁止使用的药物和饲料。
三都水族自治县都柳江渔业条例,,,,,第十一条 任何单位和个人从事专业捕捞作业的须到渔业行政主管部门申请办理捕捞许可证并按照捕捞许可证上载明的作业类型、场所、时限、渔具规格、渔具数量和捕捞限额的规定进行作业。
三都水族自治县都柳江渔业条例,,,,,第十二条 禁止使用炸鱼、毒鱼、电鱼等破坏渔业资源的方法进行捕捞。
三都水族自治县都柳江渔业条例,,,,,第十三条 每年实行禁渔期制度具体禁渔期按照国家和省人民政府渔业行政主管部门的相关规定执行。
三都水族自治县都柳江渔业条例,,,,,第十四条 自治县人民政府及其渔业行政主管部门根据国家或者省人民政府渔业行政主管部门的规定结合本县流域情况划定禁渔区并向自治县人大常委会报告。禁渔期和禁渔区内允许一人一杆休闲垂钓禁止钓获物买卖等违规垂钓行为。
三都水族自治县都柳江渔业条例,,,,,第十五条 自治县人民政府设立的禁渔区河段的水域有关主管部门需放水维修堤坝时应经自治县人民政府同意并由渔业行政主管部门监督确保鱼类所需的最低水位线。在汛期需泄洪时按照国家防洪有关规定执行。
三都水族自治县都柳江渔业条例,,,,,第十六条 在自治县境内都柳江流域筑坝、建闸对水生生物及渔业资源和水域生态环境造成影响的建设单位应当按照有关法律法规的规定建设过鱼设施或者采取其他补救措施。
三都水族自治县都柳江渔业条例,,,,,第十七条 自治县人民政府及其镇人民政府街道办事处对在渔业资源保护管理中成绩显著的、举报有功的单位和个人给予表彰和奖励。
三都水族自治县都柳江渔业条例,,,,,第十八条 违反本条例规定有下列行为之一的由自治县人民政府渔业行政主管部门没收渔获物、渔具和违法所得。并根据情节可处 300 元以上 3000 元以下罚款
三都水族自治县都柳江渔业条例,,,,,第十九条 违反本条例规定有下列行为之一的由自治县人民政府渔业行政主管部门给予警告责令改正并可处 200 元以上 2000 元以下罚款造成损失的依法赔偿。设施的。
三都水族自治县都柳江渔业条例,,,,,第二十条 违反本条例规定有下列行为之一的由自治县人民政府渔业行政主管部门没收渔获物、渔具和违法所得并根据情节可处 100 元以上 1000 元以下罚款具规格、渔具数量和捕捞限额等规定的
三都水族自治县都柳江渔业条例,,,,,第二十一条 本条例未设置处罚条款的违法行为由有关部门依法处理。
三都水族自治县都柳江渔业条例,,,,,第二十二条 本条例规定的行政处罚由自治县人民政府渔业行政主管部门执行也可以委托镇人民政府街道办事处执行。
三都水族自治县都柳江渔业条例,,,,,第二十三条 拒绝、干扰、阻碍渔政管理人员依法执行公务的由自治县公安机关依法给予治安处罚。
三都水族自治县都柳江渔业条例,,,,,第二十四条 自治县人民政府渔业行政主管部门及其工作人员违反本条例规定玩忽职守、滥用职权和徇私舞弊的由其所在单位或上级主管部门给予行政处分。
三都水族自治县都柳江渔业条例,,,,,第二十五条 自治县境内其它河流的渔业管理参照本条例执行。
三都水族自治县都柳江渔业条例,,,,,第二十六条 自治县人民政府可以根据本条例制定实施细则。
三都水族自治县都柳江渔业条例,,,,,第二十七条 本条例自 2011 年 8 月 1 日起施行。
