文件名,编,分编,章,节,内容
中华人民共和国合伙企业法,,,第一章 总则,,第一条 为了规范合伙企业的行为保护合伙企业及其合伙人、债权人的合法权益维护社会经济秩序促进社会主义市场经济的发展制定本法。
中华人民共和国合伙企业法,,,第一章 总则,,第二条 本法所称合伙企业是指自然人、法人和其他组织依照本法在中国境内设立的普通合伙企业和有限合伙企业。普通合伙企业由普通合伙人组成合伙人对合伙企业债务承担无限连带责任。本法对普通合伙人承担责任的形式有特别规定的从其规定。有限合伙企业由普通合伙人和有限合伙人组成普通合伙人对合伙企业债务承担无限连带责任有限合伙人以其认缴的出资额为限对合伙企业债务承担责任。
中华人民共和国合伙企业法,,,第一章 总则,,第三条 国有独资公司、国有企业、上市公司以及公益性的事业单位、社会团体不得成为普通合伙人。
中华人民共和国合伙企业法,,,第一章 总则,,第四条 合伙协议依法由全体合伙人协商一致、以书面形式订立。
中华人民共和国合伙企业法,,,第一章 总则,,第五条 订立合伙协议、设立合伙企业应当遵循自愿、平等、公平、诚实信用原则。
中华人民共和国合伙企业法,,,第一章 总则,,第六条 合伙企业的生产经营所得和其他所得按照国家有关税收规定由合伙人分别缴纳所得税。
中华人民共和国合伙企业法,,,第一章 总则,,第七条 合伙企业及其合伙人必须遵守法律、行政法规遵守社会公德、商业道德承担社会责任。
中华人民共和国合伙企业法,,,第一章 总则,,第八条 合伙企业及其合伙人的合法财产及其权益受法律保护。
中华人民共和国合伙企业法,,,第一章 总则,,第九条 申请设立合伙企业应当向企业登记机关提交登记申请书、合伙协议书、合伙人身份证明等文件。合伙企业的经营范围中有属于法律、行政法规规定在登记前须经批准的项目的该项经营业务应当依法经过批准并在登记时提交批准文件。
中华人民共和国合伙企业法,,,第一章 总则,,第十条 申请人提交的登记申请材料齐全、符合法定形式企业登记机关能够当场登记的应予当场登记发给营业执照。除前款规定情形外企业登记机关应当自受理申请之日起二十日内作出是否登记的决定。予以登记的发给营业执照不予登记的应当给予书面答复并说明理由。
中华人民共和国合伙企业法,,,第一章 总则,,第十一条 合伙企业的营业执照签发日期为合伙企业成立日期。合伙企业领取营业执照前合伙人不得以合伙企业名义从事合伙业务。
中华人民共和国合伙企业法,,,第一章 总则,,第十二条 合伙企业设立分支机构应当向分支机构所在地的企业登记机关申请登记领取营业执照。
中华人民共和国合伙企业法,,,第一章 总则,,第十三条 合伙企业登记事项发生变更的执行合伙事务的合伙人应当自作出变更决定或者发生变更事由之日起十五日内向企业登记机关申请办理变更登记。
中华人民共和国合伙企业法,,,第二章 普通合伙企业,第一节 合伙企业设立,第十四条 设立合伙企业应当具备下列条件全民事行为能力
中华人民共和国合伙企业法,,,第二章 普通合伙企业,第一节 合伙企业设立,第十五条 合伙企业名称中应当标明普通合伙字样。
中华人民共和国合伙企业法,,,第二章 普通合伙企业,第一节 合伙企业设立,第十六条 合伙人可以用货币、实物、知识产权、土地使用权或者其他财产权利出资也可以用劳务出资。合伙人以实物、知识产权、土地使用权或者其他财产权利出资需要评估作价的可以由全体合伙人协商确定也可以由全体合伙人委托法定评估机构评估。合伙人以劳务出资的其评估办法由全体合伙人协商确定并在合伙协议中载明。
中华人民共和国合伙企业法,,,第二章 普通合伙企业,第一节 合伙企业设立,第十七条 合伙人应当按照合伙协议约定的出资方式、数额和缴付期限履行出资义务。以非货币财产出资的依照法律、行政法规的规定需要办理财产权转移手续的应当依法办理。
中华人民共和国合伙企业法,,,第二章 普通合伙企业,第一节 合伙企业设立,第十八条 合伙协议应当载明下列事项
