文件名,编,分编,章,节,内容
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第一条 具有下列情形之一的应当认定为刑法第一百五十一条第二款规定的走私国家禁止进出口的珍贵动物及其制品机构公布的《濒危野生动植物种国际贸易公约》附录一、附录二的野生动物及其制品的野生动物及其制品。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第二条 走私国家禁止进出口的珍贵动物及其制品价值二十万元以上不满二百万元的应当依照刑法第一百五十一条第二款的规定以走私珍贵动物、珍贵动物制品罪处五年以上十年以下有期徒刑并处罚金价值二百万元以上的应当认定为情节特别严重处十年以上有期徒刑或者无期徒刑并处没收财产价值二万元以上不满二十万元的应当认定为情节较轻处五年以下有期徒刑并处罚金。实施前款规定的行为具有下列情形之一的从重处罚实施第一款规定的行为不具有第二款规定的情形且未造成动物死亡或者动物、动物制品无法追回行为人全部退赃退赔确有悔罪表现的按照下列规定处理以上十年以下有期徒刑并处罚金可以认定为情节较轻处五年以下有期徒刑并处罚金可以认定为犯罪情节轻微不起诉或者免予刑事处罚情节显著轻微危害不大的不作为犯罪处理。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第三条 在内陆水域违反保护水产资源法规在禁渔区、禁渔期或者使用禁用的工具、方法捕捞水产品具有下列情形之一的应当认定为刑法第三百四十条规定的情节严重以非法捕捞水产品罪定罪处罚或者在水产种质资源保护区内捕捞水产品五十公斤以上或者价值一千元以上的的禁用方法或者禁用工具捕捞的的禁用方法或者禁用工具捕捞的实施前款规定的行为具有下列情形之一的从重处罚未构成妨害公务罪、袭警罪的实施第一款规定的行为根据渔获物的数量、价值和捕捞方法、工具等认为对水生生物资源危害明显较轻的综合考虑行为人自愿接受行政处罚、积极修复生态环境等情节可以认定为犯罪情节轻微不起诉或者免予刑事处罚情节显著轻微危害不大的不作为犯罪处理。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第四条 刑法第三百四十一条第一款规定的国家重点保护的珍贵、濒危野生动物包括护的野生动物管理的野生动物。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第五条 刑法第三百四十一条第一款规定的收购包括以营利、自用等为目的的购买行为运输包括采用携带、邮寄、利用他人、使用交通工具等方法进行运送的行为出售包括出卖和以营利为目的的加工利用行为。刑法第三百四十一条第三款规定的收购运输出售是指以食用为目的实施前款规定的相应行为。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第六条 非法猎捕、杀害国家重点保护的珍贵、濒危野生动物或者非法收购、运输、出售国家重点保护的珍贵、濒危野生动物及其制品价值二万元以上不满二十万元的应当依照刑法第三百四十一条第一款的规定以危害珍贵、濒危野生动物罪处五年以下有期徒刑或者拘役并处罚金价值二十万元以上不满二百万元的应当认定为情节严重处五年以上十年以下有期徒刑并处罚金价值二百万元以上的应当认定为情节特别严重处十年以上有期徒刑并处罚金或者没收财产。实施前款规定的行为具有下列情形之一的从重处罚实施第一款规定的行为不具有第二款规定的情形且未造成动物死亡或者动物、动物制品无法追回行为人全部退赃退赔确有悔罪表现的按照下列规定处理可以认定为情节严重处五年以上十年以下有期徒刑并处罚金二百万元的可以处五年以下有期徒刑或者拘役并处罚金十万元的可以认定为犯罪情节轻微不起诉或者免予刑事处罚情节显著轻微危害不大的不作为犯罪处理。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第七条 违反狩猎法规在禁猎区、禁猎期或者使用禁用的工具、方法进行狩猎破坏野生动物资源具有下列情形之一的应当认定为刑法第三百四十一条第二款规定的情节严重以非法狩猎罪定罪处罚实施前款规定的行为具有下列情形之一的从重处罚未构成妨害公务罪、袭警罪的实施第一款规定的行为根据猎获物的数量、价值和狩猎方法、工具等认为对野生动物资源危害明显较轻的综合考虑猎捕的动机、目的、行为人自愿接受行政处罚、积极修复生态环境等情节可以认定为犯罪情节轻微不起诉或者免予刑事处罚情节显著轻微危害不大的不作为犯罪处理。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第八条 违反野生动物保护管理法规以食用为目的非法猎捕、收购、运输、出售刑法第三百四十一条第一款规定以外的在野外环境自然生长繁殖的陆生野生动物具有下列情形之一的应当认定为刑法第三百四十一条第三款规定的情节严重以非法猎捕、收购、运输、出售陆生野生动物罪定罪处罚会价值的陆生野生动物或者地方重点保护陆生野生动物价值一万元以上的陆生野生动物价值五万元以上的实施前款规定的行为同时构成非法狩猎罪的应当依照刑法第三百四十一条第三款的规定以非法猎捕陆生野生动物罪定罪处罚。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第九条 明知是非法捕捞犯罪所得的水产品、非法狩猎犯罪所得的猎获物而收购、贩卖或者以其他方法掩饰、隐瞒符合刑法第三百一十二条规定的以掩饰、隐瞒犯罪所得罪定罪处罚。
最高人民法院、最高人民检察院关于办理破坏野生动物资源刑事案件适用法律若干问题的解释,,,,,第十条 负有野生动物保护和进出口监督管理职责的国家机关工作人员滥用职权或者玩忽职守致使公共财产、国家和人民利益遭受重大损失的应当依照刑法第三百九十七条的规定以滥用职权罪或者玩忽职守罪追究刑事责任。负有查禁破坏野生动物资源犯罪活动职责的国家机关工作人员向犯罪分子通风报信、提供便利帮助犯罪分子逃避处罚的应当依照刑法第四百一十七条的规定以帮助犯罪分子逃避处罚罪追究刑事责任。
