文件名,编,分编,章,节,内容
揭阳市全民阅读促进条例,,,第一章 总 则,,第一条 为了保障公民的基本阅读权利提高公民的思想道德和科学文化素质培育和践行社会主义核心价值观传承中华优秀传统文化推动书香揭阳建设根据《中华人民共和国公共文化服务保障法》《广东省全民阅读促进条例》等法律、法规结合本市实际制定本条例。
揭阳市全民阅读促进条例,,,第一章 总 则,,第二条 本条例适用于本市行政区域内的全民阅读服务、推广、保障等促进活动。
揭阳市全民阅读促进条例,,,第一章 总 则,,第三条 市、县市、区人民政府应当将全民阅读促进工作纳入本级国民经济和社会发展规划加强全民阅读基本公共服务经费保障和全民阅读服务设施建设优化城乡阅读资源配置完善全民阅读服务保障体系并建立健全全民阅读促进工作协调机制统筹解决全民阅读促进工作中的重大问题推动全民阅读工作高质量发展。乡镇人民政府街道办事处、村居民委员会应当根据本地实际组织开展全民阅读促进工作并支持相关单位和社会组织在本辖区内开展全民阅读促进活动。
揭阳市全民阅读促进条例,,,第一章 总 则,,第四条 市、县市、区人民政府新闻出版主管部门应当根据全民阅读公共服务基本标准和相关法律、法规的规定制定本行政区域的全民阅读规划和年度工作计划经广泛征求社会公众意见并报本级人民政府批准后组织实施。全民阅读规划和年度工作计划的内容应当包括全民阅读服务设施建设、公益性阅读组织培育、阅读服务活动推广、阅读服务保障以及完成相关目标和任务的时间安排、工作标准、职责分工等。
揭阳市全民阅读促进条例,,,第一章 总 则,,第五条 市、县市、区人民政府文广旅游体育主管部门负责指导和监督本行政区域内公共图书馆、乡镇街道文化服务中心、村社区综合性文化服务中心等公益性文化单位常态化开展全民阅读促进相关活动。市、县市、区人民政府财政、教育、住房和城乡建设、自然资源、农业农村等主管部门应当按照各自职责共同做好全民阅读促进相关工作。
揭阳市全民阅读促进条例,,,第一章 总 则,,第六条 各级人民政府应当广泛发动并鼓励支持公民、法人和其他组织参与全民阅读促进活动形成全民阅读多元联动格局。企业事业单位和工会、共青团等群团组织可以根据各自工作性质和工作对象特点以书香揭阳建设为引领组织开展形式多样的全民阅读促进活动。报纸、期刊、广播、电视、互联网信息服务提供者和通信运营商应当发挥正确舆论导向作用加强对全民阅读促进活动的宣传报道营造阅读文化氛围、引领全民阅读风尚。鼓励和支持公民、法人和其他组织通过捐助、资助、志愿服务和提供场所设施等方式参与全民阅读促进活动。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第七条 市、县市、区人民政府应当根据国家基本公共文化服务指导标准和省基本公共文化服务实施标准结合本行政区域的经济社会发展水平、人口规模与分布、文化特色和服务需求科学规划和确定公共图书馆、实体书店、城市书房、农家书屋等全民阅读服务设施的数量、规模和布局形成便利可及的公共阅读服务圈。全民阅读服务设施的建设应当纳入本级国土空间规划。鼓励和支持公共图书馆等全民阅读服务设施的管理单位加强与高等院校、科研机构等单位的交流合作推动各类阅读资源尤其是数字阅读资源的共建共享。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第八条 市、县市、区人民政府文广旅游体育主管部门应当建立健全以市级公共图书馆为中心馆县级公共图书馆为总馆乡镇街道文化服务中心为分馆村社区综合性文化服务中心等阅读空间为服务点的公共图书馆服务体系。市、县级公共图书馆应当加强对分馆和服务点的业务指导利用各级财政资金、社会资源支持下属分馆、服务点定期更新阅读资源丰富图书、报刊的种类和内容。市、县级公共图书馆应当完善数字化、网络化服务和配送体系逐步实现本市行政区域内图书资源的统一流通、统一检索和通借通还。各级公共图书馆应当发挥在全民阅读促进工作中的主阵地作用。鼓励和支持公共图书馆拓宽服务体系通过工作交流、设施共建、资源共享等方式加强对城市书房、农家书屋、社区书屋、职工书屋等的业务指导和融合发展。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第九条 市、县市、区人民政府新闻出版、文广旅游体育、自然资源、住房和城乡建设、教育、财政等主管部门应当采取各种方式扶持实体书店、城市书房发展。鼓励和引导社会力量以提供场地、减免租金等方式参与建设和运营实体书店、城市书房。鼓励和支持在大型商场超市、城市综合体、景区、公园、广场等商业、文化、旅游、体育活动场所以及有条件的高等院校开设实体书店、城市书房。鼓励和支持建设二十四小时泊书吧、二十四小时智慧书房等实体书店、城市书房。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第十条 乡镇人民政府街道办事处应当坚持融合建设原则综合利用村社区综合性文化服务中心、农村文化礼堂、新时代文明实践中心所、站等公共文化设施在便于公众阅读的合理区域建设农家书屋、社区书屋等全民阅读服务设施。市、县市、区人民政府新闻出版、文广旅游体育等主管部门应当加强对农家书屋、社区书屋建设与管理工作的指导提高农家书屋、社区书屋的服务水平。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第十一条 鼓励和支持在机场、车站、景区、养老机构、青少年活动中心、政务服务中心、银行、医院以及住宅小区等场所设立书架、报刊栏、电子阅读屏、移动图书馆等自助阅读服务设施或者提供数字阅读服务方便群众就近阅读。政府设立的公共图书馆可以在前款规定的场所和单位设立流动服务点共同为社会公众提供阅读服务。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第十二条 国家机关、企业事业单位、群团组织和其他社会组织可以根据自身条件和职工需求设立服务本单位职工的阅读服务设施有条件的可以向社会免费开放。
揭阳市全民阅读促进条例,,,第二章 全民阅读服务设施,,第十三条 市、县市、区人民政府新闻出版主管部门应当会同文广旅游体育等有关部门加强全民阅读服务设施的数字化和信息化建设推动利用互联网等现代传播技术提供数字阅读服务。政府设立的公共图书馆应当加强数字资源建设建立数字阅读资源库配置公共电子阅览设备或者数字阅读设备终端丰富数字阅读、有声阅读和视频阅读等多元化阅读方式并提供线上远程查询、文献阅读、链接下载等阅读服务。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十四条 市、县市、区人民政府应当加强全民阅读推广工作积极培育和巩固书香揭阳全民阅读品牌引导公民树立终身阅读理念营造爱读书、读好书、善读书的全民阅读良好社会氛围。市、县市、区人民政府新闻出版、文广旅游体育等主管部门应当结合世界读书日、广东全民阅读月、南国书香节以及重大节庆活动加大全民阅读宣传和推广力度通过讲座、阅读指导、读书交流、图书互换共享等途径组织社会公众参与形式多样的公益性、普惠性阅读活动。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十五条 市、县市、区人民政府应当依托公共图书馆、实体书店和农家书屋、社区书屋等载体建立专业的阅读推广人队伍并加强阅读推广人的组织选拔和知识技能培训。鼓励具有阅读推广专业知识和实践经验的教育、文化、科技等行业从业人员以及公务员、大学生、社会名人等加入阅读推广人队伍。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十六条 公共图书馆管理单位应当经常性组织开展优秀读物推荐、阅读能力辅导、文化讲座、读书交流分享、图书展览和共享等阅读推广活动并多渠道收集社会公众的阅读需求及时提供、补充、更新相应的阅读资源。政府设立的公共图书馆应当设置未成年人阅览区域根据未成年人的特点提供高质量阅读资源、开展针对性阅读指导并为学校组织开展学生课外阅读活动提供空间场所和专业指导等方面的支持。公共图书馆可以采取读者积分制等方式激励和引导更多读者参与全民阅读活动。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十七条 市、县市、区人民政府新闻出版、文广旅游体育等主管部门应当鼓励和引导实体书店创新经营方式实现多业态融合发展支持打造品牌书店、特色书店。鼓励实体书店打造阅读空间通过读书讲座、公益朗读、推荐优秀读物、培训阅读志愿者等途径开展全民阅读推广服务活动。鼓励实体书店通过与图书馆合作建设店中馆馆中店等形式打造集休闲购书、阅读体验、听书朗读、学习教育、多元文化项目体验推广为一体的综合文化空间。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十八条 农家书屋、社区书屋、职工书屋应当定期轮换、补充、更新阅读资源增加图书、报刊的种类和数量提供图书借阅服务并经常性开展一本旅行的书等全民阅读推广活动。
揭阳市全民阅读促进条例,,,第三章 全民阅读推广服务,,第十九条 市、县市、区人民政府应当将未成年人阅读作为全民阅读促进工作的重点引导和推动未成年人培养良好的阅读兴趣、习惯和能力。市、县市、区人民政府教育主管部门应当根据不同学历阶段学生的学业情况指导幼儿园、中小学校有针对性地开展与学生身心发展状况和实际情况相适应的阅读促进活动。中小学校应当将建设书香校园作为开展校园文化活动的重要内容通过完善阅读设施建设、配置适宜阅读资源、开展多形式阅读活动等方式引导未成年人学生树立终身阅读理念。未成年人的父母或者其他监护人应当承担实施家庭教育的主体责任为未成年人做好阅读示范和表率通过陪伴阅读、亲子阅读等方式营造良好的家庭阅读氛围促进未成年人健康成长。鼓励和支持公共图书馆、实体书店等全民阅读服务设施在寒暑假期间延长开放时间优化服务质量满足学生等群体的阅读需求。
