文件名,编,分编,章,节,内容
鸡西市防御雷电灾害管理条例,,,,,第一条 为防御雷电灾害保护人民群众生命财产安全促进经济社会发展根据《中华人民共和国气象法》《气象灾害防御条例》等法律、法规的有关规定结合本市实际制定本条例。
鸡西市防御雷电灾害管理条例,,,,,第二条 在本市行政区域内从事防御雷电灾害以及相关行政管理活动适用本条例。
鸡西市防御雷电灾害管理条例,,,,,第三条 防御雷电灾害工作实行安全第一、预防为主、防治结合、政府主导、部门联动、多方参与的原则。
鸡西市防御雷电灾害管理条例,,,,,第四条 市、县市区人民政府应当加强对防御雷电灾害工作的组织领导建立健全协调机制督促有关部门和单位依法履行防御雷电灾害管理职责将防御雷电灾害纳入公共安全监督管理工作所需经费纳入本级财政预算。乡镇人民政府、街道办事处应当加强对本行政区域内生产经营单位防御雷电灾害安全状况的监督检查协助上级人民政府有关部门依法履行防御雷电灾害监督管理职责。
鸡西市防御雷电灾害管理条例,,,,,第五条 市气象主管机构负责组织管理和指导监督全市的防御雷电灾害工作。县市气象主管机构负责组织管理本行政区域内的防御雷电灾害工作。市、县市气象主管机构应当加强雷电监测、预报预警和雷电灾害调查鉴定等工作负责易燃易爆等相应领域建设工程、场所的防御雷电灾害监督管理工作。发改、住建、交通运输、水务等部门负责本行政区域相应领域内建设工程的防御雷电灾害监督管理工作。应急、城管、教育、文化旅游、卫生健康、市场监管、农业农村、科技等部门按照各自职责做好有关防御雷电灾害工作。
鸡西市防御雷电灾害管理条例,,,,,第六条 市、县市气象主管机构及有关部门应当利用各类大众传播媒介向社会宣传普及防御雷电灾害知识增强公众防御雷电灾害意识和自救互救能力。学校应当把防御雷电灾害知识纳入教育内容培养和增强学生防御雷电灾害意识和自救互救能力。教育、气象、科技等部门应当给予指导和监督。鼓励法人和其他组织结合实际开展防御雷电灾害知识科普宣传。
鸡西市防御雷电灾害管理条例,,,,,第七条 市、县市人民政府应当统筹规划合理布局建立完善雷电监测站网。气象主管机构及有关部门应当有效利用站网资源并实现信息共享。市、县市气象主管机构应当加强雷电监测和预警系统建设提高雷电灾害监测预警和防御雷电灾害服务能力。
鸡西市防御雷电灾害管理条例,,,,,第八条 市、县市气象主管机构所属气象台站应当加强雷电灾害性天气监测及时发布雷电灾害预报预警信息。其他组织和个人不得以任何形式向社会发布。报纸、广播、电视等媒体应当及时、准确、无偿将气象主管机构所属气象台站提供的雷电灾害预报预警信息向社会公布对重大雷电天气的补充预报预警信息有关媒体应当及时插播或者增播。
鸡西市防御雷电灾害管理条例,,,,,第九条 各类建构筑物、场所和设施安装雷电防护装置应当符合国家有关防雷标准的规定。新建、改建、扩建建构筑物、场所和设施的雷电防护装置应当与主体工程同时设计、同时施工、同时投入使用。新建、改建、扩建建设工程雷电防护装置的设计、施工可以由取得相应建设、公路、水路、铁路、民航、水利、电力、核电、通信等专业工程设计、施工资质的单位承担。
鸡西市防御雷电灾害管理条例,,,,,第十条 市、县市气象主管机构依法负责下列工程、场所雷电防护装置的设计审核和竣工验收等易燃易爆建设工程和场所证的大型项目。雷电防护装置未经设计审核或者设计审核不合格的不得施工未经竣工验收或者竣工验收不合格的不得交付使用。房屋建筑工程和市政基础设施工程雷电防护装置的设计审核、竣工验收由住建部门监管。公路、水路、铁路、民航、水利、电力、核电、通信等专业建设工程的防雷管理由各专业部门负责。
鸡西市防御雷电灾害管理条例,,,,,第十一条 雷电防护装置检测机构应当依法取得相应的资质证书并按照资质等级承担相应的雷电防护装置检测工作。从事雷电防护装置检测的技术人员应当具备相应检测能力并按照国家有关标准和技术规范开展检测工作。禁止无资质机构和不具备相应检测能力人员从事雷电防护装置检测工作。
鸡西市防御雷电灾害管理条例,,,,,第十二条 已投入使用的雷电防护装置所有权人或者管理人应当承担雷电防护装置管理主体责任对雷电防护装置进行日常维护委托具备相应雷电防护装置检测资质的单位按照规定进行定期检测做好维护、检测、整改记录保持安全防护性能良好。生产、储存易燃易爆物品的场所的防雷装置应当每半年检测一次其他防雷装置应当每年检测一次。安装雷电防护装置的生产经营单位应当在生产安全事故应急救援预案中明确防御雷电灾害相关内容每年至少组织一次包含防御雷电灾害应急内容的演练建立健全防御雷电灾害安全事故隐患排查治理制度。
鸡西市防御雷电灾害管理条例,,,,,第十三条 单位和个人遭受雷电灾害应当及时向当地气象主管机构报告。气象主管机构接到雷电灾情报告后应当及时开展雷电灾害调查和鉴定查清并确定雷电灾害原因和性质提出整改措施并按照相关规定及时报告同级人民政府和上级气象主管机构通报同级有关管理部门。气象主管机构进行雷电灾害调查和鉴定时有关部门、单位和个人应当予以配合如实提供相关情况。市、县市区人民政府接到雷电灾情报告后应当根据灾情程度组织有关部门迅速启动雷电灾害应急救援预案。
鸡西市防御雷电灾害管理条例,,,,,第十四条 任何单位违反本条例规定受到行政处罚的相关信息按照规定纳入公共信用信息系统根据国家有关规定向社会公布。
鸡西市防御雷电灾害管理条例,,,,,第十五条 违反本条例规定有下列情形之一的由气象主管机构责令改正国家、省有关法律、法规和规章规定给予行政处罚的按照有关规定予以处罚给他人造成损失的依法承担赔偿责任置未经设计审核或者设计审核不合格施工的置未经竣工验收或者竣工验收不合格交付使用的合格又拒不整改的
鸡西市防御雷电灾害管理条例,,,,,第十六条 有关机构和部门工作人员在防御雷电灾害工作中违反本条例规定滥用职权、玩忽职守、徇私舞弊的由所在单位或者相关部门依法依规予以处理。
鸡西市防御雷电灾害管理条例,,,,,第十七条 本条例中下列用语的含义雷击电磁脉冲等造成的人员伤亡、财产损失。保护器及其连接导体等构成的用以防御雷电灾害的设施或者系统。
鸡西市防御雷电灾害管理条例,,,,,第十八条 本条例自 2022 年 1 月 1 日起施行。
