文件名,编,分编,章,节,内容
长治市不可移动文物保护条例,,,,,第一条 为了加强对不可移动文物的保护根据《中华人民共和国文物保护法》《中华人民共和国文物保护法实施条例》《山西省实施中华人民共和国文物保护法办法》等法律、法规结合本市实际制定本条例。
长治市不可移动文物保护条例,,,,,第二条 本市行政区域内不可移动文物的保护工作适用本条例。本市行政区域内已经核定为文物保护单位的保护工作法律法规已有规定的从其规定。
长治市不可移动文物保护条例,,,,,第三条 本条例所称的不可移动文物包括古建筑、石窟寺和石刻、壁画、塑像等具有重要纪念意义、教育意义或者史料价值的近代现代重要史迹、代表性建筑
长治市不可移动文物保护条例,,,,,第四条 不可移动文物的保护工作贯彻保护为主、抢救第一、合理利用、加强管理的原则。
长治市不可移动文物保护条例,,,,,第五条 市、县区人民政府负责本行政区域内的不可移动文物保护工作。市、县区文物行政主管部门负责对本行政区域内不可移动文物保护实施监督管理。市、县区人民政府有关行政部门在各自的职责范围内负责有关不可移动文物保护工作。
长治市不可移动文物保护条例,,,,,第六条 市、县区人民政府应当将不可移动文物保护工作纳入本级国民经济和社会发展规划不可移动文物保护经费应当列入本级财政预算。不可移动文物保护单位的事业性收入和社会捐赠专门用于不可移动文物保护任何单位和个人不得侵占、挪用。市、县区人民政府应当逐步建立健全多元化的不可移动文物保护资金投融资机制鼓励社会资金支持不可移动文物保护工作。
长治市不可移动文物保护条例,,,,,第七条 文物行政主管部门和教育、科技、新闻媒体、司法行政等主管部门应当做好不可移动文物保护工作的宣传教育工作增强公众文物保护意识。
长治市不可移动文物保护条例,,,,,第八条 任何单位和个人均有依法保护不可移动文物的义务发现破坏、损害不可移动文物的有权进行劝阻并且向文物行政主管部门、公安部门举报。有关部门接到举报后应当及时处理并将处理结果告知举报人。市、县区人民政府及其文物行政主管部门应当对在不可移动文物保护工作中做出突出贡献或者显著成绩的单位或者个人给予奖励。
长治市不可移动文物保护条例,,,,,第九条 市、县区文物行政主管部门应当依法开展对本级文物保护单位的核定、登记和公布工作制定本级文物保护单位的具体保护措施并公告施行。市、县区文物保护单位自核定公布之日起一年内由核定公布该文物保护单位的人民政府划定必要的保护范围、建设控制地带作出标志说明建立记录档案并设置专门机构或者安排专人负责管理。
长治市不可移动文物保护条例,,,,,第十条 尚未核定公布为文物保护单位的不可移动文物由县区文物行政主管部门予以登记并公布。县区文物行政主管部门应当根据文物的保护需要制定尚未核定为文物保护单位的不可移动文物的具体保护措施并公告施行。
长治市不可移动文物保护条例,,,,,第十一条 市、县区人民政府制定城乡建设规划应当根据文物保护的需要事先由规划勘测部门会同文物行政主管部门商定对本行政区域内各级文物保护单位的保护措施并纳入规划。
长治市不可移动文物保护条例,,,,,第十二条 市、县区国土部门在土地储备时应当告知本级文物行政主管部门对拟入库的土地开展文物核查和考古调查、勘探出具核查意见所需费用由同级人民政府承担在依法完成考古调查、勘探、发掘前不得入库。已入库的国有土地在划拨、出让时未进行文物核查和考古调查、勘探的在建设工程开工前建设单位应当报告当地县级文物主管部门开展文物核查和考古调查、勘探、发掘所需费用由建设单位列入建设工程预算。文物部门应出具调查勘探意见书相关部门依据调查勘探意见书办理审批手续。文物主管部门可依法委托具备相关资质的单位在建设工程范围内进行考古调查、勘探。
长治市不可移动文物保护条例,,,,,第十三条 不可移动文物保护按照下列规定确定保护管理责任人构为保护管理责任人。用人为保护管理责任人属于非国有的其所有人为保护管理责任人但所有人和使用人有合法约定的从其约定。在地的县区人民政府确定保护管理责任人。不可移动文物的保护管理责任人应当与县区文物行政主管部门签订文物保护管理责任书文物保护管理责任人发生变更的变更后的文物保护管理责任人应当与县区文物行政主管部门重新签订文物保护管理责任书。
长治市不可移动文物保护条例,,,,,第十四条 不可移动文物保护管理责任人应当遵守下列规定施并向文物行政主管部门报告巡查工作
长治市不可移动文物保护条例,,,,,第十五条 除法律、法规另有规定外在文物保护单位保护范围内禁止下列行为设施
长治市不可移动文物保护条例,,,,,第十六条 禁止开采文物保护单位保护范围和建设控制地带内的地下矿藏。
长治市不可移动文物保护条例,,,,,第十七条 遇有重大文物发现需要实施原址保护的由市、县区人民政府与建设单位协商后可以另行置换土地或者收回土地使用权、退还土地出让金造成建设单位经济损失的依法给予补偿。
长治市不可移动文物保护条例,,,,,第十八条 文物保护单位保护范围内不得新建与文物保护无关的建筑物和构筑物保护范围核定公布前已有的非文物建筑物和构筑物不得改建扩建危害文物保护单位安全的应当拆迁破坏或者影响文物保护单位历史风貌的应当结合城市改造和旅游开发逐步拆迁或者改造。拆迁、改造费用由文物保护单位所在地县区人民政府解决但非文物建筑物和构筑物属于违法建筑的拆除费用由违法行为人承担。
长治市不可移动文物保护条例,,,,,第十九条 在文物保护单位的建设控制地带内进行建设工程其工程设计方案须经文物行政主管部门同意、报规划勘测部门批准不得破坏文物的历史风貌。
长治市不可移动文物保护条例,,,,,第二十条 任何单位和个人在进行生产生活或者建设施工活动中发现不可移动文物的应当停止施工保护现场并立即报告县区文物行政主管部门。
