文件名,编,分编,章,节,内容
河北省地震安全性评价管理条例,,,,,第一条 为加强对地震安全性评价的管理防御和减轻地震灾害保护人民生命和财产安全根据《中华人民共和国防震减灾法》、《地震安全性评价管理条例》等法律、法规结合本省实际制定本条例。
河北省地震安全性评价管理条例,,,,,第二条 在本省行政区域内从事地震安全性评价活动应当遵守本条例。
河北省地震安全性评价管理条例,,,,,第三条 县级以上人民政府地震工作主管部门负责本行政区域内地震安全性评价和抗震设防要求的监督管理工作。县级以上人民政府发展和改革、建设、规划、国土资源等有关部门依照职责分工做好与地震安全性评价相关的监督管理工作。
河北省地震安全性评价管理条例,,,,,第四条 地震安全性评价工作的管理应当遵循公开、公平、公正、便民原则提高办事效率提供优质服务。
河北省地震安全性评价管理条例,,,,,第五条 下列建设工程必须进行地震安全性评价强腐蚀性物质大量泄露或者其他严重次生灾害的建设工程包括水库大坝、堤防和贮油、贮气、贮存易燃易爆、剧毒或者强腐蚀性物质的设施以及其他可能发生严重次生灾害的建设工程建设工程设工程。按照国家强制性标准应当进行地震安全性评价的建设工程或者区域以及其他涉及人民生命财产安全的重要社会建筑工程也必须进行地震安全性评价。地震安全性评价工程范围的分类标准由省人民政府组织制定并随着经济社会发展及时予以修订和公布。
河北省地震安全性评价管理条例,,,,,第六条 依法应当进行地震安全性评价的建设工程按照国家标准确定地震安全性评价工作级别。
河北省地震安全性评价管理条例,,,,,第七条 从事地震安全性评价的单位应当具备下列条件学、工程地震学方面的专业技术人员
河北省地震安全性评价管理条例,,,,,第八条 从事地震安全性评价的单位不得以其他地震安全性评价单位的名义或者允许其他单位以本单位名义承揽地震安全性评价业务。任何单位或者个人不得为建设单位指定从事地震安全性评价的单位或者专业技术人员。
河北省地震安全性评价管理条例,,,,,第九条 地震安全性评价单位应当遵守下列规定价工作保证评价工作的质量实、准确、全面或者提高收费标准
河北省地震安全性评价管理条例,,,,,第十条 地震安全性评价单位对建设工程进行地震安全性评价后应当编制该建设工程的地震安全性评价报告。
河北省地震安全性评价管理条例,,,,,第十一条 对依法由省人民政府地震工作主管部门审定的建设工程地震安全性评价报告应当自收到评价报告之日起 15日内完成审定工作确定建设工程的抗震设防要求。
河北省地震安全性评价管理条例,,,,,第十二条 建设单位提交的建设工程地震安全性评价报告不符合国家有关标准规定的省人民政府地震工作主管部门应当责成建设单位重新进行地震安全性评价并另行提出评价报告审定申请。
河北省地震安全性评价管理条例,,,,,第十三条 建设工程必须按照抗震设防要求进行抗震设防。应当进行地震安全性评价的建设工程其抗震设防要求必须按照地震安全性评价结果确定纳入政府建设工程管理程序的其他一般工业与民用建设工程其抗震设防要求由县级以上人民政府地震工作主管部门按照国家颁布的地震动参数区划图确定。
河北省地震安全性评价管理条例,,,,,第十四条 县级以上人民政府发展和改革、建设、规划、国土资源等有关部门应当将建设工程的抗震设防要求纳入建设项目管理程序。对未确定抗震设防要求的项目不予办理相关手续。地震安全性评价所需费用纳入工程建设概算。
河北省地震安全性评价管理条例,,,,,第十五条 建设工程的设计单位应当按抗震设防要求和抗震设计规范进行抗震设计。依法应当进行抗震设防的建设工程必须按抗震设计进行施工。
河北省地震安全性评价管理条例,,,,,第十六条 县级以上人民政府地震工作主管部门应当为建设单位和地震安全性评价单位提供咨询、服务。
河北省地震安全性评价管理条例,,,,,第十七条 县级以上人民政府地震工作主管部门及其工作人员有下列情形之一的由其上级主管部门或者监察机关责令改正情节严重的对直接负责的主管人员和其他直接责任人员依法给予行政处分作出准予许可决定的作出准予许可决定的财物或者谋取其他非法利益的价中有违法行为不及时依法查处的。国家工作人员在地震安全性评价管理工作中滥用职权、玩忽职守、徇私舞弊构成犯罪的依法追究刑事责任。
河北省地震安全性评价管理条例,,,,,第十八条 违反本条例规定地震安全性评价单位有下列行为之一的由县级以上人民政府地震工作主管部门依据职权责令改正没收违法所得并处一万元以上五万元以下的罚款价业务的的。
河北省地震安全性评价管理条例,,,,,第十九条 违反本条例规定有关建设单位不进行地震安全性评价或者不按抗震设防要求进行抗震设防的由县级以上人民政府地震工作主管部门责令改正处以一万元以上十万元以下的罚款。
河北省地震安全性评价管理条例,,,,,第二十条 本条例自 2007 年 11 月 1 日起施行。1995 年 12月 26 日河北省第八届人民代表大会常务委员会第十八次会议公布的《河北省地震安全性评价管理条例》同时废止。
