文件名,编,分编,章,节,内容
贵阳市非公有制经济组织工会规定,,,,,第一条 为了促进非公有制经济发展维护非公有制经济组织职工的合法权益根据《中华人民共和国工会法》及有关法律、法规的规定结合本市实际制定本规定。
贵阳市非公有制经济组织工会规定,,,,,第二条 本市行政区域内的非公有制经济组织职工依法建立工会开展工会活动适用本规定。
贵阳市非公有制经济组织工会规定,,,,,第三条 非公有制经济组织的工会是中国工会的基层组织是非公有制经济组织职工自愿结合建立的群众组织代表职工的利益依法维护职工的合法权益。非公有制经济组织职工有依法参加和组织工会的权利。上级工会组织领导下级工会组织上级工会可以派员帮助和指导非公有制经济组织职工组建工会任何单位和个人不得阻挠。
贵阳市非公有制经济组织工会规定,,,,,第四条 非公有制经济组织有工会会员 25 人以上的应当建立基层工会委员会不足 25 人的可以单独建立基层工会委员会也可以由两个以上非公有制经济组织的会员联合建立基层工会委员会也可以选举 1 名组织员组织会员开展活动。女会员10 人以上的可以建立工会女职工委员会在同级工会领导下开展工作10 人以下的可以在工会委员会设女职工委员。非公有制经济组织职工较多的乡、镇可以建立基层工会的联合会。
贵阳市非公有制经济组织工会规定,,,,,第五条 非公有制经济组织基层工会委员会具备《中华人民共和国民法典》规定的法人条件的经依法批准取得社会团体法人资格其主席或者主持工作的副主席为法定代表人。
贵阳市非公有制经济组织工会规定,,,,,第六条 非公有制经济组织的工会主席、副主席、委员及组织员依照《中国工会章程》民主选举产生选举结果必须报上一级工会批准。非公有制经济组织工会委员会一般每届任期 3 年。
贵阳市非公有制经济组织工会规定,,,,,第七条 职工 200 人以上的非公有制经济组织工会可以设专职工会主席或者副主席。工会专职主席或者副主席自任职之日起其劳动合同期限自动延长延长期限相当于其任职期间非专职主席、副主席、委员或者组织员自任职之日起其尚未履行的劳动合同期限短于任期的劳动合同期限自动延长至任期期满。任职期间个人严重过失的除外。非公有制经济组织确需变动非专职工会主席、副主席劳动岗位的应当征得本级工会委员会和上一级工会的同意。
贵阳市非公有制经济组织工会规定,,,,,第八条 非公有制经济组织应当按照不低于本单位中层管理人员的标准支付专职工会主席、副主席的工资非专职工会主席、副主席、委员或者组织员应当给予适当补贴。
贵阳市非公有制经济组织工会规定,,,,,第九条 非公有制经济组织工会的经费来源向工会拨缴的经费拨缴经费在税前列支
贵阳市非公有制经济组织工会规定,,,,,第十条 非公有制经济组织工会应当建立经费审查委员会或者设立经费审查委员监督工会经费的使用确保经费用于工会活动和为职工服务。
贵阳市非公有制经济组织工会规定,,,,,第十一条 非公有制经济组织应当支持工会依法开展工作险等涉及职工切身利益的问题必须听取工会意见会意见或者工作时间从事工会工作每月不超过 3 日其工资和各项待遇不受影响特殊情况须经非公有制经济组织同意。
贵阳市非公有制经济组织工会规定,,,,,第十二条 工会应当支持非公有制经济组织依法行使经营管理权促进非公有制经济发展密济组织的财产劳动竞赛等活动提高劳动生产率和经济效益劳动保护监督检查制度保障职工身体健康和生命安全公有制经济组织负责人的同意。
贵阳市非公有制经济组织工会规定,,,,,第十三条 非公有制经济组织工会应当依法维护职工的合法权益有关问题建立平等协商和调解制度休息休假、劳动安全卫生、保险福利等内容签订集体合同指导和帮助职工个人签订劳动合同监督合同的履行织改善职工生产、生活条件工会女职工委员会或者女职工委员的意见工不适当的应当提出意见有益的文化、体育等活动工工资或者对职工搜身、侮辱、拘禁、殴打等侵犯职工合法权益的行为。
贵阳市非公有制经济组织工会规定,,,,,第十四条 违反本规定依照《中华人民共和国工会法》及有关法律、法规的规定予以处罚。
贵阳市非公有制经济组织工会规定,,,,,第十五条 本规定自 2002 年 9 月 1 日起施行。
