文件名,编,分编,章,节,内容
六盘水市城市山体保护条例,,,,,第一条 为了加强城市山体保护改善人居环境凸显山地城市特色促进生态文明建设根据《中华人民共和国环境保护法》《贵州省生态文明建设促进条例》等有关法律、法规的规定结合本市实际制定本条例。
六盘水市城市山体保护条例,,,,,第二条 本市城市山体保护活动适用本条例。本条例所称城市山体是指在六盘水市中心城区含水城区、钟山区城区、六枝特区中心城区、盘州市中心城区范围内纳入城市山体保护专项规划的自然山脉和山地。本条例所称城市山体保护是指对城市山体的地质地貌、生态系统、自然景观、人文遗迹等方面的保护。
六盘水市城市山体保护条例,,,,,第三条 城市山体保护应当坚持生态优先、科学规划、综合治理、损害担责、公众参与的原则。
六盘水市城市山体保护条例,,,,,第四条 市人民政府负责组织领导全市城市山体保护各项工作将城市山体保护工作纳入国民经济和社会发展规划保障城市山体保护所需的经费推进各部门建立城市山体保护信息共享机制建立城市山体保护联席会议制度定期研究、协调解决城市山体保护工作中出现的重大问题。县级人民政府负责具体实施本辖区内城市山体保护工作。乡镇人民政府、街道办事处负责做好本辖区内的城市山体巡查、宣传等工作设立保护标识。村居民委员会配合乡镇人民政府、街道办事处及有关部门开展城市山体保护工作。鼓励村居民委员会充分发挥自治作用将城市山体保护纳入村规民约、居民公约等。
六盘水市城市山体保护条例,,,,,第五条 自然资源主管部门负责本行政区域内城市山体保护专项规划的编制、自然资源登记等城市山体保护的监督管理和指导工作。林业主管部门负责对城市山体保护范围内生物多样性、林木养护和更新、景观改造、林地用途变更等行为进行监督管理。发展改革、生态环境、建设、交通、水务、民政、城市综合执法、园林等主管部门在各自职责范围内开展城市山体保护工作。
六盘水市城市山体保护条例,,,,,第六条 支持法律规定的机关和有关社会组织依法对损害城市山体的违法行为提起公益诉讼。鼓励社会力量通过志愿服务、公益宣传等方式参与城市山体保护。任何单位或者个人有权对违反城市山体保护的行为进行投诉和举报。
六盘水市城市山体保护条例,,,,,第七条 市自然资源主管部门负责组织编制和监督实施市中心城区城市山体保护专项规划六枝特区、盘州市自然资源主管部门分别负责编制和监督实施本辖区内中心城区城市山体保护专项规划。自然资源主管部门应当将城市山体保护专项规划列入本级规划目录清单其内容应当符合本级国土空间总体规划。自然资源主管部门或者有关部门在编制其他专项规划时应当与城市山体保护专项规划相衔接。
六盘水市城市山体保护条例,,,,,第八条 城市山体保护专项规划应当遵循相关技术规范编制城市山体保护名录编制分类保护规划图实行编码保护明确保护城市山体的范围。编制城市山体保护名录应当结合城市山体的区域位置、自然景观、历史人文价值、生态功能等因素将城市山体分为一类保护城市山体和二类保护城市山体。
六盘水市城市山体保护条例,,,,,第九条 自然资源主管部门编制专项规划时应当采取评审会、论证会、听证会等方式征求专家和公众意见。经批准的城市山体保护专项规划是城市山体保护和管理的依据任何单位和个人不得擅自修改。确需修改的按原批准程序报原审批机关批准。
六盘水市城市山体保护条例,,,,,第十条 在实施相关规划、审批建设项目用地时应当尽量少占、不占城市山体。必须占用、利用城市山体的项目报自然资源、林业等主管部门审核后依法办理相关审批手续。
