文件名,编,分编,章,节,内容
婚姻登记条例,,,第一章 总 则,,第一条 为了规范婚姻登记工作保障婚姻自由、一夫一妻、男女平等的婚姻制度的实施保护婚姻当事人的合法权益根据《中华人民共和国民法典》以下简称民法典制定本条例。
婚姻登记条例,,,第一章 总 则,,第二条 内地居民办理婚姻登记的机关是县级人民政府民政部门或者省、自治区、直辖市人民政府按照便民原则确定的乡中国公民同外国人内地居民同香港特别行政区居民以下简称香港居民、澳门特别行政区居民以下简称澳门居民、台湾地区居民以下简称台湾居民、华侨办理婚姻登记的机关是省、自治区、直辖市人民政府民政部门或者省、自治区、直辖市人民政府民政部门确定的机关。
婚姻登记条例,,,第一章 总 则,,第三条 县级以上地方人民政府应当采取措施提升婚姻登记服务水平加强对婚姻登记场所的规范化、便利化建设为办理婚姻登记提供保障。
婚姻登记条例,,,第一章 总 则,,第四条 国务院民政部门统筹规划、完善全国婚姻基础信息库会同外交、公安等有关部门以及最高人民法院建立健全信息共享机制保障婚姻信息准确、及时、完整、安全。省、自治区、直辖市人民政府民政部门负责统筹本地区婚姻登记信息系统的建设、管理、维护和信息安全工作。
婚姻登记条例,,,第一章 总 则,,第五条 县级以上地方人民政府应当加强综合性婚姻家庭服务指导工作和婚姻家庭辅导服务体系建设治理高额彩礼问题倡导文明婚俗促进家庭和谐引导树立正确的婚恋观、生育观、家庭观。婚姻登记机关应当提供婚姻家庭辅导服务充分发挥婚姻家庭辅导师等专业人员和其他社会力量在婚前教育、婚姻家庭关系辅导等方面的作用。妇女联合会等组织协助和配合婚姻登记机关开展婚姻家庭辅导服务。民政部门应当加强婚姻家庭辅导服务专业人员队伍建设组织开展婚姻家庭辅导师职业培训持续提升婚姻家庭辅导服务专业人员的职业素质和业务技能水平。
婚姻登记条例,,,第一章 总 则,,第六条 婚姻登记机关从事婚姻登记的工作人员应当接受婚姻登记业务培训依照有关规定经考核合格方可从事婚姻登记工作。婚姻登记机关办理婚姻登记不得收取费用。婚姻登记机关及其工作人员在婚姻登记工作中发现疑似被拐卖、绑架的妇女的应当依法及时向有关部门报告发现当事人遭受家庭暴力或者面临家庭暴力的现实危险的应当及时劝阻并告知受害人寻求救助的途径。婚姻登记机关及其工作人员应当对在婚姻登记工作中知悉的个人隐私、个人信息予以保密不得泄露或者向他人非法提供。
婚姻登记条例,,,第二章 结婚登记,,第七条 内地居民结婚男女双方应当亲自到婚姻登记机关共同申请结婚登记。中国公民同外国人在中国内地结婚的内地居民同香港居民、澳门居民、台湾居民、华侨在中国内地结婚的男女双方应当亲自到本条例第二条第二款规定的婚姻登记机关共同申请结婚登记。婚姻登记机关可以结合实际为结婚登记当事人提供预约、颁证仪式等服务。鼓励当事人邀请双方父母等参加颁证仪式。
婚姻登记条例,,,第二章 结婚登记,,第八条 申请结婚登记的内地居民应当出具下列证件和书面材料内旁系血亲关系的签字声明。申请结婚登记的香港居民、澳门居民、台湾居民应当出具下列证件和书面材料人没有直系血亲和三代以内旁系血亲关系的声明。申请结婚登记的华侨应当出具下列证件和书面材料和国驻该国使领馆认证的本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的证明或者中华人民共和国驻该国使领馆出具的本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的证明。中华人民共和国缔结或者参加的国际条约另有规定的按照国际条约规定的证明手续办理。申请结婚登记的外国人应当出具下列证件和书面材料外国人永久居留身份证等中国政府主管机关签发的身份证件和国驻该国使领馆认证或者该国驻华使领馆认证的本人无配偶的证明或者所在国驻华使领馆出具的本人无配偶的证明。中华人民共和国缔结或者参加的国际条约另有规定的按照国际条约规定的证明手续办理。申请结婚登记的当事人对外国主管机关依据本条第三款、第四款提及的国际条约出具的证明文书的真实性负责并签署书面声明。
婚姻登记条例,,,第二章 结婚登记,,第九条 申请结婚登记的当事人有下列情形之一的婚姻登记机关不予登记
婚姻登记条例,,,第二章 结婚登记,,第十条 婚姻登记机关应当核对结婚登记当事人出具的证件、书面材料询问相关情况并对当事人的身份以及婚姻状况信息进行联网核对依法维护当事人的权益。对当事人符合结婚条件的应当当场予以登记发给结婚证对当事人不符合结婚条件不予登记的应当向当事人说明理由。
婚姻登记条例,,,第二章 结婚登记,,第十一条 要求结婚的男女双方未办理结婚登记的应当补办登记。男女双方补办结婚登记的适用本条例结婚登记的规定。
婚姻登记条例,,,第二章 结婚登记,,第十二条 因胁迫结婚的受胁迫的当事人可以依据民法典第一千零五十二条的规定向人民法院请求撤销婚姻。一方当事人患有重大疾病的应当在结婚登记前如实告知另一方当事人不如实告知的另一方当事人可以依据民法典第一千零五十三条的规定向人民法院请求撤销婚姻。
