文件名,编,分编,章,节,内容
广西壮族自治区道路运输管理条例,,,,,第一条 为了维护道路运输市场秩序保障道路运输安全保护道路运输经营者和旅客、货主以及其他服务对象的合法权益根据《中华人民共和国道路运输条例》结合自治区实际制定本条例。
广西壮族自治区道路运输管理条例,,,,,第二条 在本自治区行政区域内从事道路旅客运输经营以下简称客运经营、道路货物运输经营以下简称货运经营和道路运输相关业务的应当遵守本条例。道路旅客运输包括班车客运、包车客运、旅游客运和出租汽车客运。道路货物运输包括道路普通货运、道路货物专用运输、道路大型物件运输和道路危险货物运输。道路运输相关业务包括道路运输站场经营、机动车维修经营、机动车驾驶员培训、道路运输车辆综合性能检测、客运货运代理、运输信息服务、搬运装卸和客运货运停车场等。
广西壮族自治区道路运输管理条例,,,,,第三条 县级以上人民政府交通运输主管部门主管本行政区域内的道路运输管理工作县级以上道路运输管理机构负责具体实施道路运输管理工作。
广西壮族自治区道路运输管理条例,,,,,第四条 鼓励道路运输业实行规模化、集约化经营。任何单位和个人不得欺行霸市不得以不正当手段竞争。鼓励发展乡村道路运输并采取必要的措施加快农村运输站场建设提高乡村的班车通车率和服务质量。县级以上人民政府交通运输主管部门应当根据国民经济和社会发展的需要制定道路运输发展规划对道路运输发展实行宏观调控。道路运输管理机构应当推广应用先进实用的科学技术推进行业管理现代化。
广西壮族自治区道路运输管理条例,,,,,第五条 从事客运经营、货运经营、道路旅客运输站场经营的必须具备国家规定的市场准入条件依法取得道路运输经营许可并按照经营许可核定的范围、方式、种类、场所从事经营活动。从事道路货物运输站场经营、机动车维修经营和机动车驾驶员培训业务的应当在依法向市场监督管理部门办理有关登记手续后向所在地县级人民政府交通运输主管部门进行备案。
广西壮族自治区道路运输管理条例,,,,,第六条 变更经营主体、客运班线、经营场所等许可事项的应当依照本条例第五条的规定办理有关变更手续。
广西壮族自治区道路运输管理条例,,,,,第七条 道路运输车辆应当随车携带道路运输证从事客运、国际道路运输、危险货物运输、大型物件运输等车辆应当按照国家和自治区有关规定悬挂或者设置运输标志。客运经营车辆应当在车辆外部显著位置喷涂经营者名称和服务质量监督电话在车辆内粘贴票价表和服务质量承诺。
广西壮族自治区道路运输管理条例,,,,,第八条 道路运输经营者应当按照国家规定的技术标准、规范对道路运输车辆进行定期维护和检测。县级以上道路运输管理机构应当对道路运输车辆的维护和检测情况进行监督检查。
广西壮族自治区道路运输管理条例,,,,,第九条 道路运输经营者应当建立道路运输车辆的技术档案县级以上道路运输管理机构应当建立道路运输车辆的管理档案、客运货运驾驶员档案。道路运输车辆过户、转籍的其经营者应当向原许可机关申请办理变更手续并移交车辆技术档案。
广西壮族自治区道路运输管理条例,,,,,第十条 九座以下的客车不含轿车不得从事县与县之间的客运经营但毗邻县的毗邻乡镇之间的客运经营除外。
广西壮族自治区道路运输管理条例,,,,,第十一条 定线旅游客运按照班车客运管理非定线旅游客运按照包车客运管理。鼓励有条件的地方建立旅游汽车客运站或者调度中心对旅游汽车实行统一调度、统一结算管理。
广西壮族自治区道路运输管理条例,,,,,第十二条 出租汽车应当按照规定安装出租汽车标志灯、空车待租标志、计价器和消防、防护装置标明收费标准设置服务质量监督标志保持车辆卫生、整洁。
广西壮族自治区道路运输管理条例,,,,,第十三条 出租汽车应当按照乘客指定的目的地选择合理的线路行驶并按照计价器显示的金额结算运费。出租汽车载客后未经乘客同意不得招揽他人同乘。出租汽车不得异地经营客运空车待租不得无故拒载不得途中甩客。
广西壮族自治区道路运输管理条例,,,,,第十四条 县级以上人民政府下达的抢险、救灾、战备等紧急运输任务由同级交通运输主管部门组织实施。运输单位和个人必须服从统一调度保证按期完成。承担前款运输任务所发生的费用由县级以上人民政府给予适当补偿。
广西壮族自治区道路运输管理条例,,,,,第十五条 货运实行谁受理谁承运的原则。货主择优托运并与货运经营者签订运输合同实行合同责任运输。
广西壮族自治区道路运输管理条例,,,,,第十六条 货运经营者应当根据拥有车辆的车型和技术条件承运适合装载和运输的货物不得超限超载。鼓励货运经营者采用集装箱、封闭厢式车和多轴重型车运输。
广西壮族自治区道路运输管理条例,,,,,第十七条 运输具有爆炸、易燃、毒害、腐蚀、放射性等特性的危险货物运输经营者应当对危险货物的运输及其装卸、保管、储存等环节实行全程监控确保运输安全。
广西壮族自治区道路运输管理条例,,,,,第十八条 在自治区外注册的货运经营者从事起讫地均在本自治区的货运经营活动的应当到经营所在地县级以上道路运输管理机构备案并接受其管理。
广西壮族自治区道路运输管理条例,,,,,第十九条 鼓励道路运输经营者采用现代科学技术手段对运输车辆实施安全监控。
广西壮族自治区道路运输管理条例,,,,,第二十条 自治区交通运输主管部门在口岸设立的国际道路运输管理机构在口岸一线现场依法对出入境国际道路运输车辆进行监督检查与有关部门联合审验签章。
广西壮族自治区道路运输管理条例,,,,,第二十一条 国际道路运输经营者应当持国际道路运输经营许可证件及有关文件到外事、海关、边防检查等部门办理出入境手续。
广西壮族自治区道路运输管理条例,,,,,第二十二条 机动车驾驶员培训机构应当聘用符合国家规定条件的教练员从事机动车驾驶员培训教学工作。
广西壮族自治区道路运输管理条例,,,,,第二十三条 机动车驾驶员培训机构应当向培训结业的人员签发培训记录。培训记录包括培训学时、教练员签名、机动车驾驶员培训机构的准考意见和道路运输管理机构的审核意见等。
广西壮族自治区道路运输管理条例,,,,,第二十四条 机动车驾驶员培训机构应当在道路运输管理机构核准的场地进行基础、式样和场地道路训练并在公安机关指定的道路路线、时间进行实际道路驾驶训练。
广西壮族自治区道路运输管理条例,,,,,第二十五条 机动车驾驶员培训应当采用计算机网络管理系统、学时计时系统及其它先进科学技术手段保证培训质量。
广西壮族自治区道路运输管理条例,,,,,第二十六条 从事客运货运的机动车驾驶员应当按照有关规定考试合格。道路运输管理机构应当建立客运货运机动车驾驶员考核制度对其进行管理。
广西壮族自治区道路运输管理条例,,,,,第二十七条 运输站场和客运货运停车场的设置和建设应当符合道路运输站场布局规划。道路运输站场布局规划由站场所在地县级以上人民政府交通运输主管部门组织编制报本级人民政府和上一级人民政府交通运输主管部门批准后实施。
广西壮族自治区道路运输管理条例,,,,,第二十八条 从事道路运输车辆综合性能检测的机构应当具备下列条件定合格的检测设备、仪器
广西壮族自治区道路运输管理条例,,,,,第二十九条 道路运输车辆综合性能检测机构应当按照国家有关检测技术标准对客运货运汽车进行检测如实提供检测结果或者检测报告并对检测结果或者检测报告承担法律责任。
广西壮族自治区道路运输管理条例,,,,,第三十条 从事客运货运代理、运输信息服务经营的应当具备下列条件
广西壮族自治区道路运输管理条例,,,,,第三十一条 货运代理经营者应当将受理的货物交由具备经营资格的承运人承运。运输信息服务经营者应当提供真实、准确的信息。
广西壮族自治区道路运输管理条例,,,,,第三十二条 搬运装卸人员应当按照搬运装卸操作规程作业。搬运装卸的货物有特殊要求的必须按照货物包装上标明的要求作业。
广西壮族自治区道路运输管理条例,,,,,第三十三条 有下列情形之一的由原许可机关吊销经营许可或者收缴道路运输证、客运标志牌驾驶员从事道路运输经营的有关部门查处三次以上的经整改不合格的
广西壮族自治区道路运输管理条例,,,,,第三十四条 对违反本条例规定的行为不能当场处理的可以暂扣道路运输牌证并责令当事人限期接受处理。道路运输管理机构对没有道路运输证又无法当场提供其他有效证明的运输车辆实施暂扣的应当妥善保管不得使用不得收取或者变相收取保管费用。当事人应当在十五日内到指定的道路运输管理机构接受处理。当事人履行行政处罚决定或者接受其他处理后道路运输管理机构应当及时退还暂扣物品当事人逾期不履行行政处罚决定的道路运输管理机构可以申请人民法院强制执行。
广西壮族自治区道路运输管理条例,,,,,第三十五条 违反本条例规定未取得道路运输经营许可从事汽车客运货运经营、道路旅客运输站场经营的未按法律、法规规定进行备案从事道路货物运输站场经营、机动车维修经营、驾驶员培训业务的按照《中华人民共和国道路运输条例》的规定处罚除汽车之外的其他车辆无证经营客运货运情节较轻的可以减轻处罚。
广西壮族自治区道路运输管理条例,,,,,第三十六条 违反本条例规定有下列行为之一的由县级以上道路运输管理机构责令改正没收违法所得并处 500 元以上 5000 元以下的罚款情节严重的由原许可机关吊销其经营许可证经营活动的聘用不符合国家规定条件的人员担任教练员的或者不如实提供检测结果、检测报告的。
广西壮族自治区道路运输管理条例,,,,,第三十七条 违反本条例规定有下列行为之一的由县级以上道路运输管理机构责令改正没收违法所得并处 200 元以上 3000 元以下的罚款情节严重的由原许可机关吊销其经营许可手续的驶、不按照计价器显示的金额结算运费或者途中甩客的同意招揽他人同乘的承运人承运的
