文件名,编,分编,章,节,内容
济南市社会治安综合治理条例,,,第一章 总 则,,第一条 为了维护社会治安秩序和社会稳定保障改革开放和社会主义现代化建设的顺利进行根据《中华人民共和国宪法》、《全国人大常委会关于加强社会治安综合治理的决定》和《山东省社会治安综合治理的若干规定》等法律、法规结合本市实际制定本条例。
济南市社会治安综合治理条例,,,第一章 总 则,,第二条 本市行政区域内的机关、团体、企业事业单位及其他组织和公民都应当遵守本条例。
济南市社会治安综合治理条例,,,第一章 总 则,,第三条 社会治安综合治理的任务是动员和组织社会各方面力量运用政治、法律、行政、经济、文化、教育等手段惩治和预防违法犯罪维护社会治安秩序。
济南市社会治安综合治理条例,,,第一章 总 则,,第四条 社会治安综合治理应当坚持打击和防范并举治标和治本兼顾重在治本的方针。
济南市社会治安综合治理条例,,,第一章 总 则,,第五条 社会治安综合治理实行条块结合以块为主的属地管理体制。坚持谁主管谁负责的原则。各级人民政府应当把社会治安综合治理纳入社会发展的总体规划并负责组织实施。公安机关是社会治安工作的主管部门在社会治安综合治理工作中应当发挥骨干作用。各部门、各单位均负有维护社会治安的责任。
济南市社会治安综合治理条例,,,第二章 组织机构与职责,,第六条 市、县市、区应当设立社会治安综合治理委员会下设办公室负责日常工作。乡镇、街道办事处应当设立社会治安综合治理委员会下设办公室或者配备专职、兼职工作人员。机关、团体、企业事业单位和村居民委员会可以根据需要设立相应的社会治安综合治理组织或者配备专职、兼职工作人员。
济南市社会治安综合治理条例,,,第二章 组织机构与职责,,第七条 各级社会治安综合治理委员会的主要职责规章府的决定和部署根据本地区的情况作出相应安排并组织实施综合治理的各项任务办的事项。
济南市社会治安综合治理条例,,,第二章 组织机构与职责,,第八条 机关、团体、企业事业单位和村居民委员会在社会治安综合治理工作中的职责护内部安全社会治安综合治理活动。
济南市社会治安综合治理条例,,,第三章 打击与防范,,第九条 公安、检察、审判机关应当根据各自的职责依法打击各种违法犯罪活动严惩严重危害社会治安的刑事犯罪分子。政法各部门应当结合各自的职能积极参与社会治安综合治理。检察、审判机关对在办理案件中发现的社会治安隐患应当及时向有关单位提出司法建议。有关单位应当认真研究办理并且答复建议机关。公民应当履行宪法、法律规定的义务积极举报违法犯罪行为。公安、检察、审判机关对于公民的举报应当及时依法处理并保护举报人的安全。
济南市社会治安综合治理条例,,,第三章 打击与防范,,第十条 建立专群结合、城乡一体的防御机制提高发现、预防、控制犯罪的能力。民委员会应当根据需要建立群防群治队伍加强联防和巡逻守护维护治安秩序。公安机关负责对联防和巡逻守护人员的管理和业务指导或警卫制度健全防盗窃、防火灾、防破坏、防事故等防范措施预防各类刑事案件和治安灾害事故的发生需要建立保卫组织或者聘用保安人员维持好本单位、本区域的治安秩序院由本单位组织看护。混居区的楼院由产权所属单位负责解决防范设施居民委员会组织居民看护城市建设规划。在住宅设计建设中有关部门应当执行建设部、公安部《关于在住宅建筑设计中加强安全防范措施的暂行规定》调解、疏导和解决各类影响社会安定的矛盾和民间纠纷。
