文件名,编,分编,章,节,内容
罚款决定与罚款收缴分离实施办法,,,,,第一条 为了实施罚款决定与罚款收缴分离加强对罚款收缴活动的监督保证罚款及时上缴国库根据《中华人民共和国行政处罚法》以下简称行政处罚法的规定制定本办法。
罚款决定与罚款收缴分离实施办法,,,,,第二条 罚款的收取、缴纳及相关活动适用本办法。
罚款决定与罚款收缴分离实施办法,,,,,第三条 作出罚款决定的行政机关应当与收缴罚款的机构分离但是依照行政处罚法的规定可以当场收缴罚款的除外。
罚款决定与罚款收缴分离实施办法,,,,,第四条 罚款必须全部上缴国库任何行政机关、组织或者个人不得以任何形式截留、私分或者变相私分。行政机关执法所需经费的拨付按照国家有关规定执行。
罚款决定与罚款收缴分离实施办法,,,,,第五条 经中国人民银行批准有代理收付款项业务的商业银行、信用合作社以下简称代收机构可以开办代收罚款的业务。具体代收机构由县级以上地方人民政府组织本级财政部门、中国人民银行当地分支机构和依法具有行政处罚权的行政机关共同研究统一确定。海关、外汇管理等实行垂直领导的依法具有行政处罚权的行政机关作出罚款决定的具体代收机构由财政部、中国人民银行会同国务院有关部门确定。依法具有行政处罚权的国务院有关部门作出罚款决定的具体代收机构由财政部、中国人民银行确定。代收机构应当具备足够的代收网点以方便当事人缴纳罚款。
罚款决定与罚款收缴分离实施办法,,,,,第六条 行政机关应当依照本办法和国家有关规定同代收机构签订代收罚款协议。代收罚款协议应当包括下列事项自代收罚款协议签订之日起 15 日内行政机关应当将代收罚款协议报上一级行政机关和同级财政部门备案代收机构应当将代收罚款协议报中国人民银行或者其当地分支机构备案。
罚款决定与罚款收缴分离实施办法,,,,,第七条 行政机关作出罚款决定的行政处罚决定书应当载明代收机构的名称、地址和当事人应当缴纳罚款的数额、期限等并明确对当事人逾期缴纳罚款是否加处罚款。当事人应当按照行政处罚决定书确定的罚款数额、期限到指定的代收机构缴纳罚款。
罚款决定与罚款收缴分离实施办法,,,,,第八条 代收机构代收罚款应当向当事人出具罚款收据。罚款收据的格式和印制由财政部规定。
罚款决定与罚款收缴分离实施办法,,,,,第九条 当事人逾期缴纳罚款行政处罚决定书明确需要加处罚款的代收机构应当按照行政处罚决定书加收罚款。当事人对加收罚款有异议的应当先缴纳罚款和加收的罚款再依法向作出行政处罚决定的行政机关申请复议。
罚款决定与罚款收缴分离实施办法,,,,,第十条 代收机构应当按照代收罚款协议规定的方式、期限将当事人的姓名或者名称、缴纳罚款的数额、时间等情况书面告知作出行政处罚决定的行政机关。
罚款决定与罚款收缴分离实施办法,,,,,第十一条 代收机构应当按照行政处罚法和国家有关规定将代收的罚款直接上缴国库。
罚款决定与罚款收缴分离实施办法,,,,,第十二条 国库应当按照《中华人民共和国国家金库条例》的规定定期同财政部门和行政机关对账以保证收受的罚款和上缴国库的罚款数额一致。
罚款决定与罚款收缴分离实施办法,,,,,第十三条 代收机构应当在代收网点、营业时间、服务设施、缴款手续等方面为当事人缴纳罚款提供方便。
罚款决定与罚款收缴分离实施办法,,,,,第十四条 财政部门应当向代收机构支付手续费具体标准由财政部制定。
罚款决定与罚款收缴分离实施办法,,,,,第十五条 法律、法规授权的具有管理公共事务职能的组织和依法受委托的组织依法作出的罚款决定与罚款收缴适用本办法。
罚款决定与罚款收缴分离实施办法,,,,,第十六条 本办法由财政部会同中国人民银行组织实施。
罚款决定与罚款收缴分离实施办法,,,,,第十七条 本办法自 1998 年 1 月 1 日起施行。
