文件名,编,分编,章,节,内容
中华人民共和国进口计量器具监督管理办法,,,第一章 总则,,第一条 为加强进口计量器具的监督管理根据《中华人民共和国计量法》和《中华人民共和国计量法实施细则》的有关规定制定本办法。
中华人民共和国进口计量器具监督管理办法,,,第一章 总则,,第二条 任何单位和个人进口计量器具以及外商含外国制造商、经销商下同或其代理人在中国销售计量器具都必须遵守本办法。
中华人民共和国进口计量器具监督管理办法,,,第一章 总则,,第三条 进口计量器具的监督管理由国务院计量行政部门主管具体实施由国务院和地方有关部门分工负责。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第四条 凡进口或外商在中国境内销售列入本办法所附《中华人民共和国进口计量器具型式审查目录》内的计量器具的应向国务院计量行政部门申请办理型式批准。属进口的由外商申请型式批准。属外商在中国境内销售的由外商或其代理人申请型式批准。国务院计量行政部门可根据情况变化对《中华人民共和国进口计量器具型式审查目录》作个别调整。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第五条 外商或其代理人申请型式批准须向国务院计量行政部门递交型式批准申请书、计量器具样机照片和必要的技术资料。国务院计量行政部门应根据外商或其代理人递交的资料进行计量法制审查。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第六条 国务院计量行政部门接受申请后负责安排授权的技术机构进行定型鉴定并通知外商或其代理人向承担定型鉴定的技术机构提供样机和以下技术资料定型鉴定所需的样机由外商或其代理人无偿提供。海关凭国务院计量行政部门的保函验放并免收关税。样机经鉴定后退还申请人。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第七条 定型鉴定按鉴定大纲进行。鉴定大纲由承担鉴定的技术机构根据国务院计量行政部门发布的《计量器具定型鉴定技术规范》的要求制定。主要内容包括外观检查、计量性能考核以及安全性、环境适应性、可靠性和寿命试验等。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第八条 定型鉴定的结果由承担鉴定的技术机构报国务院计量行政部门审核。经审核合格的由国务院计量行政部门向申请人颁发《中华人民共和国进口计量器具型式批准证书》并准予在相应的计量器具和包装上使用中华人民共和国进口计量器具型式批准的标志和编号。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第九条 承担定型鉴定的技术机构及其工作人员对申请人提供的技术资料必须保密。
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第十条 有下列情况之一的经国务院计量行政部门同意可申请办理临时型式批准具体办法由国务院计量行政部门规定
中华人民共和国进口计量器具监督管理办法,,,第二章 进口计量器具的型式批准,,第十一条 外国制造的计量器具经我国型式批准后由国务院计量行政部门予以公布。
中华人民共和国进口计量器具监督管理办法,,,第三章 进口计量器具的审批,,第十二条 申请进口计量器具按国家关于进口商品的规定程序进行审批。负责审批的有关主管部门和归口审查部门应对申请进口《中华人民共和国依法管理的计量器具目录》内的计量器具进行法定计量单位的审查对申请进口本办法第四条规定的计量器具审查是否经过型式批准。经审查不合规定的审批部门不得批准进口外贸经营单位不得办理订货手续。海关对进口计量器具凭审批部门的批件验放。
中华人民共和国进口计量器具监督管理办法,,,第三章 进口计量器具的审批,,第十三条 因特殊需要申请进口非法定计量单位的计量器具和国务院禁止使用的其他计量器具须经省、自治区、直辖市人民政府计量行政部门批准。
中华人民共和国进口计量器具监督管理办法,,,第三章 进口计量器具的审批,,第十四条 申请进口非法定计量单位的计量器具和国务院禁止使用的其他计量器具的单位应向省、自治区、直辖市人民政府计量行政部门提供以下材料和文件
中华人民共和国进口计量器具监督管理办法,,,第四章 法律责任,,第十五条 违反本办法规定进口非法定计量单位的计量器具或国务院禁止使用的其他计量器具的按照《中华人民共和国计量法实施细则》第四十四条规定追究法律责任。
中华人民共和国进口计量器具监督管理办法,,,第四章 法律责任,,第十六条 违反本办法第四条规定进口或销售未经国务院计量行政部门型式批准的计量器具的计量行政部门有权封存其计量器具责令其补办型式批准手续并可处以相当于进口或销售额百分之三十以下的罚款。
中华人民共和国进口计量器具监督管理办法,,,第四章 法律责任,,第十七条 承担进口计量器具定型鉴定的技术机构违反本办法第九条规定的按照《中华人民共和国计量法实施细则》第五十八条规定追究法律责任。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第十八条 引进成套设备中配套的计量器具以及不以销售为目的的计量器具的监督管理按国家有关规定办理。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第十九条 与本办法有关的申请书、证书和标志式样由国务院计量行政部门统一制定。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第二十条 申请进口计量器具的型式批准和定型鉴定应按国家有关规定缴纳费用。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第二十一条 进口用于统一量值的标准物质的监督管理可参照本办法执行。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第二十二条 本办法由国务院计量行政部门负责解释。
中华人民共和国进口计量器具监督管理办法,,,第五章 附则,,第二十三条 本办法自发布之日起施行。附中华人民共和国进口计量器具型式审查目录1衡器含天平2传感器3声级计4三坐标测量机5表面粗糙度测量仪6大地测量仪器7热量计8流量计含水表、煤气表9压力计含血压计10温度计11数字电压表12场强计13心、脑电图仪机14有害气体、粉尘、水质污染监测仪15电离辐射防护仪16分光光度计含紫外、红外、可见光光度计17气相、液相色谱仪18温度、水分测量仪
