文件名,编,分编,章,节,内容
山东省实施《中华人民共和国矿山安全法》办法,,,第一章 总则,,第一条 为保障矿山生产安全防止矿山事故保护矿山职工人身安全促进采矿业的发展根据《中华人民共和国矿山安全法》以下简称《矿山安全法》的规定结合本省实际情况制定本办法。
山东省实施《中华人民共和国矿山安全法》办法,,,第一章 总则,,第二条 凡在本省行政区域内从事矿产资源开采活动的单位和个人必须遵守《矿山安全法》和本办法。
山东省实施《中华人民共和国矿山安全法》办法,,,第一章 总则,,第三条 从事矿产资源开采活动必须坚持安全第一、预防为主的方针正确处理安全与生产、安全与效益的关系。
山东省实施《中华人民共和国矿山安全法》办法,,,第一章 总则,,第四条 各级劳动行政主管部门对本行政区域内的矿山安全工作实施统一监督。各级劳动行政主管部门矿山安全监督机构和专职安全监督员应当依法履行矿山安全监督职责。县级以上人民政府管理矿山企业的主管部门对矿山安全工作进行管理。乡镇人民政府对本乡镇集体矿山企业和个体采矿业的安全生产负有管理责任。
山东省实施《中华人民共和国矿山安全法》办法,,,第一章 总则,,第五条 工会依法对矿山安全生产工作进行民主监督维护职工合法权益。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第六条 矿山建设项目包括新建、改建、扩建及技术改造工程下同的设计必须符合矿山安全规程和行业技术规范并按照有关规定编写安全卫生专篇。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第七条 矿山建设项目安全设施的设计、施工必须由具有设计、施工资格的单位承担。外省在本省的施工单位必须持资格认可证明到施工的当地劳动行政主管部门登记。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第八条 设计单位应当在设计审查 30 日前将矿山建设项目的设计和安全卫生专篇按规定报送劳动等有关部门审查。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第九条 施工单位必须按照批准的安全设施设计施工。竣工后由施工单位在 30 日内写出竣工验收申请报告报组织验收的部门并抄报劳动等有关部门。劳动行政主管部门在接到矿山建设项目竣工验收申请报告后 30 日内对安全设施完成情况进行检查并对安全设施的效果和有关设备的安全性能进行监测。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第十条 各级劳动行政主管部门按下列规定参加矿山建设项目的安全设施设计审查和竣工验收国家有关主管部门组织审查验收的项目由省劳动行政主管部门配合国家劳动行政主管部门参加省、市地有关主管部门组织审查验收的项目由省、市地同级劳动行政主管部门参加县市、区及其以下有关主管部门组织审查验收的项目由县市、区劳动行政主管部门参加。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第十一条 矿山大爆破必须按照国家有关规定编制专门设计和爆破说明书经市、地以上劳动行政主管部门、公安部门审查同意后按规定审批。
山东省实施《中华人民共和国矿山安全法》办法,,,第二章 矿山安全设施的设计审查与竣工验收,,第十二条 取得《采矿许可证》的集体矿山企业和个体采矿者应当按照批准的设计施工建设工程竣工经验收合格由劳动行政主管部门发给《安全生产合格证》后方可到工商行政主管部门领取营业执照进行生产经营。
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十三条 井下开采必须具有以下图纸资料
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十四条 矿山开采必须执行国家安全技术标准和安全规程制定并严格执行保证安全的作业规程和安全技术措施。
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十五条 矿山开采有下列情况之一的必须单独编制安全技术措施并报管理矿山企业的主管部门批准
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十六条 开采石油、天然气其井口、油罐、压力容器等必须有保证安全的设施并定期进行检查监测。
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十七条 矿山企业每年应当编制灾害和事故预防措施计划每季度检查计划的落实情况其预防措施计划和落实情况须报管理矿山企业的主管部门和当地劳动行政主管部门。
山东省实施《中华人民共和国矿山安全法》办法,,,第三章 矿山开采的安全管理,,第十八条 矿山企业必须建立、健全以下安全生产责任制度
