文件名,编,分编,章,节,内容
黑河市文明行为促进条例,,,第一章 总则,,第一条 为了培育和践行社会主义核心价值观引导和规范文明行为提升公民文明素养和社会文明程度根据有关法律、法规结合本市实际制定本条例。
黑河市文明行为促进条例,,,第一章 总则,,第二条 本条例适用于本市行政区域内的文明行为促进工作。本条例所称文明行为是指遵守宪法和法律、法规规定体现社会主义核心价值观符合社会主义道德要求维护公序良俗弘扬时代新风尚推动社会文明进步的行为。
黑河市文明行为促进条例,,,第一章 总则,,第三条 文明行为促进工作应当坚持法治与德治相结合遵循党委领导、政府实施、社会协同、公众参与的原则实现文明建设共建、共治、共享。
黑河市文明行为促进条例,,,第一章 总则,,第四条 市、县市、区精神文明建设指导委员会统筹推进本行政区域内的文明行为促进工作。市、县市、区精神文明建设指导委员会办公室具体负责本行政区域内文明行为促进工作的规划、指导、协调和督促检查。
黑河市文明行为促进条例,,,第一章 总则,,第五条 市、县市、区人民政府应当将文明行为促进工作纳入国民经济和社会发展规划所需经费列入本级财政预算推动文明行为促进工作与经济社会协调发展。
黑河市文明行为促进条例,,,第一章 总则,,第六条 发展改革、财政、公安、城市管理、住房和城乡建设、农业农村、交通运输、自然资源、文化广电和旅游、卫生健康、生态环境、教育、体育、工信科技、民政、商务、市场监督、司法行政、消防等部门应当按照各自职责做好文明行为促进工作。乡镇人民政府、街道办事处应当做好本辖区文明行为促进工作。村民委员会、居民委员会应当加强文明行为的宣传、教育和引导做好本辖区文明行为促进相关工作。
黑河市文明行为促进条例,,,第一章 总则,,第七条 文明行为促进工作是全社会的共同责任。国家机关、企事业单位、社会团体、其他组织和个人应当支持和积极参与文明行为促进工作。国家工作人员、人大代表、政协委员、教育工作者、先进模范人物、社会公众人物应当在文明行为促进工作中发挥表率作用。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第八条 公民应当热爱祖国践行社会主义核心价值观传承中华民族传统美德积极参与社会公德、职业道德、家庭美德和个人品德建设树立文明新风弘扬社会正气。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第九条 公民应当增强国防观念遵守相关法律、法规和外事纪律维护边境地区的社会秩序。公民应当弘扬拥军优属、拥政爱民的优良传统尊重、关爱军人及其家属。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十条 公民应当热爱家乡知晓家乡历史地域文化热情礼貌待客主动介绍民情风俗展示文明城市形象。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十一条 公民应当尊重少数民族风俗习惯、宗教信仰维护平等、团结、互助、和谐的社会主义民族关系。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十二条 鼓励开展文明城市、文明村镇、文明单位、文明家庭、文明校园等群众性精神文明创建活动。公民应当践行市民公约、村规民约、社区居民公约、行业守则、学生守则等行为规范。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十三条 鼓励公民参加志愿服务活动。鼓励和支持依法建立各类志愿服务组织开展多样性志愿服务活动。鼓励有关单位为开展志愿服务提供便利条件。
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十四条 鼓励下列文明行为等公益活动家庭的未成年子女等社会群体
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十五条 公民应当维护公共秩序遵守下列文明行为规范服从管理保持现场整洁制噪声不影响他人工作和生活噪声的方法招揽顾客
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十六条 公民应当维护公共卫生遵守下列文明行为规范保护冰雪景观不攀爬踩踏不污损破坏花木、采摘野菜和果实乱泼倒感冒等传染性呼吸道疾病时要佩戴口罩糖、塑料袋等废弃物近居民生活域进行露天烧烤的及时清理垃圾
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十七条 公民应当维护交通安全秩序遵守下列文明行为规范行走通过路口或者横过道路应当走人行横道有交通信号指示的按照信号指示通行不随意横穿道路、翻越交通护栏遇车辆礼让时要迅速安全通过安全驾驶礼让老、弱、病、残、孕以及携带婴幼儿的乘客人通过积水路段时减速慢行按照规定使用灯光和喇叭驶不进入人行道行驶行经人行横道时礼让行人军车、警车、消防车、救护车、工程救险车地点有序停放不在人行道、消防通道或者其他妨碍车辆和行人通行的地点任意停放碍其他车辆通行
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十八条 公民应当维护社区文明遵守下列文明行为规范合理安排时间控制噪声不影响邻里生活禽家畜、种植果蔬刻画、乱张贴动车充电
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第十九条 公民应当文明生活遵守下列行为规范油、气等资源适量点餐放
黑河市文明行为促进条例,,,第二章 规范与鼓励,,第二十条 公民应当维护网络安全和秩序文明上网不浏览、编造或者传播虚假、暴力、低俗淫秽信息以及损害他人合法权益的信息。
