文件名,编,分编,章,节,内容
天水市伏羲文化保护传承条例,,,第一章 总 则,,第一条 为了加强伏羲文化保护利用和传承发展弘扬中华优秀传统文化培育和践行社会主义核心价值观促进文化和旅游深度融合推动经济社会高质量发展根据《中华人民共和国文物保护法》《中华人民共和国非物质文化遗产法》等法律、法规结合本市实际制定本条例。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第二条 本市行政区域内伏羲文化的保护管理、传承利用等活动适用本条例。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第三条 本条例所称伏羲文化保护传承对象包括本市行政区域内的伏羲庙、卦台山等与伏羲相关的古建筑、古遗址及文物伏羲祭典有关的民俗、口头传说及其文字记录等非物质文化遗产。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第四条 伏羲文化保护传承应当坚持中国共产党的领导坚持以人民为中心坚持创造性转化、创新性发展贯彻保护为主、抢救第一、合理利用、传承发展的工作方针坚持统筹规划、科学保护坚持政府负责、部门协同、社会参与的原则。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第五条 市、县区人民政府应当加强对伏羲文化保护传承工作的领导对伏羲文化的调查、研究、宣传、教育、展演、展示和文物、资料的征集收购等活动予以经费保障。乡镇人民政府、街道办事处做好本辖区内伏羲文化保护传承工作。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第六条 市、县区人民政府文化和旅游主管部门负责本行政区域内伏羲文化保护传承工作。发展改革、财政、住建、公安、自然资源、教育、民族宗教、商务、新闻出版等部门在各自职责范围内做好伏羲文化保护传承工作。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第七条 市人民政府文化和旅游主管部门应当建立由文物保护、城乡规划、文化旅游、生态环境、法学研究等相关领域专家学者组成的伏羲文化保护传承专家委员会为伏羲文化保护传承、合理利用工作提供咨询、论证和专业指导。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第八条 市、县区人民政府及其相关部门应当加强对伏羲文化的宣传推介增强全社会对伏羲文化的保护意识。报刊、广播、电视、互联网等新闻媒体应当通过宣传报道、开设专栏、发布公益广告等方式宣传伏羲文化推动民族团结进步铸牢中华民族共同体意识。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第九条 任何组织和个人有权对损害伏羲文化的行为进行劝阻和举报。相关部门应当公布举报电话接受举报的部门应当及时查处。
天水市伏羲文化保护传承条例,,,第一章 总 则,,第十条 市、县区人民政府对在伏羲文化保护传承工作中做出突出贡献的组织和个人按照有关规定予以表彰、奖励。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十一条 市、县区人民政府文化和旅游主管部门应当会同有关部门编制伏羲文化保护传承专项规划并与黄河流域生态保护和高质量发展、华夏文明传承创新区建设等相衔接。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十二条 市、县区人民政府文化和旅游主管部门负责伏羲文化的调查认定、记录建档和编制保护名录等工作并建立数据库。除依法应当保密的外伏羲文化档案及相关数据信息应当公开便于公众查阅。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十三条 伏羲文化文物保护单位的保护范围、建设控制地带的划定、公布、建设管理等按照文物保护法律法规的规定执行。伏羲文化文物保护单位的标志说明应当包括文物保护单位的级别、名称、公布机关、公布日期、立标机关、立标日期等内容。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十四条 在伏羲文化文物保护单位的建设控制地带内进行工程建设应当确保建设规模、体量、风格、色调与伏羲文化文物保护单位历史风貌相协调不得破坏伏羲文化文物保护单位历史风貌。工程设计方案应当根据文物保护单位的级别经相应的文物行政部门同意后报城乡建设规划部门批准。对伏羲文化文物保护单位建设控制地带内已经存在的与其历史风貌不相协调的建筑物、构筑物应当依法逐步改造。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十五条 对危害伏羲文化文物保护单位安全、破坏伏羲文化文物保护单位历史风貌的建筑物、构筑物市、县区人民政府应当及时调查处理必要时对该建筑物、构筑物予以拆迁。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十六条 伏羲文化文物保护单位的修缮应当按照文物保护相关法律法规的规定审批、设计、施工。
天水市伏羲文化保护传承条例,,,第二章 保护管理,,第十七条 市、县区人民政府相关部门应当按照文物保护法律法规的规定对存在重大安全隐患的伏羲文化文物及时组织抢救性保护和修复。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第十八条 市、县区人民政府应当加强伏羲文化保护传承人才队伍建设健全人才培养、引进和使用机制。市、县区人民政府相关部门应当配备管理保护专门人员保障伏羲文化保护传承工作的正常开展。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第十九条 伏羲祭典非物质文化遗产项目保护单位、代表性传承人有权申请文化和旅游主管部门在经费、场所和公益交流等方面的支持和保障。伏羲祭典非物质文化遗产项目保护单位应当制定和实施项目保护传承计划收集项目实物、资料并进行登记、整理、建档保护项目相关的实物、资料和场所开展项目传承、展示、展演、研究等活动培养、推荐代表性传承人为项目传承及相关活动提供必要条件定期向主管部门报告项目保护实施情况并接受监督。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十条 图书馆、文化馆、博物馆、美术馆、科技馆、青少年活动中心等公共文化机构可以通过设立伏羲文化展厅、陈列室、宣传栏举办专题讲座等方式开展伏羲文化文物阐释、展示等活动传播伏羲文化并向社会开放。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十一条 市、县区人民政府应当建立伏羲功绩、祭典礼仪及伏羲文化研究等伏羲文化保护传承展示区搭建伏羲文化产业发展平台促进伏羲文化与文旅康养等产业融合发展。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十二条 市、县区人民政府应当制定文化和旅游发展规划以伏羲庙、卦台山等文化旅游景区为核心完善道路交通、通讯信息等旅游基础设施和公共服务设施培育和发掘伏羲文化旅游产业开发伏羲文化旅游线路加强伏羲文化数字化、旅游场景化建设打造伏羲文化旅游和节庆品牌。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十三条 公民、法人和其他组织不得以歪曲、贬损、丑化、亵渎等方式使用伏羲文化资源。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十四条 鼓励公民、法人和其他组织以捐赠、资助、志愿服务、技术支持等方式参与伏羲文化保护传承。社会各界的捐助资金实行专款专用并接受财政、审计、捐助人及社会监督。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十五条 市、县区人民政府及其相关部门应当加强对伏羲文化资源的搜集整理汇编和研究挖掘工作推动伏羲文化创新发展和国内外合作交流。鼓励支持公民、法人和其他组织开展伏羲文化学术研究、资料整理、翻译出版等工作阐释伏羲文化当代价值创作伏羲文化文学、影视、动漫、音乐、戏剧、美术及其他艺术作品研发伏羲文化创意产品促进伏羲文化保护传承。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十六条 鼓励支持伏羲祭典非物质文化遗产项目保护单位、代表性传承人、行业协会或者其他组织将符合条件的伏羲文化保护传承标志、标识或者艺术表现方法等申请专利、注册商标、申报地理标志、登记版权等。鼓励知识产权公共服务机构和法律服务机构依法为伏羲祭典非物质文化遗产项目保护单位、代表性传承人、行业协会或者其他组织提供专业指导、咨询、代理和信息服务。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十七条 鼓励支持各类学校将伏羲文化纳入特色教学实践活动。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十八条 鼓励支持公民、法人和其他组织在有效保护、合理利用伏羲文化资源的基础上开发伏羲文化产品、服务和旅游项目创新伏羲文化旅游发展模式。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第二十九条 伏羲祭典活动应当遵守国家相关规定体现民族复兴、祖国统一、爱国主义等价值追求通过海内外共祭活动增强中华民族的文化认同和情感认同。
天水市伏羲文化保护传承条例,,,第三章 传承利用,,第三十条 市、县区人民政府及其相关部门应当加强伏羲祭典活动的保障利用祭典开展多种形式的伏羲文化展示、展演、教育、宣传等活动提升伏羲文化的传播力、影响力。
天水市伏羲文化保护传承条例,,,第四章 法律责任,,第三十一条 国家机关及其工作人员在伏羲文化保护传承工作中玩忽职守、滥用职权、徇私舞弊的依法给予处分。构成犯罪的依法追究刑事责任。
天水市伏羲文化保护传承条例,,,第四章 法律责任,,第三十二条 违反本条例规定的行为法律、法规已有处罚规定的依照其规定执行。
天水市伏羲文化保护传承条例,,,第五章 附 则,,第三十三条 本条例自 2023 年 11 月 1 日起施行。
