文件名,编,分编,章,节,内容
山东省农业技术推广条例,,,第一章 总则,,第一条 为了加速农业科学技术的推广应用保护农业技术推广者和应用者的合法权益促进农业生产从传统农业向现代化农业的转变根据国家有关规定结合本省实际情况制定本条例。
山东省农业技术推广条例,,,第一章 总则,,第二条 本条例所称农业技术是指应用于农业的生产技术、农业生产资料监测与使用技术、农产品监测技术以及农业能源利用、环境保护技术。本条例所称农业技术推广是指把农业技术普及应用于生产实践中的一切活动。
山东省农业技术推广条例,,,第一章 总则,,第三条 凡在本省行政区域内从事农业技术推广和应用活动的单位和个人都必须遵守本条例。
山东省农业技术推广条例,,,第一章 总则,,第四条 农业技术推广应面向农村因地制宜服务于农业生产应讲求经济效益、社会效益和生态效益。
山东省农业技术推广条例,,,第一章 总则,,第五条 实行农科教结合加快新技术的推广应用。科研、教育主管部门应组织科研、教育单位把农业生产中需要解决的技术问题列为课题向农业技术推广部门提供研究成果培养人才结合科研、教学开展技术开发和推广工作。
山东省农业技术推广条例,,,第一章 总则,,第六条 省农业行政主管部门主管全省的农业技术推广工作。市地、县市、区农业行政主管部门主管本辖区内的农业技术推广工作。
山东省农业技术推广条例,,,第一章 总则,,第七条 各级人民政府加强对农业技术推广工作的领导制定政策措施协调各方关系稳定、壮大农业技术推广队伍保证推广工作的顺利开展。计划、财政、金融、税收、物资、商业、外贸、人事、物价、技术监督、工商、科技、教育等部门应在各自职责范围内积极支持农业技术推广工作。
山东省农业技术推广条例,,,第一章 总则,,第八条 鼓励、支持有关企事业单位、社会团体和科技人员到农村从事农业技术推广工作实行有偿服务保护其合法收入。
山东省农业技术推广条例,,,第二章 农业技术推广体系,,第九条 农业技术推广体系的主体由省、市地、县市、区的农业技术推广中心、乡镇农业技术推广综合服务站和村农业技术服务组队、科技示范户组成。
山东省农业技术推广条例,,,第二章 农业技术推广体系,,第十条 农业技术推广中心在同级农业行政主管部门的领导和上级农业技术推广中心的指导下开展工作。其主要职责是并组织实施工作经验指导推广服务工作广应用流
山东省农业技术推广条例,,,第二章 农业技术推广体系,,第十一条 乡镇农业技术推广综合服务站的主要职责是业务指导采取多种形式培训农民技术员、科技示范户
