文件名,编,分编,章,节,内容
济南市水资源管理条例,,,第一章 总 则,,第一条 为了加强水资源管理实现水资源的可持续利用促进水生态文明建设根据《中华人民共和国水法》《中华人民共和国黄河保护法》《地下水管理条例》《山东省水资源条例》等法律、法规结合本市实际制定本条例。
济南市水资源管理条例,,,第一章 总 则,,第二条 本条例适用于本市行政区域内水资源的开发、利用、节约、保护和管理。本条例所称水资源是指地表水、地下水。
济南市水资源管理条例,,,第一章 总 则,,第三条 水资源开发、利用、节约、保护和管理应当坚持以水定城、以水定地、以水定人、以水定产全面规划、统筹兼顾、科学配置、综合利用协调好生活、生产经营和生态环境用水。
济南市水资源管理条例,,,第一章 总 则,,第四条 市、区县人民政府应当将水资源的开发、利用、节约、保护和管理纳入国民经济和社会发展规划。
济南市水资源管理条例,,,第一章 总 则,,第五条 市、区县人民政府应当严格水资源管理实行用水总量控制、用水效率控制和水功能区限制纳污制度。
济南市水资源管理条例,,,第一章 总 则,,第六条 市水行政主管部门负责全市水资源的统一管理和监督工作。区县水行政主管部门按照规定权限负责本辖区内水资源的管理和监督。政府有关部门按照职责分工做好水资源管理工作。
济南市水资源管理条例,,,第一章 总 则,,第七条 市、区县人民政府应当加强宣传教育提高全社会保护水资源意识、节约用水意识推进节水型社会的建设。市、区县人民政府应当建立节约用水技术开发推广体系培育节约用水产业。
济南市水资源管理条例,,,第一章 总 则,,第八条 单位和个人有保护水资源、节约用水的义务。对浪费、破坏水资源的行为有权制止、举报。在保护水资源和节约用水等方面成绩显著的单位和个人由市、区县人民政府给予奖励。
济南市水资源管理条例,,,第二章 规划和开发利用,,第九条 市、区县水行政主管部门会同有关部门编制水资源综合规划报同级人民政府批准并报上一级水行政主管部门备案。公共供水、水资源保护、节约用水等专业规划由市、区县有关部门依法组织编制报同级人民政府批准。经批准的综合规划、专业规划未经法定程序不得擅自更改。
济南市水资源管理条例,,,第二章 规划和开发利用,,第十条 开发、利用水资源应当优先满足城乡居民生活用水保障基本生态用水统筹生产用水实行开源与节流并举优化配置地表水控制开采地下水科学利用非常规水。编制国民经济和社会发展规划、国土空间总体规划以及重大建设项目布局应当与当地水资源条件和防洪要求相适应并进行科学论证。对耗水量大、水污染严重的工业、农业、服务业等建设项目应当加以限制。
济南市水资源管理条例,,,第二章 规划和开发利用,,第十一条 市、区县人民政府应当统一规划、建设集雨工程采用集雨新技术开发利用雨水资源。市政排水管网应当实行雨污分流。城市广场、露天停车场、人行道等公共活动场所地面铺设应当采用有利于雨水渗透的建筑材料。城市道路隔离带和绿地建设应当有利于含蓄雨水。鼓励单位和个人建设集雨工程。
济南市水资源管理条例,,,第二章 规划和开发利用,,第十二条 市、区县水行政主管部门应当根据上一级水行政主管部门确定的水量分配指标和年度预测水资源可利用总量制定辖区内年度水资源配置方案对水资源实施统一调度。
济南市水资源管理条例,,,第二章 规划和开发利用,,第十三条 市、区县人民政府应当提高农业用水效率推广节水灌溉技术。工业企业应当采用先进技术、工艺和设备提高水的重复利用率。从事服务业的用水单位和个人应当采取节水措施对排放水进行综合利用。公共供水单位应当加强对公共供水管网的改造和维护防止管网漏失。
济南市水资源管理条例,,,第二章 规划和开发利用,,第十四条 景观用水、园林绿化、环境卫生、洗车业、建筑业等用水应当优先使用再生水等非常规水源。
济南市水资源管理条例,,,第三章 水资源保护,,第十五条 市、区县人民政府应当加强水源保护发展生态农业、生态林业保护自然植被维护湿地等自然环境防治水土流失涵养水源加强垃圾和污水处理设施建设防止水质污染改善水生态环境。
济南市水资源管理条例,,,第三章 水资源保护,,第十六条 禁止在水工程保护范围内从事爆破、打井、采石、取土等影响水工程运行和水工程安全的活动。禁止向河道、湖泊、水库、渠道等抛洒垃圾、排放废水、污水和其他污染物。禁止围湖造地擅自填埋或者围垦河道、湿地以及其他影响水库、河道功能的行为。
济南市水资源管理条例,,,第三章 水资源保护,,第十七条 生态环境主管部门应当会同水行政主管部门根据经济社会发展和保护地表水的需要拟定水功能区划报同级人民政府批准并报上一级生态环境主管部门和水行政主管部门备案后向社会公告。
济南市水资源管理条例,,,第三章 水资源保护,,第十八条 水功能区边界应当设置明显标志。任何单位和个人不得擅自移动、破坏水功能区标志。
济南市水资源管理条例,,,第三章 水资源保护,,第十九条 生态环境主管部门应当落实水功能区水质监测制度依法对辖区范围内水功能区排污行为实施统一监督管理。
济南市水资源管理条例,,,第三章 水资源保护,,第二十条 饮用水水源保护区的划定、保护和管理应当严格执行水污染防治法等法律、法规的规定确保饮用水安全。在饮用水水源保护区内禁止设置排污口原有排污口应当限期拆除。
济南市水资源管理条例,,,第三章 水资源保护,,第二十一条 建立饮用水水源地保护补偿机制具体办法由市人民政府制定。
济南市水资源管理条例,,,第三章 水资源保护,,第二十二条 在城市公共供水管网覆盖范围内禁止开凿新井原有自备水井应当由取用水单位或者个人按照有关技术标准予以封闭产权或者管理单位、个人无法确定的由当地人民政府组织封闭。政府推进的泉水直饮工程除外。
济南市水资源管理条例,,,第三章 水资源保护,,第二十三条 任何单位和个人不得向废井排放或者倾倒污水、垃圾、废渣等污染地下水的物质。对报废、闲置的深井原使用者应当按照规定采取封填处理措施防止污染地下水。
济南市水资源管理条例,,,第三章 水资源保护,,第二十四条 新建、扩建、改建工程项目因施工需疏干排水的建设单位应当制定施工降排水方案采取有效措施减少水资源浪费。相关职能部门应当对施工降排水方案执行情况进行监督管理并将施工降排水情况告知水行政主管部门。
济南市水资源管理条例,,,第三章 水资源保护,,第二十五条 地质勘探、开采矿藏、开发地热、开凿试验井进行排水时应当采取有效措施防止地面沉降、水源枯竭。
济南市水资源管理条例,,,第三章 水资源保护,,第二十六条 水行政主管部门应当会同有关部门制定并组织实施应对汛情、旱情、水源枯竭或者水源污染等情况的应急预案。
济南市水资源管理条例,,,第三章 水资源保护,,第二十七条 水行政主管部门和生态环境、自然资源和规划等部门应当按照职责分工建立健全水文水资源、水环境监测预警体系加强地表水和地下水的水量、水质和水位监测实现监测信息共享对重点区域实行地下水位预警管理。
济南市水资源管理条例,,,第四章 取水管理,,第二十八条 水资源管理依法实施取水许可和有偿使用制度。
济南市水资源管理条例,,,第四章 取水管理,,第二十九条 市、区县年度取用水总量不得超过本行政区域取用水总量控制指标。
济南市水资源管理条例,,,第四章 取水管理,,第三十条 直接从地表或者地下取水含开采矿泉水、地热水以及采用地下水制冷制热的单位或者个人应当依法向取水许可审批部门提出取水申请法律、法规规定不需要申请取水许可的除外。新建、改建、扩建建设项目直接从地表或者地下取水的应当进行建设项目水资源论证。
济南市水资源管理条例,,,第四章 取水管理,,第三十一条 取水许可审批部门应当在受理取水申请后 20日内作出决定。批准的签发申请批准文件不批准的书面说明原因。
