文件名,编,分编,章,节,内容
吐鲁番市婚丧事宜移风易俗规定,,,,,第一条 为铸牢中华民族共同体意识、培育和践行社会主义核心价值观倡导文明新风推进婚丧事宜移风易俗依据有关法律、法规结合本市实际制定本规定。
吐鲁番市婚丧事宜移风易俗规定,,,,,第二条 本规定适用于本市行政区域内婚丧事宜移风易俗工作。
吐鲁番市婚丧事宜移风易俗规定,,,,,第三条 市、区县人民政府统筹推进婚丧事宜移风易俗工作研究解决婚丧事宜移风易俗工作中的重大问题。乡镇人民政府街道办事处负责本区域内婚丧事宜移风易俗工作的组织实施、督导检查和宣传教育等工作并指导所辖村村社区应当依法将移风易俗纳入村规民约居民公约运用积分制管理等模式弘扬文明新风开展邻里互助对不良习俗进行监督劝诫宣传引导村居民崇德向善践行社会主义核心价值观。
吐鲁番市婚丧事宜移风易俗规定,,,,,第四条 市、区县民政主管部门负责婚丧事宜移风易俗工作的指导、监督等工作。市、区县宣传、社会工作、农业农村、民族宗教、市场监管等主管部门应当按照各自职责加强协作配合共同做好婚丧事宜移风易俗相关工作。
吐鲁番市婚丧事宜移风易俗规定,,,,,第五条 工会、共青团、妇联等人民团体应当发挥自身优势组织开展婚丧事宜移风易俗主题实践活动。国家机关、企业事业单位、社会团体和组织应当积极做好本部门、本单位、本团体、本行业的婚丧事宜移风易俗工作。
吐鲁番市婚丧事宜移风易俗规定,,,,,第六条 广播、电视、报刊、网络等新闻媒体应当采用通俗易懂、群众喜闻乐见的方式开展移风易俗法律法规及政策宣传教育、先进事迹宣传报道、舆论监督等工作营造全社会支持、全民积极参与移风易俗的良好氛围。
吐鲁番市婚丧事宜移风易俗规定,,,,,第七条 国家公职人员含退休人员应当在婚丧事宜移风易俗中发挥表率作用并遵守公职人员相关规定。鼓励公民、法人和非法人组织积极参与婚丧事宜移风易俗志愿服务活动。
吐鲁番市婚丧事宜移风易俗规定,,,,,第八条 民政部门应当对领取结婚证的公民现场进行移风易俗、婚事新办宣传教育引导公民婚事新办抵制高价彩礼、奢华婚礼。倡导不要彩礼、不要嫁妆和自创家业的新型婚恋观倡导婚前健康检查倡导集体婚礼、公益婚礼、旅行婚礼等新形式婚仪从简、婚宴从俭订婚不操办。反对宣扬低俗婚恋观反对大操大办、攀比礼金反对恶俗婚闹。
吐鲁番市婚丧事宜移风易俗规定,,,,,第九条 推行丧事简办反对丧期冗长、封建迷信等丧事行为。倡导节地生态集中安葬禁止散埋乱葬禁止修建活人墓、豪华墓。尊重各民族的丧葬习俗自愿改革丧葬习俗的他人不得干涉。
吐鲁番市婚丧事宜移风易俗规定,,,,,第十条 殡葬服务机构、殡仪服务人员应当宣传绿色、节约、文明殡葬理念倡导、推广新型环保丧葬用品。
吐鲁番市婚丧事宜移风易俗规定,,,,,第十一条 民政等有关部门应当合理划定允许实施祭扫活动区域引导群众在传统祭日规范开展祭扫活动。提倡献花、网络祭扫、家庭追思等文明祭扫方式。
吐鲁番市婚丧事宜移风易俗规定,,,,,第十二条 本规定自 2025 年 3 月 1 日起施行。
