文件名,编,分编,章,节,内容
甘南藏族自治州保护野生动物若干规定,,,,,第一条 根据《中华人民共和国野生动物保护法》、《甘肃省实施野生动物保护法办法》及《甘南藏族自治州自治条例》的有关规定结合自治州实际制定本规定。
甘南藏族自治州保护野生动物若干规定,,,,,第二条 在自治州境内从事野生动物的保护管理、驯养繁殖、开发利用活动必须遵守保护野生动物的法律法规和本规定。
甘南藏族自治州保护野生动物若干规定,,,,,第三条 本规定保护的野生动物是指水生野生动物。的或者有重要经济、科学研究价值的陆生野生动物。
甘南藏族自治州保护野生动物若干规定,,,,,第四条 自治州、县人民政府林业行政主管部门负责本行政区域内陆生野生动物保护管理工作。自治州、县人民政府畜牧行政主管部门负责本行政区域内水生野生动物的保护管理工作。自然保护区、国营林场、牧场、渔场应在当地人民政府的统一领导下负责所辖区域内的野生动物保护工作。乡镇人民政府要组织群众依法制定和检查落实保护野生动物的具体措施保护野生动物资源。
甘南藏族自治州保护野生动物若干规定,,,,,第五条 自治州、县野生动物保护管理机构的职责野生动物资源保护发展规划、制定和调整地方重点保护野生动物名录提供依据。查处违法行为。
甘南藏族自治州保护野生动物若干规定,,,,,第六条 自治州行政区域内重点禁猎区由州人民政府划定公布。
甘南藏族自治州保护野生动物若干规定,,,,,第七条 每年 3 月至 10 月为禁猎期11 月至次年 2 月可以持证猎捕非禁猎的野生动物。
甘南藏族自治州保护野生动物若干规定,,,,,第八条 自治州、县人民政府定期组织野生动物行政主管部门、司法行政部门和新闻单位开展对野生动物保护的宣传教育提高公民保护野生动物的意识和法制观念。
甘南藏族自治州保护野生动物若干规定,,,,,第九条 自治州、县人民政府应保护和发展森林、草原资源采取生物和工程技术措施依法保护和改善野生动物生存栖息环境保护和发展自治州行政区域内的野生动物资源。禁止任何单位和个人在自然保护区、禁猎区和禁猎期内猎捕或进行其他妨碍野生动物生息繁衍的活动。如需要对野生动物分布集中的天然林适当抚育间伐或择伐应在野生动物行政主管部门的审查监督下进行。
甘南藏族自治州保护野生动物若干规定,,,,,第十条 禁止任何单位和个人非法猎捕、杀害国家重点保护野生动物。禁止拣拾或毁坏重点保护野生动物的蛋卵。禁止非法出售、收购重点保护野生动物及其产品。
甘南藏族自治州保护野生动物若干规定,,,,,第十一条 禁止使用军用武器、炸药、毒药、火攻、地弓、地枪、陷阱、吊杆、铁夹、钢铁丝套等破坏野生动物资源的工具和方法进行狩猎。
甘南藏族自治州保护野生动物若干规定,,,,,第十二条 自治州鼓励单位和个人开展野生动物的驯养繁殖和科学研究维护驯养繁殖野生动物的单位和个人的合法权益。驯养繁殖野生动物的单位和个人必须向自治州野生动物行政主管部门提出书面申请并填写《国家重点保护野生动物驯养繁殖许可证申请表》凡驯养繁殖国家一级、二级保护野生动物的分别由国务院和省野生动物行政主管部门审批驯养繁殖省、自治州重点保护野生动物的由自治州野生动物行政主管部门审批。
甘南藏族自治州保护野生动物若干规定,,,,,第十三条 猎捕非重点保护野生动物的必须向县级以上人民政府的野生动物保护行政主管部门申请办理狩猎证。狩猎证每年年底审核一次。持枪狩猎的必须出具县级以上公安机关核发的持枪证。猎捕非重点保护陆生野生动物的应严格按狩猎证规定的种类、数量、地点、期限进行狩猎。经县级以上野生动物行政主管部门批准依法经营利用野生动物及其产品的应交纳野生动物资源保护管理费。
甘南藏族自治州保护野生动物若干规定,,,,,第十四条 违反《中华人民共和国野生动物保护法》、《甘肃省实施野生动物保护法办法》和本规定依法给予行政处罚构成犯罪的依法追究刑事责任。
甘南藏族自治州保护野生动物若干规定,,,,,第十五条 野生动物行政主管部门和有关部门的工作人员在执行公务时应严格依法办事。对滥用职权、徇私舞弊、玩忽职守的由其所在单位和上级主管部门给予行政处分构成犯罪的依法追究刑事责任。
甘南藏族自治州保护野生动物若干规定,,,,,第十六条 本规定执行中的具体应用问题由自治州人民政府野生动物行政主管部门负责解释。
甘南藏族自治州保护野生动物若干规定,,,,,第十七条 本规定自公布之日起施行。
