文件名,编,分编,章,节,内容
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第一条 为维护社会稳定遏制宗教极端思想渗透保障各族群众正常生产生活秩序传承中华文化和优良传统依据有关法律、法规结合本市实际制定本规定。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第二条 本市公共场所禁止穿戴蒙面罩袍。在公共场所穿戴其他宣扬宗教极端思想的服饰、佩戴或者使用徽章、器物、纪念品和标识、标志的适用本规定。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第三条 本市行政区域内公民、法人和其他组织应遵守本规定。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第四条 本市公共场所禁止穿戴蒙面罩袍的管理工作实行统一管理教育引导依法处罚的原则。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第五条 本规定所指公共场所
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第六条 本规定由市、区、县人民政府负责组织实施。公安机关是本市公共场所禁止穿戴蒙面罩袍管理工作的主管部门。民宗、工商、质监、文化、教育、妇联、工会、共青团等部门和宗教团体按照各自职责做好管理、宣传、执行工作。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第七条 街道办事处管委会、乡镇人民政府应当以社区和村委会为单位做好公共场所禁止穿戴蒙面罩袍的管理工作社区居民委员会、村民委员会做好宣传和说服教育工作。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第八条 公共场所的经营、管理单位应当履行下列职责进行引导说服劝其主动终止行为拒不改正的应当及时向公安机关报告。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第九条 公民、法人和其他组织应对违反本规定的行为向公安机关举报。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第十条 违反本规定在公共场所穿戴蒙面罩袍的由公安机关依据法律法规予以处罚构成犯罪的依法追究刑事责任。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第十一条 公共场所的经营、管理单位违反本规定由公安机关给予警告、责令限期改正逾期不改正的处以 2000 元以上 5000 元以下罚款。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第十二条 公共场所的管理工作人员应遵纪守法、秉公执法对工作消极懈怠的由主管部门给予处理。
乌鲁木齐市公共场所禁止穿戴蒙面罩袍的规定,,,,,第十三条 本规定自 2015 年 2 月 1 日起施行。
