文件名,编,分编,章,节,内容
河北省村集体财务管理条例,,,第一章 总 则,,第一条 为加强村集体财务管理巩固壮大集体经济促进农村经济持续、快速、健康发展根据国家有关法律、法规的规定结合本省实际制定本条例。
河北省村集体财务管理条例,,,第一章 总 则,,第二条 本条例适用于本省行政区域内村集体经济组织或者村民委员会的财务管理。
河北省村集体财务管理条例,,,第一章 总 则,,第三条 村集体财务管理应当遵守有关法律、法规坚持民主管理、勤俭办事的原则实行计划管理加强财务监督。
河北省村集体财务管理条例,,,第一章 总 则,,第四条 村集体财务管理的主要任务是制定财务计划进行经济核算建立健全财务管理制度管好用好集体资金和资产指导、监督所属企业、事业单位的财务活动做好收益分配工作。
河北省村集体财务管理条例,,,第一章 总 则,,第五条 县级以上人民政府农业行政主管部门和乡级人民政府主管本行政区域内的村集体财务管理工作。
河北省村集体财务管理条例,,,第一章 总 则,,第六条 农村经济经营管理机构以下简称农经管理机构是县级以上人民政府农业行政主管部门和乡级人民政府管理村集体财务的具体执行机构其职责是职称评定和任职资格审查授予的其他职责。
河北省村集体财务管理条例,,,第一章 总 则,,第七条 各级人民政府财政部门对村集体财务工作进行指导和监督审计等有关部门和金融机构依照有关的法律、法规按照各自的职责做好与村集体财务管理有关的工作。
河北省村集体财务管理条例,,,第一章 总 则,,第八条 认真执行本条例忠于职守做出显著成绩的单位和个人由乡级以上人民政府给予表彰或者奖励。
河北省村集体财务管理条例,,,第二章 财务计划管理,,第九条 村集体经济组织或者村民委员会应当每年编制财务计划。财务计划主要包括年度财务收支计划、生产经营计划、基本建设计划、固定资产购置计划、收益分配计划等。
河北省村集体财务管理条例,,,第二章 财务计划管理,,第十条 村集体经济组织或者村民委员会编制财务计划应当执行国家有关规定坚持因地制宜、统筹安排、量入为出、留有余地的原则。
河北省村集体财务管理条例,,,第二章 财务计划管理,,第十一条 财务计划应当经乡农经管理机构审查村集体经济组织成员会议或者其代表会议、村民会议或者其代表会议通过。年度财务计划需要作部分变更时按前款规定的程序办理。
河北省村集体财务管理条例,,,第三章 资金管理,,第十二条 村集体经济组织或者村民委员会应当按照法律、法规的规定和本村实际情况组织收入。其资金来源主要有
河北省村集体财务管理条例,,,第三章 资金管理,,第十三条 村集体经济组织或者村民委员会的财务应当实行帐、款分管不得公款私存不得设小金库不得坐支现金非出纳人员不得保管现金。
河北省村集体财务管理条例,,,第三章 资金管理,,第十四条 村集体经济组织或者村民委员会的各项收款必须由财会人员经办并使用统一规定的收款凭证不得使用白条收款严禁无据收款。
河北省村集体财务管理条例,,,第三章 资金管理,,第十五条 村集体经济组织或者村民委员会的资金可以在自愿的原则下实行村有乡存由乡农经管理机构代管所有权、使用权不变任何单位和个人不得侵占和挪用代管资金。乡农经管理机构对代管的资金可以在金融机构专户储存并保证及时支付。村留有一定数额的备用现金其数额由乡农经管理机构根据有关规定和各村实际情况确定。
河北省村集体财务管理条例,,,第三章 资金管理,,第十六条 村集体经济组织或者村民委员会应当建立健全财务开支审批制度严格审批手续各项开支由主管财务的负责人按制度审批。
河北省村集体财务管理条例,,,第三章 资金管理,,第十七条 村集体经济组织或者村民委员会支出现金应当取得真实、合法的原始凭证手续不完备的开支不得付款。
河北省村集体财务管理条例,,,第三章 资金管理,,第十八条 村集体经济组织或者村民委员会应当加强对存入银行款项的帐目管理。支票、存折和印鉴应当由会计员、出纳员分别保管。会计员应当定期与开户银行核对帐目出纳员按月填写现金、存款交接单。
河北省村集体财务管理条例,,,第三章 资金管理,,第十九条 村集体经济组织或者村民委员会的资金、有价证券应当详细记载并纳入会计帐内核算由出纳员保管或者委托银行代管其他人员不得存放。未经村集体经济组织成员会议或者其代表会议、村民会议或者其代表会议决定任何人员不得擅自用村集体所有的资金、有价证券为个人或者外单位担保、抵押。
河北省村集体财务管理条例,,,第三章 资金管理,,第二十条 村集体经济组织或者村民委员会对各种应付款项应当按期支付对各种欠款应当按期收回逾期欠款有合同约定的从合同约定无合同约定的可以根据实际情况收取资金占用费。对无法收回的欠款由村集体经济组织或者村民委员会提出处理意见经乡农经管理机构审查村集体经济组织成员会议或者其代表会议、村民会议或者其代表会议通过后进行帐务处理。
河北省村集体财务管理条例,,,第四章 固定资产和产品物资管理,,第二十一条 村集体所有的房屋、建筑物、机器、设备、工具、器具、大牲畜、林木、农业基本建设设施及其他劳动资料、文化设施、公益福利设施单位价值三百元以上、使用期限一年以上的为固定资产。主要生产工具和设备单位价值虽然低于上述规定的标准但使用年限在一年以上的也可列为固定资产。村集体所有的农工副产品、半成品、种子、化肥、农药、燃料、原材料、机械零配件和未列入固定资产的低值易耗品为产品物资。
河北省村集体财务管理条例,,,第四章 固定资产和产品物资管理,,第二十二条 禁止任何单位和个人哄抢、破坏、侵吞、私分或者非法查封、扣押、冻结、没收村集体所有的固定资产和产品物资。未经村集体经济组织成员会议或者其代表会议、村民会议或者其代表会议决定任何人员不得擅自用集体所有的固定资产和产品物资为个人或者外单位担保、抵押。
