文件名,编,分编,章,节,内容
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第一条 为了规范市人民代表大会及其常务委员会立法程序健全地方立法制度提高立法质量发挥立法的引领和推动作用根据《中华人民共和国立法法》等有关法律、法规结合本市实际制定本规则。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第二条 市人民代表大会及其常务委员会制定、修改、废止、解释地方性法规及其相关活动适用本规则。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第三条 市人民代表大会及其常务委员会制定地方性法规应当遵循下列原则泽东思想、邓小平理论、三个代表重要思想、科学发展观、习近平新时代中国特色社会主义思想为指导贯彻党的路线方针政策循法定权限和程序不与宪法、法律、行政法规和省地方性法规相抵触保障人民通过多种途径参与立法活动尊重和保障人权保障和促进社会公平正义规定公民、法人和其他组织的权利与义务、国家机关的权力与责任。具体具有针对性和可执行性对上位法已经明确的内容一般不作重复性规定。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第四条 市人民代表大会及其常务委员会根据法律的授权与实际需要在同宪法、法律、行政法规和省地方性法规不相抵触的前提下对城乡建设与管理、生态文明建设、历史文化保护、基层治理等方面的下列事项制定地方性法规根据本市实际情况具体作出规定的事项市实际先行制定地方性法规的事项规定本市重大事项的地方性法规应当由市人民代表大会制定。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第五条 市人民代表大会及其常务委员会加强对立法工作的组织协调发挥在立法工作中的主导作用。市人民代表大会及其常务委员会根据区域协调发展的需要可以会同有关市州人民代表大会及其常务委员会建立区域协同立法工作机制协同制定地方性法规在本行政区域或者有关区域内实施。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第六条 市人民代表大会常务委员会根据实际需要设立基层立法联系点、聘请立法顾问等深入听取基层群众和有关方面对法律、法规草案和立法工作的意见。
定西市人民代表大会及其常务委员会立法程序规则,,,第一章 总 则,,第七条 地方立法所需经费由本级财政保障。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第八条 市人民代表大会常务委员会定期在全市范围内公开征集立法项目建议。国家机关、企业事业单位、其他组织以及公民均可以提出立法项目建议。提出立法项目建议时应当送交立法项目建议书。建议书应当明确立法的必要性、可行性、立法依据、需要立法解决的主要问题和拟采取的对策措施。公民个人提出的立法建议可以只写明需要立法解决的主要问题和初步意见建议。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第九条 市人民代表大会常务委员会建立立法项目库。市人民代表大会常务委员会法制工作机构对征集的立法项目建议应当认真研究、广泛征求意见、科学论证评估根据本市经济社会发展和民主法治建设的需要确定立法项目经市人民代表大会常务委员会主任会议决定后纳入立法项目库。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十条 市人民代表大会常务委员会法制工作机构负责编制立法规划和年度立法计划立法规划、年度立法计划的项目应当从立法项目库筛选。年度立法计划在正式确定前应当与省人民代表大会常务委员会法制工作机构和有关工作机构沟通并征求意见。年度立法计划正式确定后应当送省人民代表大会常务委员会法制工作机构和有关工作机构备案。年度立法计划由市人民代表大会常务委员会主任会议通过后向社会公布。市人民代表大会常务委员会有关工作机构按照要求督促落实。立法规划和年度立法计划在实施中需要调整的由市人民代表大会常务委员会主任会议决定。市人民政府的年度立法计划项目应当与市人民代表大会常务委员会的立法规划、年度立法计划相衔接。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十一条 市人民代表大会专门委员会、常务委员会工作机构可以组织法规草案的调研活动也可以参加市人民政府或者有关单位组织的调研活动。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十二条 起草法规草案应当听取各方面意见听取意见可以采取座谈会、论证会、听证会、书面询问等形式。法规草案涉及行政许可、行政收费、行政处罚、行政强制等设定以及关系社会公众切身利益等内容的起草单位应当依法采取听证会、论证会等形式听取意见。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十三条 市人民代表大会专门委员会、常务委员会工作机构应当提前参与有关方面的法规草案起草工作重要法规草案可以由市人民代表大会有关的专门委员会或者常务委员会有关工作机构组织起草。专业性较强的法规草案可以吸收相关领域的专家参与起草工作或者委托有关专家、教学科研单位、社会组织起草。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十四条 起草的地方性法规草案文本应当采取条旨和条文说明相结合的方式。条旨应当集中概括本条主要内容。条文说明应当对重点、难点条款的依据和理由进行说明、注释。采取修正、修订方式修改地方性法规的应当提交修改前后对照文本。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十五条 起草的法规草案说明应当包括下列事项其他重大问题的协调处理情况制以及涉及社会公众切身利益等内容的应当具体说明依法举行听证会、论证会或者其他公开方式征求意见和意见采纳情况要问题。
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十六条 起草法规草案的部门应当提供必要的立法参考资料主要包括
定西市人民代表大会及其常务委员会立法程序规则,,,第二章 立法准备,,第十七条 法规草案起草任务完成后起草单位应当将法规草案送审稿、说明和参考资料分别送市人民代表大会常务委员会有关工作机构和法制工作机构征求意见。对不符合本条例第十四条、第十五条、第十六条规定的常务委员会有关工作机构和法制工作机构可以要求起草单位进行修改、补充和完善。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第十八条 市人民代表大会主席团可以向市人民代表大会提出法规案由市人民代表大会会议审议。市人民代表大会常务委员会、市人民政府、市人民代表大会专门委员会可以向市人民代表大会提出法规案由大会主席团决定是否列入会议议程。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第十九条 一个代表团或者十名以上的代表联名可以向市人民代表大会提出法规案由大会主席团决定是否列入会议议程或者先交市人民代表大会有关的专门委员会审议提出是否列入会议议程的意见再决定是否列入会议议程。市人民代表大会专门委员会审议时可以邀请提案人列席会议发表意见。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十条 向市人民代表大会提出的法规案在市人民代表大会闭会期间可以先向市人民代表大会常务委员会提出经市人民代表大会常务委员会依照本规则第四章规定的有关程序审议后决定提请市人民代表大会审议由市人民代表大会常务委员会向大会全体会议作说明或者由提案人向大会全体会议作说明。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十一条 市人民代表大会常务委员会决定提请市人民代表大会会议审议的法规案应当在会议举行前将法规草案文本送交代表。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十二条 列入市人民代表大会会议议程的法规案大会全体会议听取提案人说明后由各代表团进行审议。各代表团审议法规案时提案人应当派人听取意见回答询问。各代表团审议法规案时根据代表团的要求有关机关、组织应当派人介绍情况。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十三条 在各代表团审议法规案的同时由市人民代表大会有关的专门委员会进行审议向大会主席团提出书面审议意见并印发会议。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十四条 列入市人民代表大会会议议程的法规案由市人民代表大会法制委员会根据各代表团和有关的专门委员会的审议意见对法规案进行统一审议向大会主席团提出审议结果报告和法规草案修改稿对重要的不同意见应当在审议结果报告中予以说明经大会主席团会议审议通过后印发会议。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十五条 列入市人民代表大会会议议程的法规案必要时大会主席团常务主席可以召开各代表团团长会议就法规案中的重大问题听取各代表团的审议意见并进行讨论将讨论的情况和意见向大会主席团报告。市人民代表大会主席团常务主席也可以就法规案中的重大的专门性问题召集代表团推选的有关代表进行讨论并将讨论的情况和意见向大会主席团报告。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十六条 列入市人民代表大会会议议程的法规案在交付表决前提案人要求撤回的应当说明理由经大会主席团同意并向大会报告对该法规案的审议即行终止。
定西市人民代表大会及其常务委员会立法程序规则,,,第三章 市人民代表大会制定地方性法规程序,,第二十七条 法规案在审议中有重大问题需要进一步研究的经市人民代表大会主席团提出由大会全体会议决定可以授权市人民代表大会常务委员会根据代表的意见进一步审议作出决定并将决定情况向市人民代表大会下次会议报告也可以授权市人民代表大会常务委员会根据代表的意见进一步审议提出修改方案提请市人民代表大会下次会议审议。
