文件名,编,分编,章,节,内容
中国人民解放军军官军衔条例,,,第一章 总则,,第一条 根据《中华人民共和国宪法》和《中华人民共和国兵役法》的有关规定制定本条例。
中国人民解放军军官军衔条例,,,第一章 总则,,第二条 为加强中国人民解放军的革命化、现代化、正规化建设有利于军队的指挥和管理增强军官的责任心和荣誉感实行军官军衔制度。
中国人民解放军军官军衔条例,,,第一章 总则,,第三条 军官军衔是区分军官等级、表明军官身份的称号、标志和国家给予军官的荣誉。
中国人民解放军军官军衔条例,,,第一章 总则,,第四条 军官军衔按照军官的服役性质分为现役军官军衔和预备役军官军衔。
中国人民解放军军官军衔条例,,,第一章 总则,,第五条 军衔高的军官对军衔低的军官军衔高的为上级。当军衔高的军官在职务上隶属于军衔低的军官时职务高的为上级。
中国人民解放军军官军衔条例,,,第一章 总则,,第六条 现役军官转入预备役的在其军衔前冠以预备役。现役军官退役的其军衔予以保留在其军衔前冠以退役。
中国人民解放军军官军衔条例,,,第二章 现役军官军衔等级的设置,,第七条 军官军衔设下列三等十级
中国人民解放军军官军衔条例,,,第二章 现役军官军衔等级的设置,,第八条 军官军衔依照下列规定区分上校、中校、少校上尉、中尉、少尉。海军、空军军官在军衔前分别冠以海军、空军。校上尉、中尉、少尉。在军衔前冠以专业技术。
中国人民解放军军官军衔条例,,,第三章 现役军官职务等级编制军衔,,第九条 人民解放军实行军官职务等级编制军衔。
中国人民解放军军官军衔条例,,,第三章 现役军官职务等级编制军衔,,第十条 中华人民共和国中央军事委员会领导全国武装力量。中央军事委员会实行主席负责制。中央军事委员会主席不授予军衔。中央军事委员会副主席的职务等级编制军衔为上将。中央军事委员会委员的职务等级编制军衔为上将。
中国人民解放军军官军衔条例,,,第三章 现役军官职务等级编制军衔,,第十一条 军事、政治、后勤军官实行下列职务等级编制军衔人民解放军总参谋长、总政治部主任上将正大军区职上将、中将副大军区职中将、少将正军职少将、中将副军职少将、大校正师职大校、少将副师职正旅职上校、大校正团职副旅职上校、中校副团职中校、少校正营职少校、中校副营职上尉、少校正连职上尉、中尉副连职中尉、上尉排职少尉、中尉。
中国人民解放军军官军衔条例,,,第三章 现役军官职务等级编制军衔,,第十二条 专业技术军官实行下列职务等级编制军衔高级专业技术职务中将至少将中级专业技术职务大校至上尉初级专业技术职务中校至少尉。
中国人民解放军军官军衔条例,,,第四章 现役军官军衔的首次授予,,第十三条 军官军衔按照军官职务等级编制军衔授予。
中国人民解放军军官军衔条例,,,第四章 现役军官军衔的首次授予,,第十四条 授予军官军衔以军官所任职务、德才表现、工作实绩、对革命事业的贡献和在军队中服役的经历为依据。
中国人民解放军军官军衔条例,,,第四章 现役军官军衔的首次授予,,第十五条 初任军官职务的人员依照下列规定首次授予军衔大学专科毕业的授予少尉军衔可以按照人民解放军总政治部的有关规定授予中尉军衔大学本科毕业的授予中尉军衔可以按照人民解放军总政治部的有关规定授予少尉军衔获得硕士学位的授予上尉军衔可以按照人民解放军总政治部的有关规定授予中尉军衔研究生班毕业未获得硕士学位的授予中尉军衔获得博士学位的授予少校军衔可以按照人民解放军总政治部的有关规定授予上尉军衔。制军衔授予相应的军衔。的按照军官职务等级编制军衔授予相应的军衔。
中国人民解放军军官军衔条例,,,第四章 现役军官军衔的首次授予,,第十六条 首次授予军官军衔依照下列规定的权限予以批准主席批准授予或者其他相当于大军区级单位的正职首长批准授予免权的军级单位的正职首长批准授予。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第十七条 军官军衔按照下列期限晋级以上毕业的为二年其他为三年中尉晋升上尉、上尉晋升少校、少校晋升中校、中校晋升上校、上校晋升大校各为四年大校以上军衔晋级为选升以军官所任职务、德才表现和对国防建设的贡献为依据军事委员会根据战时情况规定。军官在院校学习的时间计算在军衔晋级的期限内。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第十八条 军官军衔一般应当按照规定的期限逐级晋升。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第十九条 军官军衔晋级的期限届满因违犯军纪按照中央军事委员会的有关规定不够晋级条件的延期晋级或者退出现役。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第二十条 军官由于职务提升其军衔低于新任职务等级编制军衔的最低军衔的提前晋升至新任职务等级编制军衔的最低军衔。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第二十一条 军官在作战或者工作中建立突出功绩的其军衔可以提前晋级。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第二十二条 被决定任命为中央军事委员会副主席、委员职务的军官晋升为上将的由中央军事委员会主席授予上将军衔。
中国人民解放军军官军衔条例,,,第五章 现役军官军衔的晋级,,第二十三条 本法第二十二条规定以外的军官军衔的晋级按照军官职务的任免权限批准。但是下列军官军衔晋级按照以下规定批准晋升为大校、少将、中将的由中央军事委员会主席批准大军区、军兵种或者其他相当于大军区级单位的正职首长批准中校的由集团军或者其他有军官职务任免权的军级单位的正职首长批准。
中国人民解放军军官军衔条例,,,第六章 现役军官军衔的降级、取消和剥夺,,第二十四条 军官因不胜任现任职务被调任下级职务其军衔高于新任职务等级编制军衔的最高军衔的应当调整至新任职务等级编制军衔的最高军衔。调整军衔的批准权限与其原军衔的批准权限相同。
中国人民解放军军官军衔条例,,,第六章 现役军官军衔的降级、取消和剥夺,,第二十五条 军官违犯军纪的按照中央军事委员会的有关规定可以给予军衔降级处分。军衔降级的批准权限与首次批准授予该级军衔的权限相同。军官军衔降级不适用于少尉军官。
中国人民解放军军官军衔条例,,,第六章 现役军官军衔的降级、取消和剥夺,,第二十六条 军官军衔降级的其军衔晋级的期限按照降级后的军衔等级重新计算。军官受军衔降级处分后对所犯错误已经改正并在作战或者工作中有显著成绩的其军衔晋级的期限可以缩短。
中国人民解放军军官军衔条例,,,第六章 现役军官军衔的降级、取消和剥夺,,第二十七条 对撤销军官职务并取消军官身份的人员取消其军官军衔。取消军官军衔的批准权限与首次批准授予该级军衔的权限相同。军官被开除军籍的取消其军衔。取消军衔的批准权限与批准开除军籍的权限相同。
中国人民解放军军官军衔条例,,,第六章 现役军官军衔的降级、取消和剥夺,,第二十八条 军官犯罪被依法判处剥夺政治权利或者三年以上有期徒刑的由法院判决剥夺其军衔。退役军官犯罪的依照前款规定剥夺其军衔。军官犯罪被剥夺军衔在服刑期满后需要在军队中服役并授予军官军衔的依照本条例第十六条的规定办理。
中国人民解放军军官军衔条例,,,第七章 现役军官军衔的标志和佩带,,第二十九条 军官军衔的肩章、符号式样和佩带办法由中央军事委员会颁布。
中国人民解放军军官军衔条例,,,第七章 现役军官军衔的标志和佩带,,第三十条 军官佩带的肩章、符号必须与其军衔相符。
中国人民解放军军官军衔条例,,,第八章 附则,,第三十一条 预备役军官军衔制度另行规定。
中国人民解放军军官军衔条例,,,第八章 附则,,第三十二条 士兵军衔制度由国务院和中央军事委员会规定。
中国人民解放军军官军衔条例,,,第八章 附则,,第三十三条 中国人民武装警察部队实行警衔制度具体办法由国务院和中央军事委员会规定。
中国人民解放军军官军衔条例,,,第八章 附则,,第三十四条 人民解放军总参谋部、总政治部根据本条例制定实施办法报中央军事委员会批准后施行。
中国人民解放军军官军衔条例,,,第八章 附则,,第三十五条 本条例自公布之日起施行。
