文件名,编,分编,章,节,内容
中华人民共和国水生野生动物保护实施条例,,,第一章 总则,,第一条 根据《中华人民共和国野生动物保护法》以下简称《野生动物保护法》的规定制定本条例。
中华人民共和国水生野生动物保护实施条例,,,第一章 总则,,第二条 本条例所称水生野生动物是指珍贵、濒危的水生野生动物所称水生野生动物产品是指珍贵、濒危的水生野生动物的任何部分及其衍生物。
中华人民共和国水生野生动物保护实施条例,,,第一章 总则,,第三条 国务院渔业行政主管部门主管全国水生野生动物管理工作。县级以上地方人民政府渔业行政主管部门主管本行政区域内水生野生动物管理工作。《野生动物保护法》和本条例规定的渔业行政主管部门的行政处罚权可以由其所属的渔政监督管理机构行使。
中华人民共和国水生野生动物保护实施条例,,,第一章 总则,,第四条 县级以上各级人民政府及其有关主管部门应当鼓励、支持有关科研单位、教学单位开展水生野生动物科学研究工作。
中华人民共和国水生野生动物保护实施条例,,,第一章 总则,,第五条 渔业行政主管部门及其所属的渔政监督管理机构有权对《野生动物保护法》和本条例的实施情况进行监督检查被检查的单位和个人应当给予配合。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第六条 国务院渔业行政主管部门和省、自治区、直辖市人民政府渔业行政主管部门应当定期组织水生野生动物资源调查建立资源档案为制定水生野生动物资源保护发展规划、制定和调整国家和地方重点保护水生野生动物名录提供依据。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第七条 渔业行政主管部门应当组织社会各方面力量采取有效措施维护和改善水生野生动物的生存环境保护和增殖水生野生动物资源。禁止任何单位和个人破坏国家重点保护的和地方重点保护的水生野生动物生息繁衍的水域、场所和生存条件。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第八条 任何单位和个人对侵占或者破坏水生野生动物资源的行为有权向当地渔业行政主管部门或者其所属的渔政监督管理机构检举和控告。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第九条 任何单位和个人发现受伤、搁浅和因误入港湾、河汊而被困的水生野生动物时应当及时报告当地渔业行政主管部门或者其所属的渔政监督管理机构由其采取紧急救护措施也可以要求附近具备救护条件的单位采取紧急救护措施并报告渔业行政主管部门。已经死亡的水生野生动物由渔业行政主管部门妥善处理。捕捞作业时误捕水生野生动物的应当立即无条件放生。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第十条 因保护国家重点保护的和地方重点保护的水生野生动物受到损失的可以向当地人民政府渔业行政主管部门提出补偿要求。经调查属实并确实需要补偿的由当地人民政府按照省、自治区、直辖市人民政府有关规定给予补偿。
中华人民共和国水生野生动物保护实施条例,,,第二章 水生野生动物保护,,第十一条 国务院渔业行政主管部门和省、自治区、直辖市人民政府应当在国家重点保护的和地方重点保护的水生野生动物的主要生息繁衍的地区和水域划定水生野生动物自然保护区加强对国家和地方重点保护水生野生动物及其生存环境的保护管理具体办法由国务院另行规定。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十二条 禁止捕捉、杀害国家重点保护的水生野生动物。有下列情形之一确需捕捉国家重点保护的水生野生动物的必须申请特许捕捉证水域或者场所获取种源的必须从自然水域或者场所获取国家重点保护的水生野生动物的必须从自然水域或者场所获取国家重点保护的水生野生动物的
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十三条 申请特许捕捉证的程序人所在地和捕捉地的省、自治区、直辖市人民政府渔业行政主管部门签署的意见向国务院渔业行政主管部门申请特许捕捉证生动物的必须附具申请人所在地的县级人民政府渔业行政主管部门签署的意见向省、自治区、直辖市人民政府渔业行政主管部门申请特许捕捉证动物的必须附具申请人所在地的省、自治区、直辖市人民政府渔业行政主管部门签署的意见向捕捉地的省、自治区、直辖市人民政府渔业行政主管部门申请特许捕捉证。动物园申请捕捉国家一级保护水生野生动物的在向国务院渔业行政主管部门申请特许捕捉证前须经国务院建设行政主管部门审核同意申请捕捉国家二级保护水生野生动物的在向申请人所在地的省、自治区、直辖市人民政府渔业行政主管部门申请特许捕捉证前须经同级人民政府建设行政主管部门审核同意。负责核发特许捕捉证的部门接到申请后应当自接到申请之日起 3 个月内作出批准或者不批准的决定。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十四条 有下列情形之一的不予发放特许捕捉证的水生野生动物的种源、产品或者达到其目的的具、方法以及捕捉时间、地点不当的
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十五条 取得特许捕捉证的单位和个人必须按照特许捕捉证规定的种类、数量、地点、期限、工具和方法进行捕捉防止误伤水生野生动物或者破坏其生存环境。捕捉作业完成后应当及时向捕捉地的县级人民政府渔业行政主管部门或者其所属的渔政监督管理机构申请查验。县级人民政府渔业行政主管部门或者其所属的渔政监督管理机构对在本行政区域内捕捉国家重点保护的水生野生动物的活动应当进行监督检查并及时向批准捕捉的部门报告监督检查结果。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十六条 外国人在中国境内进行有关水生野生动物科学考察、标本采集、拍摄电影、录像等活动的必须经国家重点保护的水生野生动物所在地的省、自治区、直辖市人民政府渔业行政主管部门批准。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十七条 驯养繁殖国家一级保护水生野生动物的应当持有国务院渔业行政主管部门核发的驯养繁殖许可证驯养繁殖国家二级保护水生野生动物的应当持有省、自治区、直辖市人民政府渔业行政主管部门核发的驯养繁殖许可证。动物园驯养繁殖国家重点保护的水生野生动物的渔业行政主管部门可以委托同级建设行政主管部门核发驯养繁殖许可证。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十八条 禁止出售、收购国家重点保护的水生野生动物或者其产品。因科学研究、驯养繁殖、展览等特殊情况需要出售、收购、利用国家一级保护水生野生动物或者其产品的必须向省、自治区、直辖市人民政府渔业行政主管部门提出申请经其签署意见后报国务院渔业行政主管部门批准需要出售、收购、利用国家二级保护水生野生动物或者其产品的必须向省、自治区、直辖市人民政府渔业行政主管部门提出申请并经其批准。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第十九条 县级以上各级人民政府渔业行政主管部门和工商行政管理部门应当对水生野生动物或者其产品的经营利用建立监督检查制度加强对经营利用水生野生动物或者其产品的监督管理。对进入集贸市场的水生野生动物或者其产品由工商行政管理部门进行监督管理渔业行政主管部门给予协助在集贸市场以外经营水生野生动物或者其产品由渔业行政主管部门、工商行政管理部门或者其授权的单位进行监督管理。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第二十条 运输、携带国家重点保护的水生野生动物或者其产品出县境的应当凭特许捕捉证或者驯养繁殖许可证向县级人民政府渔业行政主管部门提出申请报省、自治区、直辖市人民政府渔业行政主管部门或者其授权的单位批准。动物园之间因繁殖动物需要运输国家重点保护的水生野生动物的可以由省、自治区、直辖市人民政府渔业行政主管部门授权同级建设行政主管部门审批。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第二十一条 交通、铁路、民航和邮政企业对没有合法运输证明的水生野生动物或者其产品应当及时通知有关主管部门处理不得承运、收寄。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第二十二条 从国外引进水生野生动物的应当向省、自治区、直辖市人民政府渔业行政主管部门提出申请经省级以上人民政府渔业行政主管部门指定的科研机构进行科学论证后报国务院渔业行政主管部门批准。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第二十三条 出口国家重点保护的水生野生动物或者其产品的进出口中国参加的国际公约所限制进出口的水生野生动物或者其产品的必须经进出口单位或者个人所在地的省、自治区、直辖市人民政府渔业行政主管部门审核报国务院渔业行政主管部门批准属于贸易性进出口活动的必须由具有有关商品进出口权的单位承担。动物园因交换动物需要进出口前款所称水生野生动物的在国务院渔业行政主管部门批准前应当经国务院建设行政主管部门审核同意。
中华人民共和国水生野生动物保护实施条例,,,第三章 水生野生动物管理,,第二十四条 利用水生野生动物或者其产品举办展览等活动的经济收益主要用于水生野生动物保护事业。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第二十五条 有下列事迹之一的单位和个人由县级以上人民政府或者其渔业行政主管部门给予奖励利用方面有突出贡献的止或者检举有功的推广有关的科研成果中取得显著效益的显著成绩的
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第二十六条 非法捕杀国家重点保护的水生野生动物的依照刑法有关规定追究刑事责任情节显著轻微危害不大的或者犯罪情节轻微不需要判处刑罚的由渔业行政主管部门没收捕获物、捕捉工具和违法所得吊销特许捕捉证并处以相当于捕获物价值 10 倍以下的罚款没有捕获物的处以 1 万元以下的罚款。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第二十七条 违反野生动物保护法律、法规在水生野生动物自然保护区破坏国家重点保护的或者地方重点保护的水生野生动物主要生息繁衍场所依照《野生动物保护法》第三十四条的规定处以罚款的罚款幅度为恢复原状所需费用的 3 倍以下。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第二十八条 违反野生动物保护法律、法规出售、收购、运输、携带国家重点保护的或者地方重点保护的水生野生动物或者其产品的由工商行政管理部门或者其授权的渔业行政主管部门没收实物和违法所得可以并处相当于实物价值 10 倍以下的罚款。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第二十九条 伪造、倒卖、转让驯养繁殖许可证依照《野生动物保护法》第三十七条的规定处以罚款的罚款幅度为 5000元以下。伪造、倒卖、转让特许捕捉证或者允许进出口证明书依照《野生动物保护法》第三十七条的规定处以罚款的罚款幅度为 5 万元以下。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第三十条 违反野生动物保护法规未取得驯养繁殖许可证或者超越驯养繁殖许可证规定范围驯养繁殖国家重点保护的水生野生动物的由渔业行政主管部门没收违法所得处 3000 元以下的罚款可以并处没收水生野生动物、吊销驯养繁殖许可证。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第三十一条 外国人未经批准在中国境内对国家重点保护的水生野生动物进行科学考察、标本采集、拍摄电影、录像的由渔业行政主管部门没收考察、拍摄的资料以及所获标本可以并处 5 万元以下的罚款。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第三十二条 有下列行为之一尚不构成犯罪应当给予治安管理处罚的由公安机关依照《中华人民共和国治安管理处罚法》的规定予以处罚施的。
中华人民共和国水生野生动物保护实施条例,,,第四章 奖励和惩罚,,第三十三条 依照野生动物保护法规的规定没收的实物按照国务院渔业行政主管部门的有关规定处理。
中华人民共和国水生野生动物保护实施条例,,,第五章 附则,,第三十四条 本条例由国务院渔业行政主管部门负责解释。
中华人民共和国水生野生动物保护实施条例,,,第五章 附则,,第三十五条 本条例自发布之日起施行。
