文件名,编,分编,章,节,内容
河南省实施《中华人民共和国农业技术推广法》办法,,,第一章 总则,,第一条 为了加强农业技术推广工作加速科技成果和实用技术在农业上的推广应用保障农业的发展实现农业现代化根据《中华人民共和国农业技术推广法》以下简称《农业技术推广法》的规定结合我省实际制定本办法。
河南省实施《中华人民共和国农业技术推广法》办法,,,第一章 总则,,第二条 本办法所称农业技术推广是指通过试验、示范、培训、指导以及咨询服务等把应用于种植业、林业、畜牧业、渔业的科研成果和实用技术普及应用于农业生产产前、产中、产后过程中的活动。
河南省实施《中华人民共和国农业技术推广法》办法,,,第一章 总则,,第三条 农业技术推广应当遵循下列原则织、科技人员、农业劳动者相结合
河南省实施《中华人民共和国农业技术推广法》办法,,,第一章 总则,,第四条 各级人民政府应当加强农业技术推广工作的领导依靠科学技术和发展教育振兴农村经济。鼓励和支持科技人员引进、开发、推广、应用先进的农业技术鼓励和支持农业劳动者和农业生产经营组织应用先进的农业技术促进农业技术推广地区之间的合作与交流组织有关部门和单位采取措施保证和促进农业技术推广事业的发展。
河南省实施《中华人民共和国农业技术推广法》办法,,,第一章 总则,,第五条 县级以上人民政府农业行政部门主管本行政区域内的农业技术推广工作。县级以上人民政府林业、畜牧、水利、渔业、农业机械等行政部门按照各自的职责负责本行政区域内有关的农业技术推广工作。同级人民政府科学技术行政部门对农业技术推广工作进行指导。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第六条 农业技术推广实行国家农业技术推广机构与农业科研单位、有关学校以及群众性科技组织、农民技术人员和科技示范户相结合的推广体系。鼓励和支持供销合作社、其他企业事业单位、社会团体以及社会各界的科技人员到农村开展农业技术推广服务活动。鼓励和支持农村中的群众性科技组织兴办产加销一条龙、贸工农一体化的技术经济实体发挥其在推广农业技术中的作用。鼓励和支持农业劳动者参与农业技术推广活动。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第七条 乡镇以上各级国家农业技术推广机构是国家事业单位其职责是织推广计划的实施技术人员的农业技术推广活动询用农业科学技术总结推广群众的先进经验。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第八条 村农业技术推广服务组织和农民技术人员在农业技术推广机构的指导下宣传农业科技知识落实农业技术推广措施为农业劳动者的生产经营提供技术服务。农村科技示范户在农业技术推广服务组织和农业技术推广人员的指导下通过生产示范传播实用技术。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第九条 农业科研单位和有关学校应当适应农村经济建设发展的需要开展农业技术开发和推广工作向农业技术的推广和应用者提供先进、适用的技术加快先进技术在农业生产中的普及应用。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第十条 农场、原种场、林场圃、牧场、渔场、农业机械厂等含部队、司法部门和大型厂矿企业所辖除做好本场厂的农业技术推广工作外应当向社会开展农业技术推广服务活动。
河南省实施《中华人民共和国农业技术推广法》办法,,,第二章 农业技术推广体系,,第十一条 村民委员会和村集体经济组织应当推动、帮助村农业技术推广服务组织和农民技术人员开展工作。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十二条 各级农业技术推广机构应当集中主要技术力量对适合当地的先进技术进行充分论证全面规划制定农业技术推广项目。重点农业技术推广项目应当列入科技发展计划由农业、林业、畜牧、水利、渔业、农业机械等行政部门以下统称农业技术推广行政部门和科学技术行政部门按照各自的职责相互配合组织实施。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十三条 农业科研单位和有关学校应当把农业生产中需要解决的技术问题列为研究课题其科研成果可以通过农业技术推广机构推广也可以由该农业科研单位或学校直接向农业劳动者和农业生产经营组织推广。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十四条 向农业劳动者推广的农业技术必须经试验、示范证明在推广地区具有先进性和适用性。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十五条 各级农业技术推广机构应当坚持为当地农业生产服务的原则做好本辖区的农业技术推广工作在不影响分工范围内业务工作的情况下可以打破行政区域和部门界限提供农业技术推广服务。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十六条 农业劳动者根据自愿的原则应用农业技术。任何组织和个人不得强制农业劳动者应用农业技术。
河南省实施《中华人民共和国农业技术推广法》办法,,,第三章 农业技术的推广与应用,,第十七条 国家农业技术推广机构向农业劳动者推广农业技术进行新技术试验、示范开展专业调查、监测、预报宣传、普及科技知识指导农民技术人员进行农业技术推广活动等实行无偿服务。农业技术推广机构、农业科研单位、有关学校以及科技人员以技术转让、技术咨询和技术承包等形式提供农业技术的可以实行有偿服务和兴办经营实体其合法收入受法律保护。任何单位和个人都不得以任何借口摊派或充抵农业技术推广事业费。进行农业技术转让、技术咨询、技术承包和兴办经营实体当事人各方应当订立合同约定各自的权利和义务。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第十八条 国家农业技术推广机构推广农业技术所需的经费由政府财政拨给。各级人民政府在财政预算内应当保障用于农业技术推广的资金并应当使该资金逐年增长。农业技术推广资金必须专款专用任何单位和个人不得截留、挪用、克扣。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第十九条 县级以上人民政府应当设立农业技术推广专项资金用于实施农业技术推广项目。其资金的来源基金中用于农业技术推广的部分广的部分
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十条 乡、村、组集体经济组织从其举办企业的以工补农、建农的资金中提取一定数额用于本乡、本村、本组农业技术推广的投入。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十一条 农业技术推广机构、农业科研单位和有关学校根据农村经济发展的需要可以围绕农业技术推广开展服务兴办经营实体增强自身的实力和活力。对农业技术推广机构、农业科研单位和有关学校开展服务、兴办经营实体税务、金融等部门应按照有关规定在税收、信贷等方面给予优惠。农业劳动者在生产中应用先进的农业技术有关部门和单位应当在技术培训、资金、物资和销售等方面给予扶持。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十二条 农业技术推广机构的人员构成应当以从事农业技术推广的专业科技人员为主其比例不得低于百分之七十。专业科技人员应当具有中等以上有关专业学历或者经县级以上人民政府有关部门主持的专业考核培训达到相应的专业技术水平。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十三条 农业技术推广行政部门和县级以上农业技术推广机构应当有计划地对农业技术推广人员进行技术培训组织专业进修使其不断更新知识提高业务水平。教育部门应当在农村开展有关农业技术推广的职业技术教育和农业技术培训提高农业技术人员的技术素质。各有关部门应当采取措施对农业劳动者进行技术培训提高农业劳动者的技术素质。农民技术人员经考核符合条件的可以按照有关规定授予相应的技术职称并发给证书。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十四条 对在乡、村从事农业技术推广工作的专业科技人员的职称评定应当以考核其推广工作的业务技术水平和实绩为主。农业科研单位和有关学校的科技人员从事农业技术推广工作的在评定职称时应当将他们从事农业技术推广工作的实绩作为考核的重要内容。
河南省实施《中华人民共和国农业技术推广法》办法,,,第四章 农业技术推广的保障措施,,第二十五条 各级人民政府应当采取措施保障和改善从事农业技术推广工作专业科技人员的工作和生活条件改善他们的待遇。依照国家规定给予补贴保持农业技术推广机构和专业科技人员的稳定。农业科技人员及大中专毕业生到乡镇不含城关镇农业技术推广机构工作应当在转正、定级、职称评定、学习、进修、工资、福利等方面按照国家有关规定给予照顾。
