文件名,编,分编,章,节,内容
人民警察警衔标志式样和佩带办法,,,,,第一条 根据《中华人民共和国人民警察警衔条例》的规定制定本办法。
人民警察警衔标志式样和佩带办法,,,,,第二条 人民警察佩带的警衔标志必须与所授予的警衔相符。
人民警察警衔标志式样和佩带办法,,,,,第三条 人民警察的警衔标志总警监、副总警监警衔标志由银色橄榄枝环绕银色国徽组成警监警衔标志由银色橄榄枝和银色四角星花组成警督、警司警衔标志由银色横杠和银色四角星花组成警员警衔标志由银色四角星花组成。
人民警察警衔标志式样和佩带办法,,,,,第四条 警衔标志佩带在肩章上肩章为剑形分为硬肩章和软肩章。担任行政职务的人民警察的肩章版面为藏蓝色担任专业技术职务的人民警察的肩章版面为蓝灰色。人民警察着常服、执勤服时佩带硬肩章着作训服、制式衬衣时佩带扣式软肩章着多功能服时佩带套式软肩章。
人民警察警衔标志式样和佩带办法,,,,,第五条 总警监警衔标志缀钉一枚橄榄枝环绕一周的国徽副总警监警衔标志缀钉一枚橄榄枝环绕半周的国徽。警监警衔标志缀钉一枚橄榄枝一级警监警衔标志缀钉三枚四角星花二级警监警衔标志缀钉二枚四角星花三级警监警衔标志缀钉一枚四角星花。警督警衔标志缀钉二道横杠一级警督警衔标志缀钉三枚四角星花二级警督警衔标志缀钉二枚四角星花三级警督警衔标志缀钉一枚四角星花。警司警衔标志缀钉一道横杠一级警司警衔标志缀钉三枚四角星花二级警司警衔标志缀钉二枚四角星花三级警司警衔标志缀钉一枚四角星花。警员警衔标志缀钉四角星花一级警员警衔标志缀钉二枚四角星花二级警员警衔标志缀钉一枚四角星花。
人民警察警衔标志式样和佩带办法,,,,,第六条 担任专业技术职务的人民警察警衔标志的缀钉、佩带办法与担任行政职务的相同衔级的人民警察相同。
人民警察警衔标志式样和佩带办法,,,,,第七条 人民警察晋升或者降低警衔时由批准机关更换其警衔标志取消警衔的由批准机关收回其警衔标志。
人民警察警衔标志式样和佩带办法,,,,,第八条 人民警察的警衔标志由公安部负责制作和管理。其他单位和个人不得制作、仿造、伪造和买卖、使用警衔标志也不得使用与警衔标志相类似的标志。
人民警察警衔标志式样和佩带办法,,,,,第九条 本办法由公安部负责解释。
人民警察警衔标志式样和佩带办法,,,,,第十条 本办法自 2000 年 10 月 1 日起施行。人民警察警衔标志式样附图
